Наименование,Описание,Категория,Цена,Фото
Сырные палочки,"Сыр, обжаренный во фритюре. Подается с йогуртовым соусом.",Закуски,325 с,https://nambafood.kg/dish_image/6290.png
Нежный слабосоленый лосось с печеным картофелем,,Закуски,595 с,https://nambafood.kg/dish_image/16895.png
Том Ям,Самый популярный тайский суп с креветками и грибами. С ярко выраженным кисло-острым вкусом.,Супы / Soups,565 с,https://nambafood.kg/dish_image/109482.png
Сяке тядзуки,"Диетический суп с лососем, рисом и водорослями нори на основе бульона суимоно.",Супы / Soups,435 с,https://nambafood.kg/dish_image/109485.png
Морской,"Суп из морепродуктов с водорослями Вакаме, с острым вкусом.",Супы / Soups,330 с,https://nambafood.kg/dish_image/109506.png
Острый суп по-китайски с древесными грибами,"Густой суп с крахмальной лапшой, говядиной, древесными грибами и огурцами.",Супы / Soups,320 с,https://nambafood.kg/dish_image/109502.png
Мисо,"Японское национальное блюдо из мисо, лосося, водорослей вакамэ, тофу и зеленого лука.",Супы / Soups,320 с,https://nambafood.kg/dish_image/109509.png
Исикари мисо,"Сытный суп с пшеничной лапшой, отварным лососем, грибами шампиньоны, сыром тофу и зеленым луком.",Супы / Soups,470 с,https://nambafood.kg/dish_image/109516.png
Суп лапша с курицей,"Густой суп с яичной лапшой, кусочками куриного филе, грибами и яйцом.",Супы / Soups,240 с,https://nambafood.kg/dish_image/109487.png
Борщ,Подаётся c чесночными гренками и сметаной.,Супы / Soups,250 с,https://nambafood.kg/dish_image/109126.png
Суп чечевичный,Крем-суп из красной чечевицы с чесночными гренками.,Супы / Soups,210 с,https://nambafood.kg/dish_image/109128.png
Суп гаспачо с моцареллой,,Супы / Soups,315 с,https://nambafood.kg/dish_image/144759.png
Паста со шпинатом и креветками в сливочном соусе,,Лапша / Паста,510 с,https://nambafood.kg/dish_image/36437.png
Болоньезе,Паста спагетти с мясным соусом “Болоньезе” и сыром “Пармезан”.,Лапша / Паста,450 с,https://nambafood.kg/dish_image/109521.png
Лингвини с креветками,"Итальянская паста с тигровыми креветками , в томатном соусе и сыром пармезан",Лапша / Паста,480 с,https://nambafood.kg/dish_image/144761.png
Алиоли с вялеными помидорами,"Острая паста с чесноком, вялеными помидорами и сыром пармезан",Лапша / Паста,315 с,https://nambafood.kg/dish_image/144762.png
Фетучини с грибами и шпинатом,"Паста в грибном соусе с шампиньонами, шпинатом и сыром пармезан",Лапша / Паста,540 с,https://nambafood.kg/dish_image/144763.png
Пенне арабията,"Паста в пряном итальянском соусе на томатной основе, с добавлением чеснока и острого перца чили.",Лапша / Паста,420 с,https://nambafood.kg/dish_image/144764.png
Конкильони с куриной грудкой и грибами,"Ракушки наполненые куриной грудкой и грибами, заправленные нежным соусом",Лапша / Паста,370 с,https://nambafood.kg/dish_image/144765.png
Медальоны,Говяжья вырезка с горчичным соусом. Подаётся с картофелем под сливочно-грибным соусом.,Горячие блюда/Entree,750 с,https://nambafood.kg/dish_image/109507.png
Гюнику теппан яки,Тающая во рту телятина с овощами на теппане.,Горячие блюда/Entree,710 с,https://nambafood.kg/dish_image/36459.png
Тори терияки,Жареное филе цыпленка с соусом “Терияки”. Подается с дополнительным соусом из слив.,Горячие блюда/Entree,415 с,https://nambafood.kg/dish_image/36468.png
Гедза на пару с джусаем и яйцом,Подаются с острым соевым соусом.,Горячие блюда/Entree,210 с,https://nambafood.kg/dish_image/64512.png
Жареные гедза с говядиной,Подаются с чесночно-соевым соусом.,Горячие блюда/Entree,230 с,https://nambafood.kg/dish_image/64514.png
Говядина по-японски,Нежная говяжья вырезка под соусом якинику. Подается с обжаренными овощами и картофельными дольками.,Горячие блюда/Entree,590 с,https://nambafood.kg/dish_image/109520.png
Телятина под сладко-острым соусом с рисом,,Горячие блюда/Entree,610 с,https://nambafood.kg/dish_image/109483.png
Унаги дон,"Любимый японцами нежный угорь на подушке из риса, со сладковатым соусом унаги.",Горячие блюда/Entree,745 с,https://nambafood.kg/dish_image/36469.png
Тяхан с говядиной,"Рис, жаренный с говядиной.",Горячие блюда/Entree,435 с,https://nambafood.kg/dish_image/36470.png
Кисло-острая лапша  «Пад Тай»‎‎ с курицей,"Лапша, тофу, овощи, яйцо, ростки бамбука, арахис, кинза, лимон, курица, соус Пад Тай.",Горячие блюда/Entree,410 с,https://nambafood.kg/dish_image/79055.png
Кисло-острая лапша  «Пад Тай»‎‎ с говядиной,"Лапша, тофу, овощи, яйцо, ростки бамбука, арахис, кинза, лимон, говядина, соус Пад Тай",Горячие блюда/Entree,475 с,https://nambafood.kg/dish_image/36462.png
Кисло-острая лапша  «Пад Тай»‎‎ с морепродуктами,"Лапша, тофу, овощи, яйцо, ростки бамбука, арахис, кинза, лимон, морепродукты, соус пад-тай.",Горячие блюда/Entree,510 с,https://nambafood.kg/dish_image/109137.png
Рисовая лапша с курицей,"Рисовая лапша, древесные грибы, овощи, филе курицы, устричный соус, кунжут.",Горячие блюда/Entree,295 с,https://nambafood.kg/dish_image/36464.png
Гречневая лапша с  курицей,"Гречневая лапша, филе курицы, кабачок, лук, болгарский перец, брокколи, соус Терияки, кунжут.",Горячие блюда/Entree,330 с,https://nambafood.kg/dish_image/36458.png
Телячьи щечки с картофельным пюре,"Томленые говяжьи щечки в авторском соусе, оформленные на подушке из пюре с тимьяном",Горячие блюда/Entree,850 с,https://nambafood.kg/dish_image/144760.png
Рис отварной,,Гарниры,155 с,https://nambafood.kg/dish_image/6321.png
Рис жареный с овощами,,Гарниры,195 с,https://nambafood.kg/dish_image/6322.png
Картофель Фри,,Гарниры,220 с,https://nambafood.kg/dish_image/6323.png
Соус терияки,,Соусы,80 с,https://nambafood.kg/dish_image/109140.png
Соус гамадари,,Соусы,80 с,https://nambafood.kg/dish_image/109141.png
Соус цезарь,,Соусы,80 с,https://nambafood.kg/dish_image/109142.png
Соус тар-тар,,Соусы,80 с,https://nambafood.kg/dish_image/109143.png
Кетчуп,,Соусы,70 с,https://nambafood.kg/dish_image/109144.png
Майонез,,Соусы,70 с,https://nambafood.kg/dish_image/109145.png
Сметана,,Соусы,70 с,https://nambafood.kg/dish_image/109146.png
Суси Лосось,1 шт.,Суши/Sushi,165 с,https://nambafood.kg/dish_image/6327.png
Спайс суси Лосось,1 шт.,Суши/Sushi,180 с,https://nambafood.kg/dish_image/6328.png
Суси Угорь,1 шт.,Суши/Sushi,200 с,https://nambafood.kg/dish_image/6325.png
Ролл Лосось,,Роллы,360 с,https://nambafood.kg/dish_image/6332.png
Ролл Огурец,,Роллы,190 с,https://nambafood.kg/dish_image/6333.png
Ролл Угорь,,Роллы,425 с,https://nambafood.kg/dish_image/6334.png
Ролл Филадельфия,"Лосось, сыр «Филадельфия», томаго, огурец.",Роллы,495 с,https://nambafood.kg/dish_image/38806.png
Ролл Калифорния,"Креветка, авокадо, огурец, икра летучей рыбы, майонез.",Роллы,580 с,https://nambafood.kg/dish_image/6336.png
Ролл Флорида,"Угорь, лосось, огурец, сыр “Филадельфия”.",Роллы,680 с,https://nambafood.kg/dish_image/6337.png
Ролл Фьюжен,"Томаго, крабовые палочки, кунжут, тобико, сыр «Филадельфия», огурец.",Роллы,270 с,https://nambafood.kg/dish_image/68844.png
Спайс Ролл Лосось,"Лосось, спайс соус, зеленый лук.",Роллы,590 с,https://nambafood.kg/dish_image/16903.png
Ролл Токио,"Сыр филадельфия, икра лосося.",Роллы,540 с,https://nambafood.kg/dish_image/6343.png
Филадельфия премиум,"Лосось, огурец, хрустящая шкурка лосося, сыр “Филадельфия”",Роллы,495 с,https://nambafood.kg/dish_image/109480.png
Итальянский ролл,"Крабовые палочки, угорь, тобико, огурец, сыры: “Моцарелла”, “Филадельфия”.",Роллы,495 с,https://nambafood.kg/dish_image/6347.png
Мега Ролл,"Лосось, сыр «Филадельфия», томаго, огурцы, крабовые палочки.",Роллы,430 с,https://nambafood.kg/dish_image/16904.png
Сэндвич ролл,"Оригинальный ролл с лососем, сыром “Филадельфия”, икрой летучей рыбы, огурцом и зеленым луком.",Роллы,445 с,https://nambafood.kg/dish_image/6352.png
Горячий ролл лосось с зеленым луком,"Лосось, крим чиз, зелёный лук. Обжаренный в кляре.",Роллы,590 с,https://nambafood.kg/dish_image/16913.png
Кавасаки,"Хрустящая шкурка лосося, огурец, крабовые палочки, соус Хот/Crispy salmon skin, cucumber, crab sticks, hot sauce",Роллы,305 с,https://nambafood.kg/dish_image/109477.png
Горячий ролл,"Лосось, сыр филадельфия, огурец.",Роллы,460 с,https://nambafood.kg/dish_image/6345.png
Гриль ролл лосось,"Угорь, лосось, тобико, огурец, лук зеленый.",Роллы,590 с,https://nambafood.kg/dish_image/6354.png
Запеченный ролл Каджи Ёми,"Крабовые палочки, крим-чиз, кукуруза, зелёный лук, огурец, томаго, соус хот.",Роллы,310 с,https://nambafood.kg/dish_image/117970.png
Сет гриль,"Ролл: Итальянский, гриль ролл лосось, Кавасаки.",Сеты/Sets,1400 с,https://nambafood.kg/dish_image/109493.png
Сет лосось,"Суси: лосось - 4 шт., спайс лосось - 2 шт.; Ролл: лосось; Сасими: лосось.",Сеты/Sets,1240 с,https://nambafood.kg/dish_image/109492.png
Чизкейк «Нью-Йорк»‎‎,Классический запеченный десерт из мягкого сыра.,Десерты,320 с,https://nambafood.kg/dish_image/50863.png
Шоколадный Фондан,"Самый популярный французский десерт на заре XXI века. Восхитительный кекс с тающей шоколадной начинкой, растекающейся по вашей тарелке, едва вы коснетесь его ложкой.",Десерты,265 с,https://nambafood.kg/dish_image/16911.png
Три шоколада,"Легкий торт из трех видов шоколада: черного, молочного и белого, сочетается с тонким шоколадным бисквитом на ореховой муке/Light cake of three kinds of chocolate; black, milk and white, combined with a thin chocolate biscuit of nut flour",Десерты,275 с,https://nambafood.kg/dish_image/6363.png
Красный бархат,,Десерты,195 с,https://nambafood.kg/dish_image/109147.png
Натуральный сок Juice в ассортименте,1 л.,Напитки,250 с,https://nambafood.kg/dish_image/17280.png
Минеральная вода без газа 1 л.,1 л.,Напитки,80 с,https://nambafood.kg/dish_image/140783.png
Минеральная вода с газом 1 л.,1 л.,Напитки,80 с,https://nambafood.kg/dish_image/140784.png
Coca-Cola 1 л,1 л.,Напитки,180 с,https://nambafood.kg/dish_image/140785.png
Fanta 1 л,1 л.,Напитки,180 с,https://nambafood.kg/dish_image/140786.png
Sprite 1 л,1 л.,Напитки,180 с,https://nambafood.kg/dish_image/140787.png
Фирменный компот 1 л.,,Напитки,200 с,https://nambafood.kg/dish_image/140788.png
Гриссини,Хлебные палочки с кунжутом.,Мучные изделия,50 с,https://nambafood.kg/dish_image/36477.png
Луковый хлеб,Белый хлеб с лёгким луковым вкусом.,Мучные изделия,50 с,https://nambafood.kg/dish_image/109149.png
Альпийский хлеб,"Хлеб из смеси пшеничной и ржаной муки, с добавлением солода, моркови и семян подсолнуха.",Мучные изделия,50 с,https://nambafood.kg/dish_image/109151.png
Гречишный хлеб,Хлеб из пшеничной и гречневой муки.,Мучные изделия,45 с,https://nambafood.kg/dish_image/109150.png
Зерновой хлеб,"Хлеб богат клетчаткой, витаминами и минералами. Содержит пшеничную и ржаную муку грубого помола, семена подсолнечника, кунжута, льняное семя.",Мучные изделия,50 с,https://nambafood.kg/dish_image/36482.png
Бородинский хлеб,"Один из самых распространённых сортов ржаного хлеба. В состав, помимо ржаной и пшеничной муки, входит солод, сахар и кориандр",Мучные изделия,40 с,https://nambafood.kg/dish_image/36480.png
Пшеничный хлеб,"Белый, воздушный, с хрустящей корочкой хлеб из пшеничной муки.",Мучные изделия,40 с,https://nambafood.kg/dish_image/36478.png
