Наименование,Описание,Категория,Цена,Фото
Рамен с пастрами и маринованным яйцом,,Куксу,450 с,https://nambafood.kg/dish_image/145725.png
Рамдонг,500 г. Популярное блюдо из фильма Паразиты.,Куксу,650 с,https://nambafood.kg/dish_image/145726.png
Манду куг,"450 г. Неострый суп с рисовыми клецками, пельменями, загущается яйцом.",Супы,350 с,https://nambafood.kg/dish_image/145728.png
Твендян тиге (пугтяй),"450 г. Суп зеленый пекинской капустой, говяжьим мясом, соевой пастой и тубу.",Супы,280 с,https://nambafood.kg/dish_image/145729.png
Твендян куг (сиряги тямури),"450 г. Суп зеленый пекинской капустой, говяжьим мясом, соевой пастой и тубу.",Супы,200 с,https://nambafood.kg/dish_image/145730.png
Юккедян,"450 г. Острый суп с проросшими бобами, говяжьим мясом, папоротником, вешенками, загущается яйцом.",Супы,350 с,https://nambafood.kg/dish_image/145731.png
Миек куг,450 г. Говяжий суп из морской капусты с мясом.,Супы,280 с,https://nambafood.kg/dish_image/145732.png
Гальбитан,450 г. Неострый говяжий бульон с фунчезой и говяжьим ребрышком.,Супы,360 с,https://nambafood.kg/dish_image/145733.png
Кимчи тиге с говядиной,"450 г. Острый суп с кимчи, мясом и тубу.",Супы,350 с,https://nambafood.kg/dish_image/145734.png
Кимчи тиге с брюшиной,"450 г. Острый суп с кимчи, мясом и тубу.",Супы,350 с,https://nambafood.kg/dish_image/145735.png
Со кори комтан,450 г. Суп из говяжьих хвостов.,Супы,450 с,https://nambafood.kg/dish_image/145736.png
Сенсонмеунтан,Среднеострый суп из океанической рыбой и овощами.,Супы,360 с,https://nambafood.kg/dish_image/145737.png
Сокальби тим,500 г. Тушеные говяжьи ребрышки с картошкой в сладковатом соусе.,Вторые блюда,550 с,https://nambafood.kg/dish_image/145738.png
Токпоки,"600 г. Рисовые клецки с овощами, салями и лапшой в остром соусе и вареным яйцом.",Вторые блюда,600 с,https://nambafood.kg/dish_image/145739.png
«Кунджун» ток поки,Неострые рисовые клецки с овощами и говядиной,Вторые блюда,450 с,https://nambafood.kg/dish_image/145740.png
«Чаджан» ток поки,Неострые рисовые клецки с овощами и говядиной в коричневом соусе из бобов.,Вторые блюда,470 с,https://nambafood.kg/dish_image/145741.png
Чиккенкатсу,500 г. Куриная отбивная в панировке с соусом.,Вторые блюда,450 с,https://nambafood.kg/dish_image/145742.png
Фишкатсу,300 г. Стейк из минтая в панировке с соусом.,Вторые блюда,450 с,https://nambafood.kg/dish_image/145743.png
Тансуюк с говядиной,600 г. Мясо в кляре под кисло-сладким соусом.,Вторые блюда,550 с,https://nambafood.kg/dish_image/145744.png
Тансуюк со свининой,600 г. Мясо в кляре под кисло-сладким соусом.,Вторые блюда,550 с,https://nambafood.kg/dish_image/145745.png
Жареные кальмары,450 г. Жареные кальмары с овощами в остром соусе.,Вторые блюда,750 с,https://nambafood.kg/dish_image/145746.png
Соманту,"Манты из джусая, говядины и лука",Вторые блюда,350 с,https://nambafood.kg/dish_image/145747.png
Кунманду,Жаренные корейские пельмени,Вторые блюда,370 с,https://nambafood.kg/dish_image/145748.png
Каррирайс,300 г. Густой соус карри из говядины и овощей с рисом.,Вторые блюда,350 с,https://nambafood.kg/dish_image/145749.png
Наггетсы,300 г. Куриная грудка в панировке с соусами.,Вторые блюда,450 с,https://nambafood.kg/dish_image/145750.png
Жареная скумбрия,300 г,Вторые блюда,360 с,https://nambafood.kg/dish_image/145751.png
Жареная форель,200 г,Вторые блюда,360 с,https://nambafood.kg/dish_image/145752.png
Жареный сазан,200 г,Вторые блюда,320 с,https://nambafood.kg/dish_image/145753.png
Жареная семга,200 г,Вторые блюда,780 с,https://nambafood.kg/dish_image/145754.png
Жареный судак,200 г,Вторые блюда,320 с,https://nambafood.kg/dish_image/145755.png
Кимчи поккым с говядиной,300 г. Жареное кимчи с мясом.,Вторые блюда,350 с,https://nambafood.kg/dish_image/145756.png
Кимчи поккым с свининой,300 г. Жареное кимчи с мясом.,Вторые блюда,350 с,https://nambafood.kg/dish_image/145757.png
Кимчи поккым паб,"Жареный рис кимчи, говядиной и яйцом.",Вторые блюда,330 с,https://nambafood.kg/dish_image/145758.png
Поккым паб детский (неострый),"Жареный рис с яйцом, говядиной и кимом",Вторые блюда,280 с,https://nambafood.kg/dish_image/145759.png
Тубу поккым паб,Жареный рис с тубу и яйцом,Вторые блюда,330 с,https://nambafood.kg/dish_image/145760.png
Жареное мясо с овощами (Говядина),Говядина,Вторые блюда,430 с,https://nambafood.kg/dish_image/145761.png
Жареное мясо с овощами (Курица),,Вторые блюда,430 с,https://nambafood.kg/dish_image/145762.png
Жареное мясо с овощами (Рыба),Рыба,Вторые блюда,430 с,https://nambafood.kg/dish_image/145763.png
Картошка по-домашнему,300 г. Жареный картофель с тушенкой,Вторые блюда,350 с,https://nambafood.kg/dish_image/145764.png
Хе из говядины,250 г. Тушеная говядина с луком и специями.,Вторые блюда,420 с,https://nambafood.kg/dish_image/145765.png
Чапче,"200 г. Южно-корейская фунчоза с овощами, говядиной, яйцом, заправлена кунжутным маслом.",Вторые блюда,300 с,https://nambafood.kg/dish_image/145766.png
Пулькоги с говядиной,250 г. Маринованное мясо с овощами в остром соусе.,Вторые блюда,490 с,https://nambafood.kg/dish_image/145767.png
Пулькоги со свининой,250 г. Маринованное мясо с овощами в остром соусе.,Вторые блюда,490 с,https://nambafood.kg/dish_image/145768.png
Острая курочка с моцареллой,"350 г. Куриная грудка, тушеная с рисовыми клецками и моцареллой в остром соусе.",Вторые блюда,490 с,https://nambafood.kg/dish_image/145769.png
Тубу с соусом,"250 г. Тубу, тушеное в остром соусе с овощами.",Вторые блюда,320 с,https://nambafood.kg/dish_image/145770.png
Пучим,Овощи в кляре,Закуски,220 с,https://nambafood.kg/dish_image/145771.png
Сундя,200 г. Кровяная колбаса с рисом.,Закуски,180 с,https://nambafood.kg/dish_image/145772.png
Дрожжевые пегодя,3 шт. Дрожжевое тесто на пару с начинкой из обжаренной капусты и говядины,Закуски,210 с,https://nambafood.kg/dish_image/145773.png
Камди пегодя,3 шт. Крахмальное тесто на пару с начинкой из обжаренной капусты и говядины,Закуски,210 с,https://nambafood.kg/dish_image/145774.png
Яичный рулет,Рулет из овощей и яиц обжаренный с листочком из морской капусты,Закуски,170 с,https://nambafood.kg/dish_image/145775.png
Чумок паб с тунцом,Треугольник из риса с тунцом,Закуски,310 с,https://nambafood.kg/dish_image/145776.png
Чумок паб острый,"Рис, яйцо, ким, острая заправка",Закуски,280 с,https://nambafood.kg/dish_image/145777.png
Омурайс,Жареный рис с омлетом,Закуски,350 с,https://nambafood.kg/dish_image/145778.png
Кимпаб с говядиной,"250 г. Ролл из риса, овощей, говядины.",Закуски,280 с,https://nambafood.kg/dish_image/145780.png
Кимпаб с лососем,"250 г. Роллы из риса, яйца и овощей.",Закуски,300 с,https://nambafood.kg/dish_image/145779.png
Кимпаб вегетарианский,"250 г. Роллы из риса, яйца и овощей.",Закуски,260 с,https://nambafood.kg/dish_image/145781.png
Кимпаб с курицей,"250 г. Роллы из риса, яйца и овощей.",Закуски,280 с,https://nambafood.kg/dish_image/145782.png
Ким паб детский,С говяжьей сосиской,Закуски,280 с,https://nambafood.kg/dish_image/145783.png
Теплый кимпаб в панировке,,Закуски,340 с,https://nambafood.kg/dish_image/145784.png
Ким паб запеченный с сыром,,Закуски,340 с,https://nambafood.kg/dish_image/136749.png
Жареное тубу,200 г,Закуски,230 с,https://nambafood.kg/dish_image/145785.png
Тубу чорим,Жареный тубу в остром соусе.,Закуски,250 с,https://nambafood.kg/dish_image/145786.png
Токкочи,200 г. Рисовые палочки в остром соусе.,Закуски,250 с,https://nambafood.kg/dish_image/145787.png
Овощная тарелка,"салат, огурцы, перец, лук,чеснок , соус  твендян",Закуски,280 с,https://nambafood.kg/dish_image/145788.png
Сет Банчан из трёх,105 г. Различные салаты и закуски.,Салаты,180 с,https://nambafood.kg/dish_image/100714.png
Сет Банчан из пяти,175 г. Различные салаты и закуски.,Салаты,300 с,https://nambafood.kg/dish_image/100715.png
Сет Банчан из десяти,350 г. Различные салаты и закуски.,Салаты,600 с,https://nambafood.kg/dish_image/100716.png
Кимчи,,Салаты,160 с,https://nambafood.kg/dish_image/145789.png
Кимчи из редьки ( Кактуги ),Кимчи из дайкона,Салаты,200 с,https://nambafood.kg/dish_image/145790.png
Рыба хе,Маринованное филе судака с овощами,Салаты,320 с,https://nambafood.kg/dish_image/145791.png
Морская капуста,"Южно-корейская морская капуста с обжаренной говядиной, заправленая кунжутным маслом",Салаты,300 с,https://nambafood.kg/dish_image/145792.png
Кади ча,"Жаренные баклажаны, кабачки и другие овощи в соевом соусе",Салаты,300 с,https://nambafood.kg/dish_image/145793.png
Коннамуль (тиргуми ча),Проросшие соевые бобы в кунжутном масле и соевом соусе,Салаты,260 с,https://nambafood.kg/dish_image/145794.png
Хе из куриных грудок,Отварные маринованные куриные грудки с овощами,Салаты,260 с,https://nambafood.kg/dish_image/145795.png
Морковь ча,Свежая морковь с зеленой кинзой и специями,Салаты,150 с,https://nambafood.kg/dish_image/145796.png
Огурцы с мясом,Огурцы с обжаренной говядиной в соевом соусе,Салаты,290 с,https://nambafood.kg/dish_image/145797.png
Бамбук,Хрустящий бамбук с овощами,Салаты,300 с,https://nambafood.kg/dish_image/145798.png
Хе из вешенок,Маринованные грибы с овощами,Салаты,250 с,https://nambafood.kg/dish_image/145799.png
Косари ча,Папоротник с обжареной говядиной,Салаты,280 с,https://nambafood.kg/dish_image/145800.png
Сенче,Острый салат из редьки,Салаты,200 с,https://nambafood.kg/dish_image/145801.png
Салат из древесных грибов,"Белые древесные грибы, овощи, средне-острая заправка",Салаты,260 с,https://nambafood.kg/dish_image/145700.png
Лимонный торт,Это наш любимый бисквитный десерт с лимонным кремом.,Десерты,170 с,https://nambafood.kg/dish_image/116539.png
Брауни,,Десерты,220 с,https://nambafood.kg/dish_image/145802.png
Хлеб белый,,Гарниры,70 с,https://nambafood.kg/dish_image/145803.png
Хлеб черный,,Гарниры,70 с,https://nambafood.kg/dish_image/145804.png
Хлеб Ассорти,,Гарниры,70 с,https://nambafood.kg/dish_image/25290.png
Рис,,Гарниры,70 с,https://nambafood.kg/dish_image/145805.png
Жареный рис с овощами,,Гарниры,140 с,https://nambafood.kg/dish_image/100708.png
Фри,,Гарниры,120 с,https://nambafood.kg/dish_image/25292.png
Крокеты,,Гарниры,120 с,https://nambafood.kg/dish_image/100709.png
Луковые кольца,,Гарниры,130 с,https://nambafood.kg/dish_image/100710.png
Картофельные дольки,,Гарниры,130 с,https://nambafood.kg/dish_image/100711.png
Свежий салат,,Европейская кухня. Салаты,260 с,https://nambafood.kg/dish_image/25261.png
Салат «Бул-бул»,"Яйцо, огурец, куриная грудка, картофель пай, салат, майонез.",Европейская кухня. Салаты,300 с,https://nambafood.kg/dish_image/68661.png
Оливье,,Европейская кухня. Салаты,320 с,https://nambafood.kg/dish_image/25267.png
Греческий салат,,Европейская кухня. Салаты,300 с,https://nambafood.kg/dish_image/68664.png
Салат «Цезарь»,"Салат, куриная грудка, сухарики, пармезан, соус.",Европейская кухня. Салаты,360 с,https://nambafood.kg/dish_image/25266.png
Окрошка,С отварной говядиной и сметаной.,Европейская кухня. Супы,300 с,https://nambafood.kg/dish_image/25272.png
Суп с фрикадельками,,Европейская кухня. Супы,260 с,https://nambafood.kg/dish_image/25270.png
Суп – лапша с грибами,,Европейская кухня. Супы,260 с,https://nambafood.kg/dish_image/25268.png
Драники с мясом,,Европейская кухня. Вторые блюда,240 с,https://nambafood.kg/dish_image/25274.png
Пельмени,,Европейская кухня. Вторые блюда,200 с,https://nambafood.kg/dish_image/25706.png
Coca cola 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/54880.png
Fanta 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/54881.png
Sprite 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/54882.png
Компот 1 л,,Напитки,200 с,https://nambafood.kg/dish_image/68709.png
Квас Камди 1 л.,,Напитки,150 с,https://nambafood.kg/dish_image/68672.png
Вода с газом 1 л.,,Напитки,60 с,https://nambafood.kg/dish_image/54886.png
Вода без газа 1 л.,,Напитки,60 с,https://nambafood.kg/dish_image/54887.png
