Наименование,Описание,Категория,Цена,Фото
Том-ям с курицей,Тайский кисло-сладкий суп с добавлением куриного фие и шампиньонов.,Супы,250 с,https://nambafood.kg/dish_image/128167.png
Чечевичный крем-суп,Крем-суп из чечевицы и сливок.,Супы,220 с,https://nambafood.kg/dish_image/128164.png
Том-Ям с морепродуктами,Тайский кисло-сладкий суп с добавлением морского коктейля и шампиньонов.,Супы,360 с,https://nambafood.kg/dish_image/128165.png
Рамен,"Корейский рамен с добавлением вырезки, яйца и шампиньонов.",Супы,350 с,https://nambafood.kg/dish_image/128166.png
Боул с курицей,"Отварной рис с добавлением свежей капусты, кукурузы, огурцов, помидоров, редиса, двумя видами яиц, куриного филе обжаренного в соусе терияки.",Вторые блюда,370 с,https://nambafood.kg/dish_image/143385.png
Бефстроганов,"Бефстроганов из бон филе в соусе демиглас, пдается с картофельным пюре и слеными огурцами.",Вторые блюда,450 с,https://nambafood.kg/dish_image/128171.png
Форель с апельсиновым муссом,Филе форели на гриле с овощами и муссом.,Вторые блюда,400 с,https://nambafood.kg/dish_image/128170.png
Телятина в соусе Терияки,"Сочный антрекот, обжаренный с красным луком и болгарским перцем.",Вторые блюда,380 с,https://nambafood.kg/dish_image/128168.png
Томленая телятина,Слайсы из телятины в соусе демиглас с картофельным пюре.,Вторые блюда,420 с,https://nambafood.kg/dish_image/128173.png
Боул с форелью,"Вареный рис с добавлением красной капусты, огурцов, помидоров, редиса, двумя видами яиц и жареной форели, подастся с соусом терияки",Вторые блюда,420 с,https://nambafood.kg/dish_image/143386.png
Сибас с овощами,"Сибас, приготовленный на гриле с овощами.",Вторые блюда,470 с,https://nambafood.kg/dish_image/128175.png
Паста карбонара,Паста с беконом и соусом из яичных желтков.,Паста,370 с,https://nambafood.kg/dish_image/128176.png
Паста Болоньезе,Паста с томатным соусом.,Паста,390 с,https://nambafood.kg/dish_image/128177.png
Паста с курицей,Паста с куриным филе в сливочном соусе.,Паста,340 с,https://nambafood.kg/dish_image/128178.png
Паста с морепродуктами,Паста с морским коктейлем и зеленью.,Паста,440 с,https://nambafood.kg/dish_image/128179.png
Бургер с курицей,"Бургер с куриным филе и сыром чеддер, подается с картофелем фри.",Фастфуд,300 с,https://nambafood.kg/dish_image/128180.png
Бургер Американо,"Бургер с двойной котлетой из вырезки с беконом, яйцом и сыром чеддер, подается с картофельными дольками.",Фастфуд,450 с,https://nambafood.kg/dish_image/128182.png
Бургер с говядиной,"Бургер с котлетой из вырезки, с сыром чеддер, подается с картофелем фри.",Фастфуд,400 с,https://nambafood.kg/dish_image/128181.png
Сендвич с курицей,Сендвич с соусом «Цезарь» и куриным филе.,Фастфуд,220 с,https://nambafood.kg/dish_image/128183.png
Сендвич с ростбифом,Сендвич с домашним ростбифом и луковыми кольцами.,Фастфуд,270 с,https://nambafood.kg/dish_image/128184.png
Кесадилья,"Мексиканская закуска с добавлением вешенок, сливочного соуса и куриного филе, с гарниром из листьев салата",Фастфуд,280 с,https://nambafood.kg/dish_image/143890.png
Хот дог BBQ,"Фирменный хот-дог с колбаской из баранины и говядины, карамелизированного лука и приправленный соусом BBQ",Фастфуд,360 с,https://nambafood.kg/dish_image/143891.png
Стейк «T-Bone»,"Подается с соусом демиглас, перцем Чили и кукурузным початком.",Стейки,650 с,https://nambafood.kg/dish_image/128185.png
Стейк «Рибай»,"Подается с соусом демиглас, перцем Чили и кукурузным початком.",Стейки,650 с,https://nambafood.kg/dish_image/128186.png
Стейк «Ковбой»,"Подается с соусом демиглас, перцем Чили и кукурузным початком.",Стейки,750 с,https://nambafood.kg/dish_image/128187.png
Стейк «Нью-Йорк»,"Подается с соусом демиглас, перцем Чили и кукурузным початком.",Стейки,650 с,https://nambafood.kg/dish_image/128188.png
Пицца «Цезарь»,"Пицца с куриным филе, соусом «Цезарь» и с сырным бортиком.",Пиццы,500 с,https://nambafood.kg/dish_image/128193.png
Маргарита,Вегетарианская пицца с сырным бортиком.,Пиццы,350 с,https://nambafood.kg/dish_image/128190.png
Пепперони,Пицца с салями и сырным бортиком.,Пиццы,400 с,https://nambafood.kg/dish_image/128191.png
Чили пицца,"Пицца с фаршем, перцами чили, халапенью и с сырными бортиками.",Пиццы,470 с,https://nambafood.kg/dish_image/128192.png
Четыре сыра,"Пицца с сыром: дорблю, пармезан, сулугуни, моцарелла, а так же сырным бортиком.",Пиццы,470 с,https://nambafood.kg/dish_image/128189.png
Пицца с ростбифом,"Пицца с ростбифом, сырным бортиком, красным луком и соусом нашарап.",Пиццы,520 с,https://nambafood.kg/dish_image/128194.png
Снек сет,"Арахис, кириешки, фисташки, чечил, чипсы, лимон.",Сеты на компанию,470 с,https://nambafood.kg/dish_image/128198.png
Пивной сет,"Ассорти из луковых колец, картофель фри, жаренного чечила, охотничьих колбасок, гренок с чесноком и жареных крылышек.",Сеты на компанию,670 с,https://nambafood.kg/dish_image/128195.png
Мясной сет,"Сет из двух видов стейков, бон-филе, куриного филе, крылышек, домашних колбасок и ассорти из гарниров.",Сеты на компанию,3500 с,https://nambafood.kg/dish_image/128197.png
Диппа с копчеными колбасками,"Сет диппо, приготовленный на основе темного пива и копченных колбасок с двумя видами сыра. Подается с гренками, тостами и чипсами начос",Сеты на компанию,550 с,https://nambafood.kg/dish_image/143892.png
Мини сет,"Сет на 3-4х человек, состоящий из луковых колец, цветной капусты в кляре, картофельных палочек, обжаренных во фритюре",Сеты на компанию,550 с,https://nambafood.kg/dish_image/143893.png
Брауни «Рок Слайд»,Два слоя шоколада с густой карамелью.,Десерт,280 с,https://nambafood.kg/dish_image/128200.png
Блинчики с маскарпоне,"Домашние блинчики с начинкой из сыра маскарпоне, подаются с джемом и листиками мяты.",Десерт,270 с,https://nambafood.kg/dish_image/128199.png
Картофельное пюре,,Гарниры / Garniers,100 с,https://nambafood.kg/dish_image/128142.png
Картофель фри,,Гарниры / Garniers,110 с,https://nambafood.kg/dish_image/128141.png
Рис,,Гарниры / Garniers,100 с,https://nambafood.kg/dish_image/128140.png
Крокеты,,Гарниры / Garniers,120 с,https://nambafood.kg/dish_image/128143.png
Овощи гриль,,Гарниры / Garniers,160 с,https://nambafood.kg/dish_image/128138.png
Картофельные дольки,,Гарниры / Garniers,130 с,https://nambafood.kg/dish_image/128139.png
"Coca-Cola 0,25 л",,Напитки,60 с,https://nambafood.kg/dish_image/128262.png
Coca-Cola 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/140798.png
"Fanta 0,25 л",,Напитки,60 с,https://nambafood.kg/dish_image/128263.png
Fanta 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/140799.png
"Red Bull 0,25 л",,Напитки,200 с,https://nambafood.kg/dish_image/128266.png
"Schweppes 0,25 л",,Напитки,110 с,https://nambafood.kg/dish_image/128267.png
"Sprite 0,25 л",,Напитки,60 с,https://nambafood.kg/dish_image/128268.png
Sprite 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/140800.png
Фреш в ассортименте,"0,250 л",Напитки,250 с,https://nambafood.kg/dish_image/128270.png
Гринч,,Смузи,170 с,https://nambafood.kg/dish_image/128271.png
Ягодный твист,,Смузи,170 с,https://nambafood.kg/dish_image/128272.png
Бананово­-клубничный,,Смузи,170 с,https://nambafood.kg/dish_image/128273.png
Американо,,Кофе,120 с,https://nambafood.kg/dish_image/128274.png
Какао,,Кофе,150 с,https://nambafood.kg/dish_image/128275.png
Капучино,,Кофе,150 с,https://nambafood.kg/dish_image/128276.png
Фраппучино,,Кофе,180 с,https://nambafood.kg/dish_image/128279.png
Эспрессо,,Кофе,100 с,https://nambafood.kg/dish_image/128280.png
Сливки,,Кофе,60 с,https://nambafood.kg/dish_image/128277.png
Молоко,,Кофе,60 с,https://nambafood.kg/dish_image/128278.png
Жасминовый,,Чай,200 с,https://nambafood.kg/dish_image/128281.png
Имбирный,,Чай,200 с,https://nambafood.kg/dish_image/128282.png
Пряное яблоко,,Чай,200 с,https://nambafood.kg/dish_image/128283.png
Малина с имбирем,,Чай,200 с,https://nambafood.kg/dish_image/128284.png
Молочный улун,,Чай,200 с,https://nambafood.kg/dish_image/128285.png
Облепиховый,,Чай,200 с,https://nambafood.kg/dish_image/128286.png
Чай зеленый,,Чай,120 с,https://nambafood.kg/dish_image/128287.png
Чай чёрный,,Чай,120 с,https://nambafood.kg/dish_image/128288.png
Чай «Горький»,,Чай,220 с,https://nambafood.kg/dish_image/128298.png
"Айсти зеленый 0,4л",,Лимонады,120 с,https://nambafood.kg/dish_image/128289.png
Айсти зеленый 1л,,Лимонады,220 с,https://nambafood.kg/dish_image/128290.png
"Айсти черный 0,4л",,Лимонады,120 с,https://nambafood.kg/dish_image/128291.png
Айсти черный 1л,,Лимонады,220 с,https://nambafood.kg/dish_image/128292.png
"Лаванда мята 0,4л",,Лимонады,130 с,https://nambafood.kg/dish_image/128293.png
Лаванда мята 1 л,,Лимонады,420 с,https://nambafood.kg/dish_image/128294.png
"Имбирно-яблочный 0,4л",,Лимонады,130 с,https://nambafood.kg/dish_image/128295.png
Имбирно-яблочный 1 л,,Лимонады,420 с,https://nambafood.kg/dish_image/128296.png
"Киви­-Бузина 0,4л",,Лимонады,130 с,https://nambafood.kg/dish_image/128299.png
Киви­-Бузина 1 л,,Лимонады,420 с,https://nambafood.kg/dish_image/128300.png
"Маракуйя-­Клубника 0,4л",,Лимонады,130 с,https://nambafood.kg/dish_image/128321.png
Маракуйя-­Клубника 1 л,,Лимонады,420 с,https://nambafood.kg/dish_image/128322.png
"Апельсин-абрикос 0,4л",,Лимонады,130 с,https://nambafood.kg/dish_image/128323.png
Апельсин-абрикос 1 л,,Лимонады,420 с,https://nambafood.kg/dish_image/128324.png
Клубничный,,Молочные коктейли,210 с,https://nambafood.kg/dish_image/128325.png
Латте с Орео,,Молочные коктейли,210 с,https://nambafood.kg/dish_image/128326.png
Персиковый,,Молочные коктейли,210 с,https://nambafood.kg/dish_image/128327.png
Сникерс,,Молочные коктейли,210 с,https://nambafood.kg/dish_image/128328.png
Умка,,Молочные коктейли,210 с,https://nambafood.kg/dish_image/128329.png
