Наименование,Описание,Категория,Цена,Фото
Самса 3 шт.,Пирожок из слоеного теста с нежным фаршем из телятины.,Горячие закуски,240 с,https://nambafood.kg/dish_image/112954.png
Хлебная корзина,,Горячие закуски,200 с,https://nambafood.kg/dish_image/94558.png
Фатыр,,Горячие закуски,65 с,https://nambafood.kg/dish_image/93291.png
Лепешка,1 шт,Горячие закуски,55 с,https://nambafood.kg/dish_image/94763.png
Боорсок 1 пор,,Горячие закуски,80 с,https://nambafood.kg/dish_image/84623.png
Боорсок,1 кг.,Горячие закуски,290 с,https://nambafood.kg/dish_image/94534.png
Аралаш,"400 г. Из вешенок, молодого картофеля, помидоров черри, с домашней аджикой.",Горячие закуски,390 с,https://nambafood.kg/dish_image/112949.png
Мини чебуреки,150 г. С говядиной и пряным томатным соусом.,Горячие закуски,310 с,https://nambafood.kg/dish_image/113027.png
Мини-чебуреки с сыром и зеленью,90 г. Очень сочный и горячий.,Горячие закуски,310 с,https://nambafood.kg/dish_image/131782.png
Кутабы с картошкой,150 гр.,Горячие закуски,100 с,https://nambafood.kg/dish_image/112961.png
Кутабы с сыром и зеленью,150 гр.,Горячие закуски,100 с,https://nambafood.kg/dish_image/112963.png
Домашний сыр в хрустящей корочке,200 г. С джемом из смородины.,Горячие закуски,310 с,https://nambafood.kg/dish_image/113035.png
Слоеные самсы 8 шт.,,Горячие закуски,600 с,https://nambafood.kg/dish_image/98791.png
Салат «Бухара»,"180 г. Говяжий язык, куриная грудка, ветчина утиная, огурцы, грибы, чеснок, майонез.",Салаты,380 с,https://nambafood.kg/dish_image/112970.png
Капустный салат,250 г. С огурцом и зеленью.,Салаты,190 с,https://nambafood.kg/dish_image/125521.png
Свежий салат с маслом,"200 г. Помидоры, огурцы, зелень, оливковое масло.",Салаты,190 с,https://nambafood.kg/dish_image/112982.png
Свежий салат со сметаной,"200 г. Помидоры, огурцы, зелень, сметана.",Салаты,190 с,https://nambafood.kg/dish_image/113093.png
Витаминка,"200 г. Красная капуста, морковь, яблоко, свекла, лист салата, семечки подсолнуха, лимон, лимонно-медовая заправка.",Салаты,200 с,https://nambafood.kg/dish_image/112985.png
Шакарап,"200 г. Помидоры, лук, зелень.",Салаты,190 с,https://nambafood.kg/dish_image/112983.png
Цезарь с курицей,"250 г. Салат айсберг, лист салата, куриное филе, пармезан, черри, соус цезарь.",Салаты,410 с,https://nambafood.kg/dish_image/112981.png
Цезарь с сёмгой,"250 г. Салат айсберг, лист салата, семга, пармезан, черри, соус цезарь.",Салаты,430 с,https://nambafood.kg/dish_image/93297.png
Цезарь с креветками,"250 г. Салат айсберг, лист салата, креветки, пармезан, черри, соус цезарь.",Салаты,450 с,https://nambafood.kg/dish_image/93298.png
Греческий салат,"250 г. Лист салата, помидоры, перец болгарский, маслины, оливки, креметте, перепелиные яйца.",Салаты,320 с,https://nambafood.kg/dish_image/112984.png
Салат «Лаззат»,"250 г. Говядина, огурец, соевый соус, острый перчик, кинза, зеленый лук.",Салаты,350 с,https://nambafood.kg/dish_image/112980.png
Салат «Измир»,"250 г. Микс салат, пармезан, говядина, черри, красная капуста с горчичной заправкой.",Салаты,410 с,https://nambafood.kg/dish_image/112986.png
Салат «Навруз»,"180 г. Телятина, картофель пай, огурцы, капуста свежая, яйцо куриное, заправленным майонезом.",Салаты,310 с,https://nambafood.kg/dish_image/112976.png
Семга микс салатом,"250 г. Салат микс, огурцы, черри, семга, оливковое масло, сок лимона, редис, капперсы.",Салаты,490 с,https://nambafood.kg/dish_image/112987.png
Баклажаны в кисло-сладком соусе,"350 г. Хрустящие баклажаны, помидоры черри, кисло-сладкий соус",Салаты,350 с,https://nambafood.kg/dish_image/112997.png
Салат с румяной корочкой и персиками в восточном стиле,"250 г. Куриное филе на гриле, персик на гриле, микс зелени, помидоры черри, сиреневый лук, домашний сыр, медово-горчичная заправка.",Салаты,395 с,https://nambafood.kg/dish_image/112992.png
Салат фунчоза с говядиной,350 г,Салаты,320 с,https://nambafood.kg/dish_image/125525.png
Салат «Султан»,"200 г. Овощи гриль, креметте, руккола, кедровые орешки, черри, соус цезарь.",Салаты,360 с,https://nambafood.kg/dish_image/112993.png
Чечевичный крем-суп,300 г,Супы,220 с,https://nambafood.kg/dish_image/42767.png
Мампар,"300 г. Говядина, картофель, морковь, помидоры, тесто.",Супы,240 с,https://nambafood.kg/dish_image/125527.png
Кюфта по-бухарски,"250/200 г. Шурпа с фрикаделькой, нутом, картофелем и бараньим ребрышком.",Супы,390 с,https://nambafood.kg/dish_image/113057.png
Кийма шурпа,"300 г. Густой суп из говядины, нарезанные овощи, горох, зелень.",Супы,240 с,https://nambafood.kg/dish_image/27122.png
Шурпа,300 г. Ароматный бульон из говядины с овощами.,Супы,240 с,https://nambafood.kg/dish_image/27123.png
Мастава,"300 г. Густой рисовый суп из говядины, нарезанные овощи.",Супы,240 с,https://nambafood.kg/dish_image/27126.png
Чучвара по-домашнему,300 г. Пельмени восточные с бульоном и зеленью.,Супы,230 с,https://nambafood.kg/dish_image/27125.png
Суп лапша куриная,"300 г. Куриный бульон, домашняя лапша, курица отварная.",Супы,220 с,https://nambafood.kg/dish_image/98612.png
Солянка по-грузински,"300 гр. Говядина, соленые огурцы, зеленый горошек",Супы,240 с,https://nambafood.kg/dish_image/33734.png
Казан-кебаб,"500 г. Бараньи ребра, обжаренные с картофелем в старинном чугунном казане.",Основные блюда,720 с,https://nambafood.kg/dish_image/113062.png
Телячьи ребра,"350 г. Телячьи ребра, картофельное пюре, мясной соус.",Основные блюда,720 с,https://nambafood.kg/dish_image/113085.png
Долма из овощей с говяжьими ребрышками,"500 г. Говяжье ребрышко, долма, голубцы, фаршированный перец, долма из виноградных листьев, картофель, капуста, морковь.",Основные блюда,720 с,https://nambafood.kg/dish_image/113051.png
Дапанджи,"300 г. Лапша, курица, картофель, овощи, специи.",Основные блюда,350 с,https://nambafood.kg/dish_image/125529.png
Ковурма лагман,"350 г. Говядина, овощи, лапша, яйцо.",Основные блюда,295 с,https://nambafood.kg/dish_image/113055.png
Лагман,"350 г. Говядина, овощи, лапша.",Основные блюда,295 с,https://nambafood.kg/dish_image/113058.png
Ганфан,"350 г. Говядина, овощи, рис.",Основные блюда,285 с,https://nambafood.kg/dish_image/113068.png
Пельмени жареные,200 г,Основные блюда,290 с,https://nambafood.kg/dish_image/113054.png
Манты с мясом на пару,5 шт.,Основные блюда,275 с,https://nambafood.kg/dish_image/93320.png
Долма,"200 г. Традиционное кавказское блюдо на малосольных виноградных листьев, говяжий фарш, томленных в собственному соку.",Основные блюда,420 с,https://nambafood.kg/dish_image/113033.png
Жыз-быз,450 г. Жареные потрошки с картофелем.,Основные блюда,510 с,https://nambafood.kg/dish_image/125531.png
Лакомство падишаха,"450 г. Тушеная баранья голень с луком в собственном соку, подается с мангал салатом.",Основные блюда,860 с,https://nambafood.kg/dish_image/113028.png
Варахша,"300 г. Кусочки нежного бон-филе, томленные в собственном соку, картофель.",Основные блюда,575 с,https://nambafood.kg/dish_image/113082.png
Люля кебаб,"350 г. Люля кебаб, картофель, тушеные овощи.",Основные блюда,430 с,https://nambafood.kg/dish_image/113091.png
Перепелки на мангале,450 г,Основные блюда,770 с,https://nambafood.kg/dish_image/125533.png
Цыпленок Табака,500-600 г. Цыпленок маринованный.,Основные блюда,690 с,https://nambafood.kg/dish_image/113077.png
Котлеты с картофелем фри,350 г. Со сливочным соусом.,Основные блюда,385 с,https://nambafood.kg/dish_image/93334.png
Котлеты с картофельным пюре,350 г. Со сливочным соусом.,Основные блюда,385 с,https://nambafood.kg/dish_image/125535.png
Котлеты с рисом,350 г. Со сливочным соусом.,Основные блюда,385 с,https://nambafood.kg/dish_image/125537.png
Жареный судак с картофельным пюре,300 г,Основные блюда,430 с,https://nambafood.kg/dish_image/125539.png
T-Bone стейк,400 г,Основные блюда,920 с,https://nambafood.kg/dish_image/113065.png
Стейк с грушей,"300 г. Бон филе, груша.",Основные блюда,920 с,https://nambafood.kg/dish_image/93336.png
Мясо на мангале,400 г. Маринованное бон филе с картофелем.,Основные блюда,720 с,https://nambafood.kg/dish_image/93329.png
Форель,450 г,Основные блюда,650 с,https://nambafood.kg/dish_image/113066.png
Дорадо,"500 г. Дорадо, микс салат.",Основные блюда,980 с,https://nambafood.kg/dish_image/113072.png
Стейк семги,"300 г. Филе семги, рис.",Основные блюда,890 с,https://nambafood.kg/dish_image/113064.png
Шашлык из баранины,180 г,Блюда на мангале,320 с,https://nambafood.kg/dish_image/93341.png
Шашлык из телятины,180 г,Блюда на мангале,320 с,https://nambafood.kg/dish_image/93342.png
Нежные бараньи ребрышки,230 г. Каре ягненка.,Блюда на мангале,570 с,https://nambafood.kg/dish_image/113063.png
Крылышки барбекю,180 г,Блюда на мангале,295 с,https://nambafood.kg/dish_image/93344.png
Кюфта,150 г. Молотый шашлык из говядины и баранины.,Блюда на мангале,320 с,https://nambafood.kg/dish_image/93343.png
«Бухара» гриль,320 г,Блюда на мангале,680 с,https://nambafood.kg/dish_image/113078.png
Ассорти шашлыков,"2000 г. Говядина, баранина, кюфта, крылышки, ферганский, курица, овощи на углях.",Блюда на мангале,3500 с,https://nambafood.kg/dish_image/113073.png
Шашлык ферганский,150 г. Молотый шашлык из говядины и баранины с помидорами черри.,Блюда на мангале,320 с,https://nambafood.kg/dish_image/86486.png
Шашлык из курицы,130 г,Блюда на мангале,295 с,https://nambafood.kg/dish_image/93346.png
Котлета по-гиждувански,400 г. С начинкой из овощей.,Блюда на мангале,540 с,https://nambafood.kg/dish_image/113079.png
Шашлык из печени,180 г,Блюда на мангале,295 с,https://nambafood.kg/dish_image/113118.png
Ассорти шашлыков VIP,"4 кг. Телятина, баранина, кюфта, крылышки, ферганский, курица, перепела, рулетики из говядины, почти, баранина на косточке, люля кебаб из картофеля, овощи на гриле.",Блюда на мангале,5700 с,https://nambafood.kg/dish_image/125543.png
«Золотая Бухара» фирменное ассорти,"5 кг. Перзола, куриные крылышки, мясная часть говяжьих позвонков, голубцы из капусты, фаршированный картофель, помидоры, баклажаны и перец, фрикадельки с рисом.",Блюда на банкеты (готовятся по предзаказу),6900 с,https://nambafood.kg/dish_image/113084.png
Плов «Ханский»,"4.5 кг. Баранина, говядина, рис, морковь, долма из виноградных листьев, перепелиные яйца, казы, шакарап, баранина на кости, сюзьма.",Блюда на банкеты (готовятся по предзаказу),6200 с,https://nambafood.kg/dish_image/125545.png
Плов праздничный - на заказ,"3.3-3.5 кг. Рис, говядина, горох, изюм.",Блюда на банкеты (готовятся по предзаказу),2500 с,https://nambafood.kg/dish_image/113067.png
Плов на заказ,"3.3-3.5 кг. Рис, говядина, чеснок, стручковый перец, баранья голень.",Блюда на банкеты (готовятся по предзаказу),2300 с,https://nambafood.kg/dish_image/113075.png
Ребра по-восточному,1 кг. Говяжьи ребра,Блюда на банкеты (готовятся по предзаказу),1800 с,https://nambafood.kg/dish_image/67100.png
Казан кебаб 2 кг,"Баранина на кости, картофель.",Блюда на банкеты (готовятся по предзаказу),3200 с,https://nambafood.kg/dish_image/94563.png
Жиз из говядины,"1,1 кг. Говяжье бон филе, картофель.",Блюда на банкеты (готовятся по предзаказу),3500 с,https://nambafood.kg/dish_image/113069.png
Беш бармак «Ханский»,"4 кг. Говядина, баранина, конина, казы, соус.",Блюда на банкеты (готовятся по предзаказу),4600 с,https://nambafood.kg/dish_image/113071.png
"Ужин караванщика 1,5 кг","Мясная часть говяжьих позвонков, луковый соус.",Блюда на банкеты (готовятся по предзаказу),2800 с,https://nambafood.kg/dish_image/113061.png
Куриный сет 3 кг,"Цыпленок табака, голень куриная, куриные крылышки, куриная грудка в хрустящей панировке, перепела, овощи гриль, картофельные дольки, соусы.",Блюда на банкеты (готовятся по предзаказу),2900 с,https://nambafood.kg/dish_image/94566.png
Мясной сет,"3,5 кг. Баранья лопатка, антрекот на кости, ребра по-восточному, картофель по-домашнему, овощи на углях, фри, соус.",Блюда на банкеты (готовятся по предзаказу),6200 с,https://nambafood.kg/dish_image/113076.png
Дымляма по-бухарски,"2.5 кг. Говяжьи ребрышки, картофель, морковь, капуста, фаршированные фаршем капуста, болгарский перец, виноградные листья, чеснок и зелень.",Блюда на банкеты (готовятся по предзаказу),3300 с,https://nambafood.kg/dish_image/125549.png
Запеченная рыба - судак,1 кг.,Блюда на банкеты (готовятся по предзаказу),1400 с,https://nambafood.kg/dish_image/94567.png
Запеченная рыба - форель,1 кг.,Блюда на банкеты (готовятся по предзаказу),1500 с,https://nambafood.kg/dish_image/94568.png
Шоколадный фондан,150 г,Десерты,250 с,https://nambafood.kg/dish_image/113032.png
Чизкейк,"150 г. На топленом молоке с карамелизованными орехами, карамелью и рахат лукумом.",Десерты,280 с,https://nambafood.kg/dish_image/113045.png
Пахлава,"150 г. Тесто слоеное, грецкий орех, мед.",Десерты,320 с,https://nambafood.kg/dish_image/113030.png
Картофель фри,150 г,Гарниры,140 с,https://nambafood.kg/dish_image/27151.png
Рис отварной,150 г,Гарниры,100 с,https://nambafood.kg/dish_image/27166.png
Картофель по-домашнему,150 г,Гарниры,100 с,https://nambafood.kg/dish_image/27180.png
Картофельное пюре,150 г,Гарниры,100 с,https://nambafood.kg/dish_image/27152.png
Картофельные клинья,150 г,Гарниры,110 с,https://nambafood.kg/dish_image/27153.png
Овощи на углях,"250 г. Кабачок, перец, лук, помидор, баклажаны.",Гарниры,170 с,https://nambafood.kg/dish_image/67107.png
Компот вишневый 1 л.,,Прохладительные напитки,240 с,https://nambafood.kg/dish_image/94271.png
Bonaqua без газа 1 л,1л.,Прохладительные напитки,120 с,https://nambafood.kg/dish_image/131783.png
Coca-Cola 1 л.,,Прохладительные напитки,170 с,https://nambafood.kg/dish_image/18528.png
Fanta 1 л.,,Прохладительные напитки,170 с,https://nambafood.kg/dish_image/18529.png
Sprite 1 л.,,Прохладительные напитки,170 с,https://nambafood.kg/dish_image/18530.png
