Наименование,Описание,Категория,Цена,Фото
Бургер из баранины с картофелем фри,"380 г. Котлета из телятины, томаты, лук, листья салата, солёные огурцы, фирменный соус, картофель фри, кетчуп «Heinz», булочка.",Основные блюда,470 с,https://nambafood.kg/dish_image/51609.png
Чизбургер из говядины с картофелем фри,"400 г. Котлета из телятины, томаты, лук, листья салата, солёные огурцы, сыр чеддер фирменый соус, картофель фри, кетчуп «Heinz», булочка.",Основные блюда,490 с,https://nambafood.kg/dish_image/28065.png
Мясо по-тайски на жаровне с овощами,"280 г. Говядина, лук репчатый, имбирь, огурцы, помидоры, кабачки, перец чили.",Основные блюда,640 с,https://nambafood.kg/dish_image/51623.png
Каре ягненка,270 г,Основные блюда,950 с,https://nambafood.kg/dish_image/105859.png
Куриное филе под сыром,"270 г. Куриное филе, томаты, шампиньоны, лук, сыр cулугуни, домашний майонез.",Основные блюда,490 с,https://nambafood.kg/dish_image/51618.png
Бефстроганов с картофельным пюре,"150 г. Телятина, лук, соус «Бешамель», картофельное пюре, огурцы солёные.",Основные блюда,620 с,https://nambafood.kg/dish_image/51606.png
Биф-бургер из телятины с картофелем фри,380 г,Основные блюда,470 с,https://nambafood.kg/dish_image/126405.png
Брокколи,150 г,Гарниры,220 с,https://nambafood.kg/dish_image/105861.png
Цветная капуста,150 г,Гарниры,180 с,https://nambafood.kg/dish_image/105862.png
Картофель по-домашнему,200 г,Гарниры,160 с,https://nambafood.kg/dish_image/105863.png
Картофель по-деревенски,200 г,Гарниры,170 с,https://nambafood.kg/dish_image/28187.png
Картофель фри,150 г,Гарниры,170 с,https://nambafood.kg/dish_image/28188.png
Овощи гриль,200 г,Гарниры,280 с,https://nambafood.kg/dish_image/28076.png
Рис со шпинатом,150 г,Гарниры,200 с,https://nambafood.kg/dish_image/28144.png
Рис,150 г,Гарниры,160 с,https://nambafood.kg/dish_image/121620.png
Сет стейков,"1500 г. Ковбой стейк, рибай стейк, баранина на ребре, бон филе.",Предложение на компанию по предзаказу,4700 с,https://nambafood.kg/dish_image/111065.png
Ассорти гриль,"1800 г. Из рибая, из печени, из курицы, из баранины, крылья, мини тибоны из баранины, бон филе, колбаски острые, лаваш, соусы.",Предложение на компанию по предзаказу,5800 с,https://nambafood.kg/dish_image/76764.png
Ассорти колбас,"1200 г. Баранина, говядина, куриные, баранина/говядина острые, соус.",Предложение на компанию по предзаказу,2100 с,https://nambafood.kg/dish_image/111066.png
Курица запеченная с овощами и картофелем,"1900 г. Курица, картофель запеченный, кабачки, баклажаны, болгарский перец, томаты.",Предложение на компанию по предзаказу,1250 с,https://nambafood.kg/dish_image/97725.png
Форель запечённая,1000 г. Цельная форель запеченная в духовке.,Предложение на компанию по предзаказу,3200 с,https://nambafood.kg/dish_image/76761.png
Запечённый ростбиф из бон филе,1000 г. Цельный отруб бон филе запеченный в духовке.,Предложение на компанию по предзаказу,3900 с,https://nambafood.kg/dish_image/76763.png
Блю Чиз,40 г,Соусы,50 с,https://nambafood.kg/dish_image/126391.png
Шашлычный соус,40 г,Соусы,50 с,https://nambafood.kg/dish_image/126392.png
Медово-горчичный соус,40 г,Соусы,50 с,https://nambafood.kg/dish_image/126393.png
Ягодный соус,40 г,Соусы,50 с,https://nambafood.kg/dish_image/126394.png
Табаско,10 г,Соусы,50 с,https://nambafood.kg/dish_image/126395.png
Цезарь соус,40 г,Соусы,50 с,https://nambafood.kg/dish_image/126396.png
Песто,40 г,Соусы,100 с,https://nambafood.kg/dish_image/126397.png
Грибной соус,40 г,Соусы,80 с,https://nambafood.kg/dish_image/126398.png
Деми Глас,40 г,Соусы,100 с,https://nambafood.kg/dish_image/126399.png
