Наименование,Описание,Категория,Цена,Фото
Live сэндвич,"С куриной грудкой и яйцом, подаётся с картофелем фри",Бургеры и сэндвичи,390 с,https://nambafood.kg/dish_image/143160.png
Микс из собственных маринадов,"Битые огурцы, томаты черри, квашеная капуста, оливки.",Холодные закуски,590 с,https://nambafood.kg/dish_image/143932.png
«Фермерские деликатесы»‎‎,"Галантин куриный, копченая телятина, телячий язык, копченая утиная грудка, зелень, домашняя аджика.",Холодные закуски,870 с,https://nambafood.kg/dish_image/117154.png
Сельдь с картофелем,"Филе сельди с отварным картофелем, маринованным лучком и сливочным маслом.",Холодные закуски,360 с,https://nambafood.kg/dish_image/111034.png
Спринг роллы с морепродуктами,,Холодные закуски,390 с,https://nambafood.kg/dish_image/143161.png
Куриные крылышки «Buffalo»‎‎,"Сочные крылышки с хрустящей корочкой, аджика домашняя.",Горячие закуски,460 с,https://nambafood.kg/dish_image/111047.png
Шашлычки из курицы,,Горячие закуски,300 с,https://nambafood.kg/dish_image/143163.png
Шашлычки из лосося,,Горячие закуски,560 с,https://nambafood.kg/dish_image/143165.png
Хрустящий микс из морепродуктов,"Чипсы из лосося, мойва, тигровые креветки, кальмары, сырные шарики",Горячие закуски,1900 с,https://nambafood.kg/dish_image/143167.png
Баварские колбаски гриль,,Горячие закуски,1200 с,https://nambafood.kg/dish_image/143169.png
Курица торинику с рисом,Филе курицы в соусе терияки.,Вторые блюда,420 с,https://nambafood.kg/dish_image/117124.png
Курица терияки,"Филе курицы в соусе терияки, подается с рисом и колеслоу.",Вторые блюда,450 с,https://nambafood.kg/dish_image/117122.png
Цыпленок табака,"Классический цыпленок табака, маринованный в специях, квашеная капуста. Подается под виноградным соусом.",Вторые блюда,490 с,https://nambafood.kg/dish_image/117121.png
Куриный стейк по-португальски,С рисом карри и острым куриным соусом.,Вторые блюда,520 с,https://nambafood.kg/dish_image/117120.png
Курица по-тайски,Хрустящая курица под острым соусом с жареным рисом и овощами.,Вторые блюда,420 с,https://nambafood.kg/dish_image/117119.png
Форель жареная,Филе форели подается с микс салатом.,Вторые блюда,520 с,https://nambafood.kg/dish_image/117126.png
Медальоны с рататуем,"Сочное бон-филе, обжаренное на гриле, фирменный маринад от шеф повара, подается с овощами.",Вторые блюда,890 с,https://nambafood.kg/dish_image/117128.png
Сет № 1,"Стейк Томагавк, Крылышки ""Buffalo"", Картофель кантри, Микс салата, Куриный стейк по-португальски, Форель жареная.",Ассорти на компанию,3300 с,https://nambafood.kg/dish_image/136436.png
Сет № 2,"Лосось под икорным соусом, Стейк в пряных травах, Овощи гриль, Картофельные дольки, Микс салата, Терияки по-новому, Бараньи ребра.",Ассорти на компанию,4600 с,https://nambafood.kg/dish_image/136437.png
Паста болоньезе,"Спагетти с мясным соусом ""Болоньезе"", томленым несколько часов.",Паста,440 с,https://nambafood.kg/dish_image/117131.png
Фузилли с лососем,Лосось слабой соли и брокколи в сливочном соусе.,Паста,520 с,https://nambafood.kg/dish_image/139752.png
Пицца - Паола,"Куриное филе, шампиньоны, сыр, соус.",Пицца,540 с,https://nambafood.kg/dish_image/111049.png
Пицца - Мясная,"Телятина, шампиньоны, помидоры, маслины, сыр, соус.",Пицца,590 с,https://nambafood.kg/dish_image/111051.png
Пицца - Маргарита,"Сыр моцарелла, соус.",Пицца,490 с,https://nambafood.kg/dish_image/139754.png
Пицца - Пепперони,"Салями, сыр, соус.",Пицца,520 с,https://nambafood.kg/dish_image/111052.png
Пицца - Цезарь,"Филе курицы, листья салата, соус ""Цезарь""",Пицца,550 с,https://nambafood.kg/dish_image/111053.png
Пицца - Тайская,"Куриное филе, болгарский перец, сыр, соус чили.",Пицца,520 с,https://nambafood.kg/dish_image/111054.png
Пицца с грушей и голубым сыром,,Пицца,540 с,https://nambafood.kg/dish_image/139753.png
Отори ролл,"Сыр филадельфия, хрустящие огурцы, нежная семга, жареный лук, спайси соус",Роллы,380 с,https://nambafood.kg/dish_image/143171.png
Канадский ролл,"Лосось, спайси соус, огурец, тобико.",Роллы,450 с,https://nambafood.kg/dish_image/117135.png
Калифорния ролл,"Крабовые палочки, огурец, тобико.",Роллы,390 с,https://nambafood.kg/dish_image/117134.png
Филадельфия ролл,"Лосось, сыр филадельфия.",Роллы,540 с,https://nambafood.kg/dish_image/117133.png
Тизу унаги маки,"Угорь, огурец, сыр филадельфия.",Роллы,670 с,https://nambafood.kg/dish_image/111094.png
Аляска маки,"Копченый лосось, огурец, сыр филадельфия.",Роллы,510 с,https://nambafood.kg/dish_image/117137.png
Livebar ролл,"Угорь, лосось, сыр филадельфия, огурец, спайси соус.",Роллы,780 с,https://nambafood.kg/dish_image/111093.png
Суши-сэндвич с лососем,,Темпура роллы,420 с,https://nambafood.kg/dish_image/143172.png
Хикари,,Темпура роллы,650 с,https://nambafood.kg/dish_image/143185.png
Яки сакура,"Японский омлет, сыр филадельфия, тигровые креветки, окунь, спайси соус.",Запеченные Роллы,420 с,https://nambafood.kg/dish_image/117139.png
Тсуно сет,"Филадельфия, Калифорния ролл с тобико, Сяке кунцей маки, Унаги маки.",Суши сеты,1600 с,https://nambafood.kg/dish_image/117141.png
Ниджи сет,"Хот сяке маки, авокадо маки, кадзуми маки, спайси эби маки.",Суши сеты,1900 с,https://nambafood.kg/dish_image/117140.png
Сет «Livebar»‎‎,"Сяке нигири 2 п., спайси сяке нигири 2 п., сяке кунцей нигири 2 п., эби нигири 2 п., спайси эби нигири 2 п., унаги нигири 2п., спайси унаги нигири 2 п., спайси торинику 2 п., спайси кани 2 п., отори ролл, унаги тори маки, аляска маки",Суши сеты,3300 с,https://nambafood.kg/dish_image/143175.png
Рис,,Гарниры,100 с,https://nambafood.kg/dish_image/111043.png
Картофель фри,,Гарниры,150 с,https://nambafood.kg/dish_image/111044.png
Картофельные дольки,Картофельные клинья в чесночном масле,Гарниры,180 с,https://nambafood.kg/dish_image/111045.png
Картофельное пюре,,Гарниры,130 с,https://nambafood.kg/dish_image/111131.png
Овощи гриль,"Баклажаны, цуккини, перец болгарский, помидоры, лук.",Гарниры,240 с,https://nambafood.kg/dish_image/111046.png
BBQ,,Соусы,60 с,https://nambafood.kg/dish_image/111956.png
Кетчуп,,Соусы,60 с,https://nambafood.kg/dish_image/111957.png
Сладкий чили,,Соусы,60 с,https://nambafood.kg/dish_image/111958.png
Сливочно-грибной,,Соусы,60 с,https://nambafood.kg/dish_image/111960.png
Тар-тар,,Соусы,60 с,https://nambafood.kg/dish_image/111961.png
Сальса,,Соусы,60 с,https://nambafood.kg/dish_image/111965.png
Табаско,,Соусы,120 с,https://nambafood.kg/dish_image/111971.png
Аджика,,Соусы,60 с,https://nambafood.kg/dish_image/111972.png
Фруктовая нарезка,Фрукты и ягоды по сезону,Десерты,1600 с,https://nambafood.kg/dish_image/136445.png
Чизкейк классический,,Десерты,250 с,https://nambafood.kg/dish_image/136446.png
Морковный торт,,Десерты,250 с,https://nambafood.kg/dish_image/136447.png
