Наименование,Описание,Категория,Цена,Фото
Куриный метр,"1.5 кг. Куриные крылышки баффало, куриная голень bbq, спрингроллы с курицей,  куринное филе гриль, овощи гриль, картофель, крокеты, соуса сальса и ранч.",Блюда для друзей,1799 с,https://nambafood.kg/dish_image/127395.png
Мясной метр «Премиум»,"2 кг. Еще больше мяса, чем прежде, много нарезанного нью-йорк стейка, говяжий язык, бараньи ребрышки, куринные спрингроллы, овощи гриль, картофельные клинья, соус ранч и гриль соус выход.",Блюда для друзей,2449 с,https://nambafood.kg/dish_image/127388.png
Колбасный метр,"2 кг. Альпийские говяжьи и бараньи колбаски, копченные сардельки, охотничьи сосиски, чечил, соленные огурчики, овощи гриль, картофель, крокеты, соус горчичный и сальса.",Блюда для друзей,2449 с,https://nambafood.kg/dish_image/127393.png
Дрезденское ассорти,"2 кг. Баранья рулька, куриная грудка на гриле, сардельки, говяжьи колбаски, куриная голень, картофельные клинья, подаются с соусом ранч, сальса, bbq.",Блюда для друзей,2449 с,https://nambafood.kg/dish_image/127390.png
Спагетти Болоньезе,"380 г. Говяжий фарш, спагетти, томаты, томатный соус, базилик, орегано, сыр пармезан.",Паста - Pasta,399 с,https://nambafood.kg/dish_image/127357.png
Паста Альфредо,"380 г. Феттучини, шампиньоны, сливочный сыр, пармезан, филе курицы.",Паста - Pasta,429 с,https://nambafood.kg/dish_image/46065.png
Паста со шпинатом и грибами,"380 г. Феттучини, шпинат, шампиньоны, сливочный сыр, сыр пармезан, орегано.",Паста - Pasta,399 с,https://nambafood.kg/dish_image/127358.png
Грибной крем-суп,"350 г. Свежие шампиньоны, плавленный сыр, сливки, специи, крутоны.",Супы,299 с,https://nambafood.kg/dish_image/24807.png
Мясной суп,"350 г. Мясной бульон, говядина, курица, картофель, чеснок, болгарский перец, специи.",Супы,299 с,https://nambafood.kg/dish_image/24828.png
Куриный суп,"350 г. Куриное филе, лапша, морковь, картофель, куриный бульон, зелень.",Супы,249 с,https://nambafood.kg/dish_image/24800.png
Солянка,"350 г. Говядина, копченая колбаса, копченая окорочка, соленые огурцы, оливки, сметана, зелень.",Супы,249 с,https://nambafood.kg/dish_image/64488.png
Munchen Burger,"500 г. Фирменный бургер от Мюнхен паба, сочная мраморная котлета, хрустящие луковые кольца, карамелизированный лук, фирменный соус, хрустящие листья айсберга, помидоры, огурчики, картофельные клинья.",Бургеры,399 с,https://nambafood.kg/dish_image/127361.png
Vegas Burger,"500 г. Идеальное сочетание сочной мраморной котлеты, соуса BBQ, и картофельные клинья.",Бургеры,399 с,https://nambafood.kg/dish_image/127359.png
Atomic Hot burger,"Для любителей острого и сочного бургера, с котлетой из мраморной говядины, соус на основе острого перца Чили, сыр чеддер, помидоры, огурцы соленные, лук, картофельные клинья и острым соусом.",Бургеры,399 с,https://nambafood.kg/dish_image/127360.png
Американский бургер,"500 г. Классический бургер  с сочной большой мраморной котлетой, листья айсберга, помидорами, соленными огурцами, и соусом 1000 островов, картофельные клинья.",Бургеры,399 с,https://nambafood.kg/dish_image/127363.png
Мега Чиз-Бургер,"500 г. Сочная котлета из мраморной говядины, двойная  порция сыра чеддер, листья айсберга, помидоры, соленные огурчики, картофельные клинья и соус чесночный пармезан.",Бургеры,449 с,https://nambafood.kg/dish_image/127362.png
Т-бон стейк,"400 г. Т-Бон - это, действительно, крупный кусок мяса на Т-образной кости, с мягкой тающей вырезкой на одной стороне и большой и насыщенной частью стриплойна с другой.",Гриль меню,889 с,https://nambafood.kg/dish_image/127364.png
Ковбой стейк,"400 г. Это стейк рибай на кости, с целой реберной цепью, с хорошей мраморностью и сочностью мяса.",Гриль меню,899 с,https://nambafood.kg/dish_image/127365.png
Рибай стейк,"400 г. Данный стейк из мраморной говядины, получается достаточно мягким и сочным подается с соусом bbq.",Гриль меню,899 с,https://nambafood.kg/dish_image/127369.png
Пеппер стейк,"400 г. Бон филе-самое нежное тонковолокнистая и аккуратная часть говядины, подается в перцовой оболочке, с овощи гриль и соусом bbq.",Гриль меню,799 с,https://nambafood.kg/dish_image/127368.png
Медальоны из телятины в сливочном соусе,"370 г. Нежная филейная часть вырезки,  в иде медальончиков подается со сливочным соусом и овощами гриль.",Гриль меню,699 с,https://nambafood.kg/dish_image/127367.png
Стейк семги с красной икрой,"300 г. Стейк семги приготовленное на гриле, подается со сливочно-икорным соусом.",Блюда из рыбы,799 с,https://nambafood.kg/dish_image/127370.png
Нежное филе скумбрии на гриле,"350 г. Сочное филе скумбрии, жареный картофель, и гриль соус.",Блюда из рыбы,479 с,https://nambafood.kg/dish_image/127371.png
Семга на гриле со свежим салатом,"300 г. Филе семги, салат, огурцы, помидоры, лук, оливки, лимон, оливковое масло, специи, сливочный соус.",Блюда из рыбы,799 с,https://nambafood.kg/dish_image/75880.png
Куриный микс с салатом сыром фета,"250 г. Куриные грудки гриль, овощной салат, сыр фета, лаваш.",Блюда из птицы,479 с,https://nambafood.kg/dish_image/127372.png
Куриное филе на гриле с соусом из белых грибов,"250 г. Свежие шампиньоны, куринное филе, сырно-сливочный соус, специи.",Блюда из птицы,389 с,https://nambafood.kg/dish_image/127373.png
Курица в сырном соусе,250 г. Куриное филе в сырно-сливочном соусе.,Блюда из птицы,449 с,https://nambafood.kg/dish_image/127374.png
Курица со шпинатом,"350 г. Куриное филе, шампиньоны, свежие помидоры, кабачки, болгарский перец, шпинат, кунжутные семечки.",Блюда из птицы,449 с,https://nambafood.kg/dish_image/127375.png
Куриное филе BBQ с хрустящими чипсами,"250 г. Куриное филе гриль, хрустящие чипсы, соус BBQ, зелень, специи.",Блюда из птицы,389 с,https://nambafood.kg/dish_image/127376.png
Сосиски из баранины на гриле,"350 г. Сосиски из баранины, картофельные клинья, горчичный соус.",Сосиски,399 с,https://nambafood.kg/dish_image/75892.png
Мюнхенское ассорти,"1,2 кг. Ассорти сосисок на гриле: говядина, баранина,овощи на гриле, горчичный соус.",Сосиски,1799 с,https://nambafood.kg/dish_image/127396.png
Сосиски из говядины на гриле,"350 г. Сосиски из говядины, картофельные клинья, горчичный соус.",Сосиски,399 с,https://nambafood.kg/dish_image/127381.png
Сосиски из курицы на гриле,"350 г. Сосиски из курицы, картофельные клинья, горчичный соус.",Сосиски,399 с,https://nambafood.kg/dish_image/127383.png
Колбаска из баранины на гриле,"350 г. Баранина, картофельные клинья, горчичный соус.",Сосиски,499 с,https://nambafood.kg/dish_image/127377.png
Колбаска из говядины на гриле,"350 г. Говядина, картофельные клинья, горчичный соус.",Сосиски,499 с,https://nambafood.kg/dish_image/127379.png
Мюнхенские сосиски из говядины,350 г. Сосиски из говядины с овощами гриль.,Сосиски,499 с,https://nambafood.kg/dish_image/127384.png
Мюнхенские сосиски из баранины,350 г. Сосиски из баранины с овощами гриль.,Сосиски,499 с,https://nambafood.kg/dish_image/24825.png
Пивной сет №1,"450 г. Фасолевые стручки, кольца кальмаров, сырные палочки, чесночные гренки, луковые кольца, чечел и крокеты, соус ранч.",Пивные сеты,679 с,https://nambafood.kg/dish_image/127402.png
Пивной сет №2,"550 г. Картофельные клинья, мойва в панировке, чечел, бастурма, гренки, креветочные чипсы, соус чесночный пармезан.",Пивные сеты,679 с,https://nambafood.kg/dish_image/127403.png
Пивной сет №3,"550 г. Куриные крылья, луковые кольца, сырные палочки, крокеты, чечел ржаные гренки и сырный соус.",Пивные сеты,679 с,https://nambafood.kg/dish_image/127404.png
Пивной сет №4,"550 г. Фасолевые стручки, спринг ролл, жареные деликатесные сардельки, жареный чечел, картошка фри и соус Ранч.",Пивные сеты,679 с,https://nambafood.kg/dish_image/127405.png
Чечел жареный,,Пивные закуски,199 с,https://nambafood.kg/dish_image/20469.png
Фисташки,,Пивные закуски,139 с,https://nambafood.kg/dish_image/75381.png
Чипсы,,Пивные закуски,99 с,https://nambafood.kg/dish_image/75382.png
Чечел,,Пивные закуски,99 с,https://nambafood.kg/dish_image/75383.png
Арахис,,Пивные закуски,99 с,https://nambafood.kg/dish_image/75384.png
Арахис со вкусом,,Пивные закуски,129 с,https://nambafood.kg/dish_image/75385.png
Чесночные гренки,,Пивные закуски,149 с,https://nambafood.kg/dish_image/75386.png
Ржаные чесночные гренки,,Пивные закуски,199 с,https://nambafood.kg/dish_image/75387.png
Американо соус,,Соусы,59 с,https://nambafood.kg/dish_image/127407.png
Соус Ранч,,Соусы,59 с,https://nambafood.kg/dish_image/127408.png
Соус Цезарь,,Соусы,59 с,https://nambafood.kg/dish_image/127411.png
Горчичный соус,,Соусы,59 с,https://nambafood.kg/dish_image/127412.png
BBQ соус,,Соусы,59 с,https://nambafood.kg/dish_image/20427.png
Сырный соус,,Соусы,59 с,https://nambafood.kg/dish_image/75391.png
Соус Баффало,,Соусы,59 с,https://nambafood.kg/dish_image/20428.png
Соус Чесночный-Пармезан,,Соусы,59 с,https://nambafood.kg/dish_image/20426.png
Соус Луизиана,острый соус,Соусы,59 с,https://nambafood.kg/dish_image/127414.png
Медово-горчичный соус,,Соусы,59 с,https://nambafood.kg/dish_image/127416.png
Картофель фри,150 г,Гарниры,149 с,https://nambafood.kg/dish_image/12477.png
Крокеты,150 г,Гарниры,149 с,https://nambafood.kg/dish_image/20425.png
Рис,150 г,Гарниры,149 с,https://nambafood.kg/dish_image/12479.png
Овощи на гриле,150 г,Гарниры,229 с,https://nambafood.kg/dish_image/127418.png
Картофельные клинья,200 г,Гарниры,149 с,https://nambafood.kg/dish_image/12481.png
Хлебная корзинка,,Гарниры,59 с,https://nambafood.kg/dish_image/127421.png
Сок,,Напитки,249 с,https://nambafood.kg/dish_image/20454.png
Coca-Cola 1 л,,Напитки,229 с,https://nambafood.kg/dish_image/19531.png
Sprite 1 л,,Напитки,229 с,https://nambafood.kg/dish_image/19533.png
Fanta 1 л,1 л.,Напитки,229 с,https://nambafood.kg/dish_image/19532.png
Schweppes tonik,,Напитки,169 с,https://nambafood.kg/dish_image/20456.png
Red Bull,,Напитки,249 с,https://nambafood.kg/dish_image/20457.png
Мин. вода,,Напитки,129 с,https://nambafood.kg/dish_image/20455.png
Гамбургский гриль сет,"1,1 кг. Сосиски гриль куриные, сосиски гриль говядина, и баранина, немецкие колбаски, соленые огурчики, квашенная капуста, горчичный соус.",Мясные сеты,1599 с,https://nambafood.kg/dish_image/127400.png
Франкфуркский гриль сет,"1,1 кг. Нарезанные ломтики рибай стейка, кур голень , бараньи ребрышки, немецкие колбаски, картофель, гриль соус.",Мясные сеты,1999 с,https://nambafood.kg/dish_image/127399.png
Дюссельдорфский гриль сет,"1,1 кг. Медальоны из телятины, охотничьи копченные колбаски, бастурма, крылышки куриные BBQ, нарезанный нью-йорк стейк, картофельные клинья, соус BBQ.",Мясные сеты,1999 с,https://nambafood.kg/dish_image/127401.png
