Наименование,Описание,Категория,Цена,Фото
Овощи на гриле,200 гр.,Гарниры,300 с,https://nambafood.kg/dish_image/95872.png
Пицца «Дьявола»‎‎,"Томатный соус, сыр моцарелла, пепперони острое, базилик,",Пицца,690 с,https://nambafood.kg/dish_image/99593.png
Пицца «Ассорти»‎‎,"томатный соус, сыр моцарелла, телятина, куриная грудка, салями, помидоры черри, базилик.",Пицца,610 с,https://nambafood.kg/dish_image/99597.png
Пицца «Маргарита»‎‎,"Томатный соус, сыр моцарелла, в рассоле",Пицца,570 с,https://nambafood.kg/dish_image/99594.png
Пицца «Примавера»‎‎,"томатный соус, сыр моцарелла в рассоле, сыр стратачелла, креветки, руккола, помидоры черри.",Пицца,690 с,https://nambafood.kg/dish_image/99605.png
Пицца «Буррата»‎‎,"томатный соус, сыр буратта, сыр моцарелла, помидоры черри, соус песто, базилик.",Пицца,690 с,https://nambafood.kg/dish_image/99606.png
Пицца «4 сыра»‎‎,"томатный соус, сыр моцарелла в рассоле сыр горгонзола, сыр пармезан, сыр скаморца.",Пицца,690 с,https://nambafood.kg/dish_image/99604.png
Пицца «Звезда»‎‎,"томатный соус, сыр моцарелла в рассоле, сыр пармезан, сыр скаморца, руккола, салями, помидоры черри, базилик.",Пицца,610 с,https://nambafood.kg/dish_image/99603.png
Пицца «Тартуфо»‎‎,"сыр моцарелла, грибная паста трюфельная, сливки, руккола, сыр пармезан, базилик.",Пицца,610 с,https://nambafood.kg/dish_image/99599.png
Блинчики с маскарпоне и ягодой,350  гp.,Десерты,405 с,https://nambafood.kg/dish_image/95900.png
Шоколадный «Фондан»‎‎,150  гр.,Десерты,335 с,https://nambafood.kg/dish_image/95927.png
Эспрессо,1 чашка,Кофе,170 с,https://nambafood.kg/dish_image/96018.png
Американо,1 чашка,Кофе,180 с,https://nambafood.kg/dish_image/96019.png
Капучино,1 чашка,Кофе,200 с,https://nambafood.kg/dish_image/96020.png
"Латте (эспрессо, молоко)",250мл,Кофе,230 с,https://nambafood.kg/dish_image/96021.png
Айс кофе,250мл,Кофе,230 с,https://nambafood.kg/dish_image/96022.png
Сок апельсиновый,230мл,Свежевыжатые Соки,320 с,https://nambafood.kg/dish_image/96011.png
Сок грейпфрутовый,230мл,Свежевыжатые Соки,320 с,https://nambafood.kg/dish_image/96013.png
Fanta 0.330 мл,,Напитки,110 с,https://nambafood.kg/dish_image/96073.png
Coca-Cola 0.330 мл,,Напитки,110 с,https://nambafood.kg/dish_image/96072.png
Sprite 0.330 мл,,Напитки,110 с,https://nambafood.kg/dish_image/96070.png
"Компот 0,230 мл",,Напитки,100 с,https://nambafood.kg/dish_image/95943.png
Натуральный сок в ассортименте,230 мл,Напитки,100 с,https://nambafood.kg/dish_image/95942.png
Кукурузные оладьи,150  гр.,Завтраки (готовятся в любое время кроме периода ланча),205 с,https://nambafood.kg/dish_image/95799.png
Колбаски «Венские»‎‎,130 гр,Завтраки (готовятся в любое время кроме периода ланча),390 с,https://nambafood.kg/dish_image/95791.png
Сырники,200 гр,Завтраки (готовятся в любое время кроме периода ланча),260 с,https://nambafood.kg/dish_image/95788.png
Омлет с грибами,из 3-х яиц 200 гр,Завтраки (готовятся в любое время кроме периода ланча),320 с,https://nambafood.kg/dish_image/95787.png
Омлет с овощами,из 3-х яиц 200 гр,Завтраки (готовятся в любое время кроме периода ланча),320 с,https://nambafood.kg/dish_image/95786.png
Тост с авокадо и яйцом пашот,,Завтраки (готовятся в любое время кроме периода ланча),620 с,https://nambafood.kg/dish_image/96030.png
Йогурт с гранолой и свежими ягодами,300гр,Завтраки (готовятся в любое время кроме периода ланча),260 с,https://nambafood.kg/dish_image/96031.png
Каша овсяная без добавок,,Завтраки (готовятся в любое время кроме периода ланча),165 с,https://nambafood.kg/dish_image/96034.png
Каша рисовая без добавок,,Завтраки (готовятся в любое время кроме периода ланча),165 с,https://nambafood.kg/dish_image/96035.png
Каша пшеная без добавок,,Завтраки (готовятся в любое время кроме периода ланча),165 с,https://nambafood.kg/dish_image/96036.png
Каша перловая без добавок,,Завтраки (готовятся в любое время кроме периода ланча),165 с,https://nambafood.kg/dish_image/96037.png
