Наименование,Описание,Категория,Цена,Фото
Рис с креветками по-тайски,"380 г. Рис, креветки, грибы, соус устричный, имбирь, шпинат, бамбук, черри, чеснок, соус «Терияки».",Горячие блюда,470 с,https://nambafood.kg/dish_image/98893.png
Обжаренная форель с картофелем и свежим салатом,"350 г. Форель, специи, картофель, лимон, сливочное масло, салат свежий.",Горячие блюда,430 с,https://nambafood.kg/dish_image/98890.png
Панини с курицей,"200 г. Чиабатта, копченая курица, зелень, помидор, сыр «Тильзитский».",Панини,250 с,https://nambafood.kg/dish_image/98865.png
Американо стандарт,230 мл,Кофе,170 с,https://nambafood.kg/dish_image/91032.png
Американо стандарт с молоком,260 мл,Кофе,190 с,https://nambafood.kg/dish_image/91018.png
Американо стандарт со сливками,260 мл,Кофе,190 с,https://nambafood.kg/dish_image/91033.png
Капучино стандарт,180 мл,Кофе,170 с,https://nambafood.kg/dish_image/91027.png
Латте стандарт,250 мл,Кофе,190 с,https://nambafood.kg/dish_image/91030.png
Латте с сиропом,Сироп на выбор,Кофе,240 с,https://nambafood.kg/dish_image/37678.png
Мокко стандарт,230 мл,Кофе,250 с,https://nambafood.kg/dish_image/91024.png
Карамельный Мокко стандарт,230 мл,Кофе,250 с,https://nambafood.kg/dish_image/91036.png
Карамельный Маккиато стандарт,230 мл,Кофе,250 с,https://nambafood.kg/dish_image/91022.png
Умный кофе,260 мл. Эспрессо с добавлением воды,Кофе,170 с,https://nambafood.kg/dish_image/82229.png
Кофе во френч-прессе,260 мл.,Кофе,170 с,https://nambafood.kg/dish_image/82227.png
Картофель фри,100 г. Картофель фри с кетчупом.,Гарниры,100 с,https://nambafood.kg/dish_image/72920.png
Картофельные дольки,100 г. Стандартные картофельные дольки с кетчупом.,Гарниры,120 с,https://nambafood.kg/dish_image/99165.png
Рис,150 г,Гарниры,90 с,https://nambafood.kg/dish_image/99166.png
Бородинский хлеб,450 г,Гарниры,100 с,https://nambafood.kg/dish_image/102916.png
Деревенский багет,200 г,Гарниры,60 с,https://nambafood.kg/dish_image/99163.png
Зерновой багет,200 г,Гарниры,60 с,https://nambafood.kg/dish_image/99164.png
Брауни,Шоколадно-ореховый десерт из бельгийского шоколада и грецких орехов.,Десерты,170 с,https://nambafood.kg/dish_image/45043.png
Медовый торт,Стандартный медовый торт.,Десерты,160 с,https://nambafood.kg/dish_image/99881.png
Красный бархат,Шоколадные коржи с сыром маскарпоне и натуральных сливок.,Десерты,190 с,https://nambafood.kg/dish_image/67455.png
Смородиново-творожный торт,Бисквитные коржи со сливочно-творожной начинкой с прослойкой из чёрно-смородинового джема.,Десерты,150 с,https://nambafood.kg/dish_image/52996.png
Сникерс,Шоколадные бисквитные коржи с карамельной прослойкой с добавлением арахисового грильяжа.,Десерты,160 с,https://nambafood.kg/dish_image/108018.png
Десерт «Шокоблаженство»,"Бисквит из бельгийского шоколада, ганаша и натуральных сливок.",Десерты,160 с,https://nambafood.kg/dish_image/102911.png
Фисташковый рулет,Фисташковый рулет с меренгой и свежей малиной.,Десерты,300 с,https://nambafood.kg/dish_image/115728.png
Фисташковый чизкейк,Ореховый бисквит с нежным фисташковым творожным кремом.,Десерты,190 с,https://nambafood.kg/dish_image/79189.png
Чизкейк,На песочном корже запечёный слой сливочного крема на основе сыра филадельфия с добавлением цедры лимона.,Десерты,170 с,https://nambafood.kg/dish_image/67458.png
Малиновый чизкейк,Малиновый чизкейк с сыром филадельфия на основе из сливочного теста,Десерты,200 с,https://nambafood.kg/dish_image/99238.png
Пахлава,,Десерты,95 с,https://nambafood.kg/dish_image/102913.png
Кейк попс колечко,,Десерты,80 с,https://nambafood.kg/dish_image/117428.png
Кейк попс эскимо,,Десерты,80 с,https://nambafood.kg/dish_image/117426.png
Наполеон,Торт из слоёного теста с начинкой из сгущёного молока и сливочного масла.,Десерты,160 с,https://nambafood.kg/dish_image/52995.png
Яблочная тарталетка,130 г,Десерты,140 с,https://nambafood.kg/dish_image/130212.png
Эклер с пломбиром,Сливочное тесто с пломбирным заварным кремом с добавлением сыра филадельфия,Десерты,80 с,https://nambafood.kg/dish_image/99234.png
Эклер с шоколадом,Сливочное тесто с заварным кремом с добавлением тёмного шоколада,Десерты,95 с,https://nambafood.kg/dish_image/99235.png
Эклер с фисташкой,Сливочное тесто с заварным кремом с добавлением фисташковой пасты и сыра филадельфия,Десерты,95 с,https://nambafood.kg/dish_image/99233.png
Кукурузное печенье 1 шт,,Десерты,40 с,https://nambafood.kg/dish_image/79197.png
Овсяное печенье с клюквой,,Десерты,65 с,https://nambafood.kg/dish_image/117434.png
Круассан Классический,Слоёный сливочный круассан без начинки.,Десерты,50 с,https://nambafood.kg/dish_image/102914.png
Круассан с миндальным пралине,Слоёный воздушный круассан с миндальной начинкой.,Десерты,90 с,https://nambafood.kg/dish_image/102964.png
Круассан с шоколадом,Слоёный воздушный круассан с шоколадной начинкой.,Десерты,70 с,https://nambafood.kg/dish_image/102963.png
Круассан с сыром,,Десерты,80 с,https://nambafood.kg/dish_image/102915.png
Штрудель с творогом,,Десерты,90 с,https://nambafood.kg/dish_image/115744.png
Апельсиновый фреш,250 мл. Свежевыжатый апельсиновый сок.,Фреш,250 с,https://nambafood.kg/dish_image/102948.png
Морковный фреш,250 мл. Свежевыжатый морковный сок.,Фреш,200 с,https://nambafood.kg/dish_image/102953.png
Яблочный фреш,250 мл. Свежевыжатый яблочный сок.,Фреш,200 с,https://nambafood.kg/dish_image/115742.png
Яблочно-морковный фреш,250 мл.,Фреш,200 с,https://nambafood.kg/dish_image/102952.png
