Наименование,Описание,Категория,Цена,Фото
Курица с грибами в сливочном соусе,280 г,Блюда из курицы,360 с,https://nambafood.kg/dish_image/119276.png
Куриная ножка фаршированная грибами и корнишонами,350 г,Блюда из курицы,420 с,https://nambafood.kg/dish_image/119277.png
Цыпленок табака с соусом сальса,300 г,Блюда из курицы,490 с,https://nambafood.kg/dish_image/119278.png
Кнелли куриные с сыром и перепелиным яйцом,300 г,Блюда из курицы,390 с,https://nambafood.kg/dish_image/119279.png
Рыба на шпажках,"250 г. Семга, судак, лимон и овощи.",Блюда из рыбы,450 с,https://nambafood.kg/dish_image/119280.png
Филе судака с овощами в фольге,250 г,Блюда из рыбы,440 с,https://nambafood.kg/dish_image/119281.png
Форель по-домашнему,300 г,Блюда из рыбы,420 с,https://nambafood.kg/dish_image/119282.png
Семга в соусе терияки,250 г. Подается со стручковой фасолью.,Блюда из рыбы,690 с,https://nambafood.kg/dish_image/119283.png
Семга в сливочном соусе,250 г,Блюда из рыбы,740 с,https://nambafood.kg/dish_image/119284.png
Говядина с черными грибами,350 г,Блюда на воке,390 с,https://nambafood.kg/dish_image/139279.png
Телятина с кабачками и баклажанами в соевом соусе,350 г,Блюда на воке,390 с,https://nambafood.kg/dish_image/117893.png
Баранина с перцем,350 г,Блюда на воке,420 с,https://nambafood.kg/dish_image/117894.png
Говядина с фунчезой,350 г,Блюда на воке,420 с,https://nambafood.kg/dish_image/139280.png
Баранина с луком,350 г,Блюда на воке,420 с,https://nambafood.kg/dish_image/117896.png
Теплый салат в восточной теме «Пак чой»,500 г,Блюда на воке,460 с,https://nambafood.kg/dish_image/139281.png
Кускус со шпинатом и помидорами черри,450 г,Блюда на воке,390 с,https://nambafood.kg/dish_image/117898.png
Фетучини с креветками в устричном соусе,350 г,Блюда на воке,490 с,https://nambafood.kg/dish_image/139282.png
Тибон стейк,450 г. Телятина с булгуром и овощами.,Стейки,860 с,https://nambafood.kg/dish_image/119263.png
Бараньи тибончики,400 г. Подаются с запеченный картофелем и перечным соусом.,Стейки,790 с,https://nambafood.kg/dish_image/119264.png
Ковбой стейк,550 г. Подаются с соте из овощей и голландский соусом.,Стейки,990 с,https://nambafood.kg/dish_image/119265.png
Оссобуко из баранины,"400 г. Подаются с шампиньонами, кабачками, баклажанами и соусом терияки.",Стейки,890 с,https://nambafood.kg/dish_image/119266.png
Рибай стейк,400 г. Стейк с кус-кусом в сливочно-грибном соусе.,Стейки,890 с,https://nambafood.kg/dish_image/119267.png
Феттучини «Альфредо»,300 г. Куриная грудка с грибами в сливочном соусе.,Паста,350 с,https://nambafood.kg/dish_image/119285.png
Пенне арабьята с креветками,280 г,Паста,390 с,https://nambafood.kg/dish_image/119286.png
Фарфалле с семгой в сливочном соусе,300 г,Паста,450 с,https://nambafood.kg/dish_image/119287.png
Карбонара с курицей,300 г,Паста,390 с,https://nambafood.kg/dish_image/119288.png
Фарфалле с соусом песто и митболами из телятины,300 г,Паста,420 с,https://nambafood.kg/dish_image/117900.png
Креветки пивные жареные,180 г,Закуски к пиву,480 с,https://nambafood.kg/dish_image/117924.png
Чечел жареный,100 г,Закуски к пиву,190 с,https://nambafood.kg/dish_image/117923.png
Сырные палочки с соусом тар-тар,180 г,Закуски к пиву,190 с,https://nambafood.kg/dish_image/117925.png
Ассорти к пиву на компанию,"400 г. Корнишоны, маслины в темпуре, сухарики, чечел, глазированный арахис, вяленые кальмары.",Закуски к пиву,490 с,https://nambafood.kg/dish_image/117922.png
Ассорти из колбасок,"500 г. Колбаски из телятины, курицы, баранины, капуста квашеная, соленые огурцы, соус тар-тар, горчица, томатный соус.",Закуски к пиву,750 с,https://nambafood.kg/dish_image/119289.png
Мясная чили 30 см,,Пицца 30 см,490 с,https://nambafood.kg/dish_image/119258.png
Куриная в сливочном соусе 30 см,,Пицца 30 см,480 с,https://nambafood.kg/dish_image/117954.png
Сырная пицца 30 см,3 вида сыра,Пицца 30 см,420 с,https://nambafood.kg/dish_image/117955.png
Пепперони 30 см,,Пицца 30 см,490 с,https://nambafood.kg/dish_image/119257.png
Мясная чили 40 см,,Пицца 40 см,620 с,https://nambafood.kg/dish_image/119259.png
Куриная в сливочном соусе 40 см,,Пицца 40 см,590 с,https://nambafood.kg/dish_image/119261.png
Сырная пицца 40 см,3 вида сыра,Пицца 40 см,520 с,https://nambafood.kg/dish_image/119262.png
Пепперони 40 см,,Пицца 40 см,620 с,https://nambafood.kg/dish_image/119260.png
«Мухоморы»,300 г. Куриные зразы с сыром и перепелиным яйцом.,Детское меню,390 с,https://nambafood.kg/dish_image/119550.png
Веселый смайлик,250 г. Бифштекс с яйцом.,Детское меню,380 с,https://nambafood.kg/dish_image/117945.png
Сосиски в слоеном тесте с фри,250 г,Детское меню,260 с,https://nambafood.kg/dish_image/117946.png
Наггетсы куриные,280 г,Детское меню,360 с,https://nambafood.kg/dish_image/117947.png
Фритата с овощами и сыром,200 г,Детское меню,160 с,https://nambafood.kg/dish_image/117948.png
Фритата с колбасками и овощами,200 г,Детское меню,190 с,https://nambafood.kg/dish_image/117949.png
Детская пицца 30 см,С колбасками и картофелем фри.,Детское меню,390 с,https://nambafood.kg/dish_image/117950.png
Рис отварной,150 г,Гарниры,90 с,https://nambafood.kg/dish_image/117901.png
Рис жареный на воке с яйцом и овощами,200 г,Гарниры,190 с,https://nambafood.kg/dish_image/117902.png
Картофель фри,150 г,Гарниры,120 с,https://nambafood.kg/dish_image/117903.png
Картофельные крокеты,200 г,Гарниры,130 с,https://nambafood.kg/dish_image/117904.png
Картофель с зеленью и чесноком,200 г,Гарниры,130 с,https://nambafood.kg/dish_image/117905.png
Брокколи,150 г,Гарниры,180 с,https://nambafood.kg/dish_image/117906.png
Цветная капуста,150 г,Гарниры,180 с,https://nambafood.kg/dish_image/117907.png
Кетчуп,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117908.png
Терияки,50 г,Соусы,60 с,https://nambafood.kg/dish_image/117909.png
Сырный соус,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117910.png
Тобаско,50 г,Соусы,80 с,https://nambafood.kg/dish_image/117911.png
Соевый соус,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117912.png
Сливочный соус,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117913.png
Чесночный соус,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117914.png
Соус чили,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117915.png
Дижонская горчица,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117916.png
Шашлычный соус,50 г,Соусы,50 с,https://nambafood.kg/dish_image/117917.png
Хлебная корзина,,Хлеб,120 с,https://nambafood.kg/dish_image/117918.png
Хлебная корзина 0.5,,Хлеб,65 с,https://nambafood.kg/dish_image/117919.png
Фокачча с розмарином и солью,,Хлеб,100 с,https://nambafood.kg/dish_image/117920.png
Палочки грессини,,Хлеб,70 с,https://nambafood.kg/dish_image/117921.png
Ванильный молочный коктейль,400 мл,Молочные коктейли,260 с,https://nambafood.kg/dish_image/117940.png
Клубничный молочный коктейль,400 мл,Молочные коктейли,260 с,https://nambafood.kg/dish_image/117941.png
Банановый молочный коктейль,400 мл,Молочные коктейли,260 с,https://nambafood.kg/dish_image/117942.png
Шоколадный молочный коктейль,400 мл,Молочные коктейли,280 с,https://nambafood.kg/dish_image/117943.png
