Наименование,Описание,Категория,Цена,Фото
Кесадилья с мясным фаршем и шпинатом,"300\100\30гр Фарш мясной, лук репчатый, кукуруза, перец чили, специи, сыр голландский",Фастфуд,420 с,https://nambafood.kg/dish_image/72431.png
Клаб-сэндвич с курицей,300/100/30 гр.,Фастфуд,330 с,https://nambafood.kg/dish_image/87340.png
Клаб-сэндвич с телятиной,"300/100/30 гр. телятина. помидоры, огурцы, яйцо куриное, лист салата, майонез, кетчуп",Фастфуд,450 с,https://nambafood.kg/dish_image/69843.png
Гамбургер с фри,300/100/30 гр.,Фастфуд,430 с,https://nambafood.kg/dish_image/69842.png
Чизбургер с фри,300/100/30 гр.,Фастфуд,450 с,https://nambafood.kg/dish_image/69841.png
Шоколадный фондан с ванильным мороженым,60/60 гр.,Десерт,350 с,https://nambafood.kg/dish_image/136988.png
Чизкейк,125/50 гр.,Десерт,360 с,https://nambafood.kg/dish_image/136989.png
Торт красный бархат,"150 гр. бисквитное тесто, сыр филадельфия",Десерт,350 с,https://nambafood.kg/dish_image/136990.png
Медовый торт,"170 гр. песочное тесто, сметанный крем, мед",Десерт,300 с,https://nambafood.kg/dish_image/136987.png
Мороженое фисташковое,150/10 гр.,Десерт,280 с,https://nambafood.kg/dish_image/136991.png
Шоколадное мороженое с сиропом и черным шоколадом,150/10 гр.,Десерт,250 с,https://nambafood.kg/dish_image/136992.png
Ванильное мороженое с фруктами,150/10 гр.,Десерт,250 с,https://nambafood.kg/dish_image/136993.png
Бешбармак из баранины,"300 гр. лапша, баранина, лук, боорсок",Национальная кухня,350 с,https://nambafood.kg/dish_image/99023.png
Шорпо из говядины,"300/45 гр. говядина, лук, морковь, болгарский перец, картофель, самса",Национальная кухня,330 с,https://nambafood.kg/dish_image/69817.png
Национальная нарезка,"250 гр. чучук, карта",Национальная кухня,980 с,https://nambafood.kg/dish_image/69818.png
Чучвара,"300/50/30 гр. чучвара, кефир, томатная паста, токоч",Национальная кухня,300 с,https://nambafood.kg/dish_image/69815.png
Манты из мяса,300/100/30 гр.,Национальная кухня,380 с,https://nambafood.kg/dish_image/136971.png
Куурдак,"300гр. жареный картофель с мясом, кыргызское национальное блюдо",Национальная кухня,450 с,https://nambafood.kg/dish_image/136973.png
Токоч,50 гр.,Национальная кухня,60 с,https://nambafood.kg/dish_image/69819.png
Боорсоки с каймаком,200/30 гр.,Национальная кухня,120 с,https://nambafood.kg/dish_image/69820.png
Соки Juice 1л,,Напитки,210 с,https://nambafood.kg/dish_image/69868.png
Минеральная вода с газом 0.5,"0,5 л",Напитки,70 с,https://nambafood.kg/dish_image/70126.png
Минеральная вода без газа 0.5,"0,5 л",Напитки,70 с,https://nambafood.kg/dish_image/70132.png
Боржоми,"0,5 л",Напитки,230 с,https://nambafood.kg/dish_image/69869.png
Швепс,330 мл,Напитки,150 с,https://nambafood.kg/dish_image/70121.png
Coca-Cola 0.5 л,,Напитки,80 с,https://nambafood.kg/dish_image/70127.png
Fanta 0.5 л,"0,5 л.",Напитки,80 с,https://nambafood.kg/dish_image/70133.png
"Sprite 0,5 л","0,5 л.",Напитки,80 с,https://nambafood.kg/dish_image/70134.png
Свежевыжатый апельсиновый сок,250 мл.,Напитки,300 с,https://nambafood.kg/dish_image/70122.png
Свежевыжатый морковный сок,250 мл.,Напитки,150 с,https://nambafood.kg/dish_image/70123.png
Свежевыжатый яблочный сок,250 мл.,Напитки,200 с,https://nambafood.kg/dish_image/70124.png
Свежевыжатый микс сок,250 мл.,Напитки,300 с,https://nambafood.kg/dish_image/70125.png
Red Bull,250 мл.,Напитки,250 с,https://nambafood.kg/dish_image/70129.png
Тан 1 л,1 литр,Напитки,200 с,https://nambafood.kg/dish_image/70130.png
Аршан 1 л,1 литр,Напитки,200 с,https://nambafood.kg/dish_image/70131.png
