Наименование,Описание,Категория,Цена,Фото
Рибай стейк с овощами гриль,300 г,Горячие блюда,555 с,https://nambafood.kg/dish_image/118372.png
Рибай стейк с картофелем по-деревенски,,Горячие блюда,555 с,https://nambafood.kg/dish_image/132121.png
Шницель из курицы,С картофелем по-деревенски,Горячие блюда,395 с,https://nambafood.kg/dish_image/131973.png
Телятина с чипсами и грибами в сливочном соусе,"Говядина, картофель, шампиньоны, лук, сливочный соус",Горячие блюда,350 с,https://nambafood.kg/dish_image/131962.png
Форель на гриле,"350 г. Форель, брокколи.",Горячие блюда,465 с,https://nambafood.kg/dish_image/118373.png
Стрипсы куриные,Куриное филе в панировочных сухарях,Горячие блюда,335 с,https://nambafood.kg/dish_image/131963.png
Куриные крылышки в сладко-остром соусе,"Куриные крылья, сладко-острый соус, рис.",Горячие блюда,350 с,https://nambafood.kg/dish_image/131964.png
Курица в кисло-сладком соусе,400 г,Китайская кухня,350 с,https://nambafood.kg/dish_image/118378.png
Рыба в кисло-сладком соусе,400 г,Китайская кухня,390 с,https://nambafood.kg/dish_image/118384.png
Салат с черными грибами муэр,,Китайская кухня,190 с,https://nambafood.kg/dish_image/118386.png
Тофу с говядиной и овощами,,Китайская кухня,290 с,https://nambafood.kg/dish_image/112197.png
Жареная стручковая фасоль,,Китайская кухня,280 с,https://nambafood.kg/dish_image/118385.png
Лапша по-ланчжоуски 0.5,,Китайская кухня,200 с,https://nambafood.kg/dish_image/118381.png
Лапша по-ланчжоуски 0.9,,Китайская кухня,230 с,https://nambafood.kg/dish_image/113863.png
Суп с лапшой и тушеной говядиной 0.5,,Китайская кухня,210 с,https://nambafood.kg/dish_image/113864.png
Суп с лапшой и тушеной говядиной 0.9,,Китайская кухня,230 с,https://nambafood.kg/dish_image/113865.png
Китайский шашлык из говядины с рисом,,Китайская кухня,360 с,https://nambafood.kg/dish_image/118377.png
Курица по-сычуански,,Китайская кухня,340 с,https://nambafood.kg/dish_image/118380.png
Дапанджи на компанию,,Китайская кухня,850 с,https://nambafood.kg/dish_image/131976.png
Балык сяй,,Китайская кухня,340 с,https://nambafood.kg/dish_image/131977.png
Говядина с грибами Муэр,,Китайская кухня,300 с,https://nambafood.kg/dish_image/131978.png
Хрустящая курица в кунжуте,,Китайская кухня,300 с,https://nambafood.kg/dish_image/131981.png
Мала Тофу,,Китайская кухня,280 с,https://nambafood.kg/dish_image/131982.png
Брокколи в чесночном соусе,,Китайская кухня,190 с,https://nambafood.kg/dish_image/131983.png
Говядина со свежими овощами,,Китайская кухня,300 с,https://nambafood.kg/dish_image/131984.png
Жареный басай с грибами Муэр,,Китайская кухня,180 с,https://nambafood.kg/dish_image/131985.png
Золотые грибы,,Китайская кухня,290 с,https://nambafood.kg/dish_image/131986.png
Фунчеза с говядиной,,Китайская кухня,280 с,https://nambafood.kg/dish_image/131987.png
Кисло-острый суп с фунчезой,,Китайская кухня,190 с,https://nambafood.kg/dish_image/131988.png
Суп с яйцом и водорослями,,Китайская кухня,190 с,https://nambafood.kg/dish_image/131989.png
Шпинат жареный,,Китайская кухня,200 с,https://nambafood.kg/dish_image/134322.png
Гюро лагман,350 г,Национальная кухня,230 с,https://nambafood.kg/dish_image/113866.png
Босо лагман,350 г,Национальная кухня,230 с,https://nambafood.kg/dish_image/113867.png
Мушоро с рисом,"350 г. Говядина с черными грибами, рис.",Национальная кухня,230 с,https://nambafood.kg/dish_image/113868.png
Азу по-татарски,,Национальная кухня,240 с,https://nambafood.kg/dish_image/131969.png
Мампар,,Национальная кухня,220 с,https://nambafood.kg/dish_image/131970.png
Картофель фри,,Street food,135 с,https://nambafood.kg/dish_image/108478.png
Картофель фри,150 г,Гарниры,135 с,https://nambafood.kg/dish_image/118352.png
Картофель по-деревенски,200 г,Гарниры,155 с,https://nambafood.kg/dish_image/118356.png
Жареный рис с овощами,250 г,Гарниры,150 с,https://nambafood.kg/dish_image/108314.png
Рис,100 г,Гарниры,90 с,https://nambafood.kg/dish_image/118355.png
Хлебная корзина,190 г,Гарниры,70 с,https://nambafood.kg/dish_image/108332.png
Хлебная корзина 1/2,100 г,Гарниры,35 с,https://nambafood.kg/dish_image/118413.png
Фокачча,190 гр. Итальянская лепешка,Гарниры,160 с,https://nambafood.kg/dish_image/113869.png
Гречка с шампиньонами,,Гарниры,150 с,https://nambafood.kg/dish_image/131974.png
Бао булочка,,Гарниры,70 с,https://nambafood.kg/dish_image/131975.png
Овощи припущенные,,Гарниры,150 с,https://nambafood.kg/dish_image/134321.png
Какао,400 мл.,Кофе,100 с,https://nambafood.kg/dish_image/108418.png
Эспрессо,35 мл.,Кофе,120 с,https://nambafood.kg/dish_image/108423.png
"Раф (сироп, мед)",300 мл.,Кофе,140 с,https://nambafood.kg/dish_image/108424.png
Американо,200 мл.,Кофе,120 с,https://nambafood.kg/dish_image/108430.png
King size американо,400 мл.,Кофе,110 с,https://nambafood.kg/dish_image/108426.png
Капучино,230 мл.,Кофе,130 с,https://nambafood.kg/dish_image/108429.png
King size капучино,400 мл.,Кофе,140 с,https://nambafood.kg/dish_image/108425.png
Латте,280 мл.,Кофе,140 с,https://nambafood.kg/dish_image/108427.png
Pepsi 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/108436.png
Pepsi 0.5 л,,Напитки,80 с,https://nambafood.kg/dish_image/118423.png
Сок,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/109746.png
Nitro 0.5 л.,,Напитки,100 с,https://nambafood.kg/dish_image/118494.png
Лимонад - Ягодный,450 мл,Лимонады,160 с,https://nambafood.kg/dish_image/108438.png
Лимонад - Цитрусовый,450 мл,Лимонады,160 с,https://nambafood.kg/dish_image/108439.png
Лимонад - Облепиховый,450 мл,Лимонады,160 с,https://nambafood.kg/dish_image/108440.png
Лимонад - Мохито,450 мл,Лимонады,140 с,https://nambafood.kg/dish_image/108442.png
