Наименование,Описание,Категория,Цена,Фото
Пельмени по-домашнему,350 г,Первые блюда,235 с,https://nambafood.kg/dish_image/86244.png
Похмельный суп,"350 гр. Говядина, фунчеза, яйцо.",Первые блюда,350 с,https://nambafood.kg/dish_image/87575.png
Солянка сборная,350 гр.,Первые блюда,320 с,https://nambafood.kg/dish_image/86255.png
Шорпо по-ташкентски,"350 гр. Нежная телятина на шпажке, сочные фрикадельки, картофель, перепелиное яйцо, нохут, зелень, специи.",Первые блюда,320 с,https://nambafood.kg/dish_image/87576.png
Говяжий хаш по-азербайджански,"450 гр. Рулька говяжья, специи, бульон, лаваш.",Первые блюда,335 с,https://nambafood.kg/dish_image/86279.png
Том-ям,"350 гр. Куриное филе, креветки, грибы муэр, шампиньоны.",Первые блюда,350 с,https://nambafood.kg/dish_image/86270.png
Минестроне,"350 гр. Фасоль маринованная, перец, картофель, цукуни.",Первые блюда,320 с,https://nambafood.kg/dish_image/86235.png
Шорпо по-бухарски из говядины,350 г,Первые блюда,320 с,https://nambafood.kg/dish_image/86291.png
Шорпо из баранины,350 г,Первые блюда,295 с,https://nambafood.kg/dish_image/86290.png
Особая чучвара,300 гр.,Первые блюда,300 с,https://nambafood.kg/dish_image/86242.png
Перепелиный суп,350 гр.,Первые блюда,400 с,https://nambafood.kg/dish_image/86245.png
Грибной крем-суп,350 гр.,Первые блюда,320 с,https://nambafood.kg/dish_image/86212.png
Уха по-царски,"350 гр. Форель, семга, картофель.",Первые блюда,450 с,https://nambafood.kg/dish_image/86272.png
Озгочо суп,"350 г. Фасоль люя, нохут, маш, фрикадельки, домашнее тесто.",Первые блюда,295 с,https://nambafood.kg/dish_image/86266.png
Говядина с грибами муэр,350 гр.,Блюда из говядины,455 с,https://nambafood.kg/dish_image/113003.png
Мясо по-французски,350 гр.,Блюда из говядины,450 с,https://nambafood.kg/dish_image/113005.png
Отбивная из телятины,350 гр.,Блюда из говядины,695 с,https://nambafood.kg/dish_image/86243.png
Мясо по-гречески,"450 гр. Телятина, шампиньоны, морковь, капуста, рис, сливочный соус.",Блюда из говядины,695 с,https://nambafood.kg/dish_image/86238.png
Медальоны в гранатовом соке,300 гр.,Блюда из говядины,680 с,https://nambafood.kg/dish_image/86234.png
Истамбул кофте,500 гр. Фирменный фарш с сырной начинкой.,Блюда из говядины,650 с,https://nambafood.kg/dish_image/86223.png
Телятина с овощами,"400 г. Перец, помидоры, огурцы, лук.",Блюда из говядины,580 с,https://nambafood.kg/dish_image/86269.png
Куурдак из говядины,350 гр.,Блюда из говядины,595 с,https://nambafood.kg/dish_image/86228.png
Нью-Йорк стейк,,Блюда из говядины,865 с,https://nambafood.kg/dish_image/86262.png
Ковбой стейк,,Блюда из говядины,895 с,https://nambafood.kg/dish_image/86261.png
Стейк Томогавк,,Блюда из говядины,920 с,https://nambafood.kg/dish_image/86263.png
Бараний стейк,,Блюда из говядины,725 с,https://nambafood.kg/dish_image/86303.png
Пирамида,"Бон филе, куриное филе, бараньи ребра, зелень",Блюда из говядины,725 с,https://nambafood.kg/dish_image/86246.png
Колбаски на хоспере из говядины 3 шт.,,Блюда из говядины,350 с,https://nambafood.kg/dish_image/86224.png
Колбаски на хоспере из говядины 6 шт.,,Блюда из говядины,700 с,https://nambafood.kg/dish_image/129012.png
Бараньи ребра с луком,350 г,Блюда из баранины,620 с,https://nambafood.kg/dish_image/86304.png
Сочная шейка в собственном соку,,Блюда из баранины,620 с,https://nambafood.kg/dish_image/87578.png
Куурдак из баранины,450 г,Блюда из баранины,580 с,https://nambafood.kg/dish_image/87577.png
Колбаски на хоспере из баранины,3 шт.,Блюда из баранины,350 с,https://nambafood.kg/dish_image/87618.png
Колбаски на хоспере из баранины 6 шт.,,Блюда из баранины,700 с,https://nambafood.kg/dish_image/129013.png
Стейк семги,300 гр.,Блюда из рыбы,895 с,https://nambafood.kg/dish_image/86259.png
Форель в кольчуге с овощами,400 гр.,Блюда из рыбы,1200 с,https://nambafood.kg/dish_image/86274.png
Семга в икорном соусе,450 гр.,Блюда из рыбы,985 с,https://nambafood.kg/dish_image/86260.png
Жареная форель,400 гр.,Блюда из рыбы,1000 с,https://nambafood.kg/dish_image/86219.png
Филе судака в кисло-сладком соусе,450 гр.,Блюда из рыбы,720 с,https://nambafood.kg/dish_image/113007.png
Курица в белом соусе с ананасом,350 гр.,Блюда из курицы,540 с,https://nambafood.kg/dish_image/86226.png
Курица с помидором и сыром,350 гр.,Блюда из курицы,540 с,https://nambafood.kg/dish_image/86227.png
Курица с арахисом,300 гр.,Блюда из курицы,480 с,https://nambafood.kg/dish_image/113009.png
Фрикасе,"350 гр. Грибы, куриное филе, сливочный соус.",Блюда из курицы,410 с,https://nambafood.kg/dish_image/86277.png
Фетучини с курицей и  грибами,400 гр.,Блюда из курицы,410 с,https://nambafood.kg/dish_image/86273.png
Цыпленок табака,1 шт.,Блюда из курицы,680 с,https://nambafood.kg/dish_image/86285.png
Филе куриное в соусе терияки,380 гр.,Блюда из курицы,480 с,https://nambafood.kg/dish_image/113011.png
Жаровня из курицы,300 гр.,Блюда на жаровне,455 с,https://nambafood.kg/dish_image/86220.png
Жаровня из баранины,300 гр.,Блюда на жаровне,485 с,https://nambafood.kg/dish_image/82637.png
Жаровня из говядины,300 гр.,Блюда на жаровне,495 с,https://nambafood.kg/dish_image/82638.png
Казан кебаб из курицы,400 гр.,Блюда на жаровне,430 с,https://nambafood.kg/dish_image/113013.png
Казан кебаб из говядины,400 гр.,Блюда на жаровне,520 с,https://nambafood.kg/dish_image/113015.png
Хлеб пирамида,1 шт.,Национальная кухня,550 с,https://nambafood.kg/dish_image/82639.png
Лепешки молочные,1 шт,Национальная кухня,50 с,https://nambafood.kg/dish_image/86232.png
Боорсоки 1 кг,,Национальная кухня,280 с,https://nambafood.kg/dish_image/87580.png
Самса «Самаркандская»,1 шт,Национальная кухня,85 с,https://nambafood.kg/dish_image/86253.png
Хинкали по-грузински,"5 шт. Говядина, баранина",Национальная кухня,295 с,https://nambafood.kg/dish_image/86280.png
Долма,7 шт,Национальная кухня,340 с,https://nambafood.kg/dish_image/86214.png
Манты,6 шт,Национальная кухня,290 с,https://nambafood.kg/dish_image/87582.png
Манты жареные,6 шт.,Национальная кухня,320 с,https://nambafood.kg/dish_image/113017.png
Гуйро лагман,600 гр.,Национальная кухня,300 с,https://nambafood.kg/dish_image/87583.png
Босо лагман,600 гр. Жареный лагман.,Национальная кухня,300 с,https://nambafood.kg/dish_image/113019.png
Гуйро ганфан,600 гр.,Национальная кухня,280 с,https://nambafood.kg/dish_image/87584.png
Запеченные пельмени с сыром и грибами,350 гр.,Национальная кухня,355 с,https://nambafood.kg/dish_image/113021.png
Хачапури по-мегрельски,600 г. Состоит из 8 кусков.,Хачапури,480 с,https://nambafood.kg/dish_image/82649.png
Хачапури по-царски,450 г. Состоит из 8 кусков.,Хачапури,600 с,https://nambafood.kg/dish_image/82650.png
Хачапури по-имеритински,500 г. Состоит из 8 кусков.,Хачапури,450 с,https://nambafood.kg/dish_image/87585.png
Хачапури по-аджарски,600 г,Хачапури,470 с,https://nambafood.kg/dish_image/82652.png
Хачапури по-осетински с сыром и шпинатом,600 г. Состоят 8 кусков.,Хачапури,500 с,https://nambafood.kg/dish_image/82653.png
Маргарита,800 гр.,Пицца,530 с,https://nambafood.kg/dish_image/83043.png
Детская,"600 гр. Молочные сосиски, орегано, сыр",Пицца,530 с,https://nambafood.kg/dish_image/83044.png
Пепперони,800 гр.,Пицца,540 с,https://nambafood.kg/dish_image/83045.png
Тропическая,"800 гр. Куриное филе, ананас, сыр",Пицца,550 с,https://nambafood.kg/dish_image/82657.png
Мексиканская,"800 гр. Фарш говяжий, перец чили, сыр",Пицца,550 с,https://nambafood.kg/dish_image/83046.png
Пицца с курицей и грибами,800 гр.,Пицца,550 с,https://nambafood.kg/dish_image/82659.png
Цезарь пицца,800 гр.,Пицца,600 с,https://nambafood.kg/dish_image/82660.png
Ассорти,800 гр.,Пицца,630 с,https://nambafood.kg/dish_image/83047.png
Рис,150 г,Гарниры,90 с,https://nambafood.kg/dish_image/83051.png
Картофельное пюре,150 гр.,Гарниры,90 с,https://nambafood.kg/dish_image/83048.png
Картофель фри,150 г,Гарниры,160 с,https://nambafood.kg/dish_image/83050.png
Рис по-королевски,200 гр.,Гарниры,130 с,https://nambafood.kg/dish_image/87586.png
Цветная капуста в кляре,150 гр.,Гарниры,130 с,https://nambafood.kg/dish_image/82667.png
Овощи гриль,150 гр.,Гарниры,150 с,https://nambafood.kg/dish_image/82668.png
Овощи припущенные,150 гр.,Гарниры,150 с,https://nambafood.kg/dish_image/113023.png
Запеченный картофель,1 кг.,Гарниры,220 с,https://nambafood.kg/dish_image/83053.png
Картофельный шашлык,,Шашлыки,110 с,https://nambafood.kg/dish_image/83056.png
Почки в шубе,4 шт,Шашлыки,200 с,https://nambafood.kg/dish_image/83055.png
Печень говяжья,,Шашлыки,255 с,https://nambafood.kg/dish_image/82672.png
Шашлык из курицы,,Шашлыки,255 с,https://nambafood.kg/dish_image/83054.png
Крылышки,3 шт,Шашлыки,280 с,https://nambafood.kg/dish_image/83057.png
Люля-кебаб,,Шашлыки,250 с,https://nambafood.kg/dish_image/82675.png
Бараньи  ребра,,Шашлыки,395 с,https://nambafood.kg/dish_image/87587.png
Антрекот баранины,,Шашлыки,395 с,https://nambafood.kg/dish_image/87588.png
Шашлык  из шампиньонов,5 шт,Шашлыки,250 с,https://nambafood.kg/dish_image/82678.png
Овощной шашлык,,Шашлыки,250 с,https://nambafood.kg/dish_image/83058.png
Филе баранины,,Шашлыки,330 с,https://nambafood.kg/dish_image/87589.png
Семечки  «Бараньи ребрышки»‎‎,,Шашлыки,395 с,https://nambafood.kg/dish_image/82681.png
Филе говядины,,Шашлыки,390 с,https://nambafood.kg/dish_image/87590.png
Форель,1 шт.,Шашлыки,550 с,https://nambafood.kg/dish_image/87591.png
Лук маринованный,,Шашлыки,30 с,https://nambafood.kg/dish_image/87592.png
Соус,,Шашлыки,30 с,https://nambafood.kg/dish_image/82686.png
Лаваш,,Шашлыки,40 с,https://nambafood.kg/dish_image/83062.png
Шашлык Ассорти,"Бараньи ребра, филе баранины, крылышки, курица, люля кебаб, печень говяжий, грибы, овощи, форель, картошка",Шашлыки,3100 с,https://nambafood.kg/dish_image/86289.png
Тибон стейк на мангале,,Шашлыки,550 с,https://nambafood.kg/dish_image/101010.png
Курица с картофелем запеченная в казане,"на 5-6 человек, время приготовления 24 часа",Блюда на заказ,1800 с,https://nambafood.kg/dish_image/87593.png
Думгаза,"На 5-6 человек Телячий хвост запеченный в турецкой печи с картофелем и помидорами, время приготовления 24 часа",Блюда на заказ,2000 с,https://nambafood.kg/dish_image/86215.png
Яхна хан тамак,На 5-6 человек. Мясо ягненка по особенному с овощами. Время приготовления 24 часа.,Блюда на заказ,3200 с,https://nambafood.kg/dish_image/86296.png
Куурдак по-турецки с курицы,"На 5-6 человек, время приготовления 24 часа",Блюда на заказ,2300 с,https://nambafood.kg/dish_image/87594.png
Куурдак по-турецки с говядиной,"На 5-6 человек, время приготовления 24 часа",Блюда на заказ,2600 с,https://nambafood.kg/dish_image/87595.png
Куурдак по-турецки из баранины,"На 5-6 человек, время приготовления 24 часа",Блюда на заказ,2600 с,https://nambafood.kg/dish_image/87596.png
Мясо на аджике,"На 5-6 человек Тушеная баранина в остром соусе, время приготовления 24 часа",Блюда на заказ,2600 с,https://nambafood.kg/dish_image/86237.png
Особый куурдак из баранины,На 5-6 человек. Время приготовления 24 часа.,Блюда на заказ,2600 с,https://nambafood.kg/dish_image/87597.png
Особый куурдак из говядины,"На 5-6 человек, время приготовления 24 часа",Блюда на заказ,2600 с,https://nambafood.kg/dish_image/87598.png
Особый куурдак из конины,"На 5-6 человек, время приготовления 24 часа",Блюда на заказ,2600 с,https://nambafood.kg/dish_image/87599.png
Плов Сый Конок,"на 5-6 человек Рис лазер, баранина, перепелка, долма, перепелиное яйцо, казы, время приготовления 24 часа",Блюда на заказ,2900 с,https://nambafood.kg/dish_image/86247.png
Хан плов,"на 5-6 человек Рис лазер,айва, баранина, нохут, долма, изюм, перепелиное яйцо, чучук, время приготовления 24 часа",Блюда на заказ,2500 с,https://nambafood.kg/dish_image/87600.png
Плов из риса лазер,На 5-6 человек. Время приготовления 24 часа.,Блюда на заказ,1950 с,https://nambafood.kg/dish_image/86249.png
Торт Плов,"На 5-6 человек, время приготовления 24 часа",Блюда на заказ,2500 с,https://nambafood.kg/dish_image/87601.png
Плов узгенский,На 5-6 человек. Время приготовления 24 часа.,Блюда на заказ,1800 с,https://nambafood.kg/dish_image/86248.png
Дымляма,"На 5-6 человек Сочная баранина,лук, морковь, картофель, время приготовления 24 часа",Блюда на заказ,2500 с,https://nambafood.kg/dish_image/87602.png
Маргеланский пирожок,"На 5-6 человек Баранина, картофель, зелень, время приготовления 24 часа",Блюда на заказ,2800 с,https://nambafood.kg/dish_image/86233.png
Сочная шейка в собственном соку с овощами,на 4-5 человек. Время приготовления 24 часа.,Блюда на заказ,3000 с,https://nambafood.kg/dish_image/87604.png
Мясо по-афгански кушают вместе с костями из говядины,"на 5-6 человек говядина. Болгарский перец зелень. Время приготовления 24 часа, кости готовятся на 50%",Блюда на заказ,2800 с,https://nambafood.kg/dish_image/86239.png
Мясо по-афгански кушают вместе с костями из конины,"на 5-6 человек. Конина, болгарский перец зелень. Время приготовления 24 часа, кости готовятся на 50%",Блюда на заказ,2800 с,https://nambafood.kg/dish_image/87606.png
Мясо по-афгански кушают вместе с костями из баранины,на 5-6 человек баранина. Болгарский перец зелень. Время приготовления 24 часа.,Блюда на заказ,2800 с,https://nambafood.kg/dish_image/87605.png
Задняя баранья нога по-турецки,"Цена за 1 кг., минимальная заказ 5 кг., время приготовления 24 часа",Блюда на заказ,1000 с,https://nambafood.kg/dish_image/87607.png
Запеченный баран цена за 1 кг.,1 туша. Время приготовления 24 часов.,Блюда на заказ,1000 с,https://nambafood.kg/dish_image/86222.png
Дана кабурга цена за 1 кг. (минимальный заказ 5 кг.),1 кг. Время приготовления 24 часа,Блюда на заказ,1000 с,https://nambafood.kg/dish_image/86213.png
Форель по-домашнему,Цена 1 кг. Время приготовления 24 часа.,Блюда на заказ,1500 с,https://nambafood.kg/dish_image/86275.png
Форель фаршированная,1 кг. Время приготовления 24 часа,Блюда на заказ,2000 с,https://nambafood.kg/dish_image/86276.png
Запеченная курица,"На 5-6 человек, время приготовления 24 часа",Блюда на заказ,1000 с,https://nambafood.kg/dish_image/86221.png
Ассорти рыбное,"на 10 человек Семга, судак, форель, креветки, время приготовления 24 часа",Блюда на заказ,11000 с,https://nambafood.kg/dish_image/87608.png
Ассорти  «Ходжа Насреддин»‎‎,"на 10 человек Перзола, семга, говяжий рулет, куриный рулет, овощи гриль, айдахо, крокеты, время приготовления 24 часа",Блюда на заказ,11000 с,https://nambafood.kg/dish_image/86299.png
Ассорти «Великолепное»‎‎,"на 10 человек Цыпленок перепелка,  крылышки, бараньи ребра, бон филе, время приготовления 24 часа",Блюда на заказ,10000 с,https://nambafood.kg/dish_image/86300.png
Суши лосось,"1 шт. Рис, лосось",Cуши,150 с,https://nambafood.kg/dish_image/82720.png
Суши с копченым лососем,"1 шт. Рис, копченый лосось",Cуши,150 с,https://nambafood.kg/dish_image/82719.png
Суши с угрем,"1 шт. Рис, угорь",Cуши,150 с,https://nambafood.kg/dish_image/87609.png
Суши с креветками,"1 шт. Рис, креветки",Cуши,150 с,https://nambafood.kg/dish_image/82717.png
Филадельфия,"8 шт. Рис, норри, сыр филадельфия, огурцы, лосось",Роллы,380 с,https://nambafood.kg/dish_image/87610.png
Калифорния,"8 шт. Рис, норри, майонез, крабовые палочки, огурцы, тобика",Роллы,390 с,https://nambafood.kg/dish_image/87611.png
Аляска,"8 шт. Рис, норри, сыр Филадельфия, огурцы, копченный лосось, кунжут",Роллы,350 с,https://nambafood.kg/dish_image/87612.png
Овощи ролл,"8 шт. Рис, норри, майонез, лист салата, огурцы, болгарский перец",Роллы,150 с,https://nambafood.kg/dish_image/82713.png
Дракон,"8 шт. Рис, норри, сыр Филадельфия, угорь, огурцы, кунжут, унаги соус.",Роллы,520 с,https://nambafood.kg/dish_image/82712.png
Роллы с креветками,"8 шт. Рис, норри, креветки",Роллы,350 с,https://nambafood.kg/dish_image/87613.png
Роллы с лососем,"8 шт. Рис, норри, лосось",Роллы,350 с,https://nambafood.kg/dish_image/87614.png
Ролл креветка острые,"8 шт. Рис, норри, креветки, пасибо соус острый, огурцы",Роллы,350 с,https://nambafood.kg/dish_image/86315.png
Роллы с огурцами,"8 шт. Рис, норри, огурцы",Роллы,150 с,https://nambafood.kg/dish_image/82708.png
Ролл лосось острый,"8 шт. Рис, норри, лосось, соус острый, огурцы",Роллы,380 с,https://nambafood.kg/dish_image/87615.png
Запеченный ролл,"8 шт. Рис, норри, лосось, огурцы, сыр Филадельфия,майонез, тобика",Роллы,450 с,https://nambafood.kg/dish_image/87616.png
Жареный ролл с креветками,"8 шт. Рис, норри, огурцы, сыр,кляр, сухари панирововчные, креветки",Роллы,355 с,https://nambafood.kg/dish_image/82705.png
Жареный ролл с лососем,"8 шт. Рис, норри, лосось, огурцы, сыр Филадельфия, сухари панировочные, кляр",Роллы,355 с,https://nambafood.kg/dish_image/82704.png
Сяки сет,"40 шт. Аляска, Филадельфия, овощной ролл, ролл с лососем, ролл с сыром Филадельфия",Роллы,900 с,https://nambafood.kg/dish_image/82703.png
Сет Ходжа Насреддин,"51 шт. Филадельфия, Калифорния, Дракон, Овощной ролл, ролл с креветками, ролл с огурцом, суши с креветкой, суши с лососем, суши с угрем",Роллы,1500 с,https://nambafood.kg/dish_image/82702.png
"Bonaqua без газа 0,5 л.",,Прохладительные напитки,40 с,https://nambafood.kg/dish_image/140450.png
Bonaqua без газа 1 л.,,Прохладительные напитки,80 с,https://nambafood.kg/dish_image/140451.png
Coca-Cola 1 л,,Прохладительные напитки,180 с,https://nambafood.kg/dish_image/140452.png
Fanta 1 л,,Прохладительные напитки,180 с,https://nambafood.kg/dish_image/140453.png
Sprite 1 л,,Прохладительные напитки,180 с,https://nambafood.kg/dish_image/140454.png
Лимонад 1 л,,Прохладительные напитки,250 с,https://nambafood.kg/dish_image/82696.png
Компот 1 л,,Прохладительные напитки,180 с,https://nambafood.kg/dish_image/82694.png
Айран,,Прохладительные напитки,150 с,https://nambafood.kg/dish_image/82693.png
