Наименование,Описание,Категория,Цена,Фото
Мужской каприз,"280 г. Говяжий язык, омлет, чесночный соус.",Салаты,295 с,https://nambafood.kg/dish_image/88202.png
Цезарь с семгой,350 г. Семга на листьях  салата с хрустящими гренками и сыром пармезан.,Салаты,355 с,https://nambafood.kg/dish_image/88183.png
Шакарап,"250 г. Помидоры, красный лук, оливковое масло.",Салаты,120 с,https://nambafood.kg/dish_image/88717.png
Салат урожай,"280 г. Телятина, помидоры, грибы шампиньоны, майонез, оливковое масло.",Салаты,300 с,https://nambafood.kg/dish_image/88195.png
Стейк салат запеченными овощами,"300 г. Кабачки, болгарский перец, помидоры, баклажаны, яйца перепелиные, айсберг.",Салаты,315 с,https://nambafood.kg/dish_image/88192.png
Цезарь с курицей,350 г. Обжареное куриное филе на листьях салата с хрустящими гренками и сыром пармезан.,Салаты,325 с,https://nambafood.kg/dish_image/88191.png
Курица со шпинатом,"280 г. Куриное филе, помидоры черри, сыр пармезан, шпинат, кедровые орехи.",Салаты,290 с,https://nambafood.kg/dish_image/88201.png
Оливье,"280 г. Морковь, картофель, зеленый горошек, майонез.",Салаты,255 с,https://nambafood.kg/dish_image/116024.png
Стейк салат со шпинатом,"300 г. Говядина, шпинат, кедровые орехи, помидоры черри, фасоль.",Салаты,310 с,https://nambafood.kg/dish_image/88189.png
Теплый салат с говядиной,"300 г. Говядина, айсберг, листья салата, шпинат, крокеты, яйца пошот, помидоры черри.",Салаты,305 с,https://nambafood.kg/dish_image/88154.png
Язык с острыми специями,280 г. Говяжий язык на основе овощей и соевого соуса.,Салаты,295 с,https://nambafood.kg/dish_image/88168.png
Чечевичный крем-суп,300 г. Невероятно вкусный крем-суп из чечевицы с хрустящими сухариками.,Супы,210 с,https://nambafood.kg/dish_image/89461.png
Суп с фрикадельками,Суп на основе ароматного бульона с нежными  фрикадельками. 300 гр.,Супы,235 с,https://nambafood.kg/dish_image/130889.png
Острый томатный суп из ягненка,"Ягненок, легкий наваристый суп мясом и овощами.",Супы,230 с,https://nambafood.kg/dish_image/89420.png
Грибной крем-суп,300 г. Нежный сливочный крем-суп из шампиньонов с хрустящими сухариками.,Супы,220 с,https://nambafood.kg/dish_image/88187.png
Чучвара,300 г. Насыщенный суп с домашними пельменями.,Супы,235 с,https://nambafood.kg/dish_image/89458.png
Борщ,"300 г. Наваристый суп, с кусочками говядины и ложкой сметаны, этот борщ позволит почувствовать себя как дома.",Супы,205 с,https://nambafood.kg/dish_image/88167.png
Мастава,Насыщенный суп из риса и маша.,Супы,205 с,https://nambafood.kg/dish_image/89407.png
Мампар,,Супы,225 с,https://nambafood.kg/dish_image/88166.png
Сырный крем-суп,"300 г. Суп-пюре на основе сыра-сама нежность, куриная грудка отличное дополнение к сливочному вкусу. Подается с сухарикам.",Супы,230 с,https://nambafood.kg/dish_image/88174.png
Шорпо из баранины,,Супы,225 с,https://nambafood.kg/dish_image/88712.png
Шорпо из говядины,,Супы,225 с,https://nambafood.kg/dish_image/88711.png
Гезе шорпо,300 г,Супы,260 с,https://nambafood.kg/dish_image/88719.png
Суп «Бай-Казан»,"Перепелиные и фаршированные яйца, говядина, брокколи, картофель, болгарский перец.",Супы,250 с,https://nambafood.kg/dish_image/88155.png
Суп по-восточному,"Говяжьи ребра, фаршированные яйца, картофель, морковь, борлгарский перец.",Супы,255 с,https://nambafood.kg/dish_image/88200.png
Суп с перепелкой,"Мясо перепелов мягкое и нежное, вполне подойдет для детского и диетического питания.",Супы,285 с,https://nambafood.kg/dish_image/88159.png
Рибай стейк,"400 г. Картофель кантри, овощи гриль, чесночный соус.",Барбекю,515 с,https://nambafood.kg/dish_image/88190.png
Нью-Йорк стейк,"400 г. Овощи гриль, картофель кантри, чесночный соус.",Барбекю,520 с,https://nambafood.kg/dish_image/88177.png
Каре ягненка,"350 г. Пюре крокеты, нежный ягненок.",Барбекю,480 с,https://nambafood.kg/dish_image/88193.png
Пеппер стейк,"400 г. Овощи гриль, кукуруза, соус демиглас.",Барбекю,590 с,https://nambafood.kg/dish_image/88162.png
Филе миньон,"400 г. Нежная телятина с овощами гриль, кукуруза, соус демиглас.",Барбекю,495 с,https://nambafood.kg/dish_image/89428.png
Куриная грудка фаршированная,"400 г. Гриль куриная грудка, шпинат, брокколи, грибы шампиньоны в сливочном соусе.",Блюда из птицы,375 с,https://nambafood.kg/dish_image/88176.png
Цыпленок табака,"500 г. С картофелем фри, микс салатом.",Блюда из птицы,385 с,https://nambafood.kg/dish_image/88179.png
Семга на гриле в сливочном соусе,"300 г. Нежное филе семги, пюре овощи припущенные в сливочном соусе.",Блюда из рыбы,470 с,https://nambafood.kg/dish_image/88163.png
Форель на гриле,"350 г. Филе обжаренное на гриле до золотистой корочки, пюре, овощи припущенные в сливочном соусе.",Блюда из рыбы,410 с,https://nambafood.kg/dish_image/89460.png
Лагман жидкий,380 г,Азиатская кухня,250 с,https://nambafood.kg/dish_image/88158.png
Гуйро лагман,380 г,Азиатская кухня,255 с,https://nambafood.kg/dish_image/88721.png
Ганфан,350 г,Азиатская кухня,265 с,https://nambafood.kg/dish_image/88708.png
Фри с мясом,350 г,Азиатская кухня,285 с,https://nambafood.kg/dish_image/121247.png
Фри с курицей,350 г,Азиатская кухня,270 с,https://nambafood.kg/dish_image/121248.png
Босо лагман,380 г,Азиатская кухня,265 с,https://nambafood.kg/dish_image/89693.png
Жаркое из говядины с овощами,,Азиатская кухня,330 с,https://nambafood.kg/dish_image/88164.png
Куурдак из баранины,Время приготовления 1 час. Нежное мясо ягненка с золотистым картофелем и репчатым луком.,Азиатская кухня,397 с,https://nambafood.kg/dish_image/88170.png
Манты жареные,,Азиатская кухня,240 с,https://nambafood.kg/dish_image/88156.png
Манты с мясом,,Азиатская кухня,230 с,https://nambafood.kg/dish_image/88707.png
Медальоны из говядины,"Микс салат, овощи гриль, говядина.",Вторые блюда,450 с,https://nambafood.kg/dish_image/121250.png
Медальоны с ризотто,"Микс салат, овощи гриль, говядина, ризотто.",Вторые блюда,460 с,https://nambafood.kg/dish_image/121252.png
Калифорния ролл,"Крабовые палочки, тобико, майонез, огурец, омлет.",Роллы,250 с,https://nambafood.kg/dish_image/121254.png
Запеченные роллы,"Нагано, рис, креветки, икра, угорь, огурец, васаби, нори, имбирь, острый соус.",Роллы,340 с,https://nambafood.kg/dish_image/121256.png
Овощной ролл,"Огурец, помидоры, болгарский перец, лист салата, майонез.",Роллы,160 с,https://nambafood.kg/dish_image/121258.png
Кавасаки ролл,"Сыр филадельфия, лосось, крабовые палочки, чили, соус масаго.",Роллы,200 с,https://nambafood.kg/dish_image/121260.png
Канада ролл,"Угорь, лосось, кримчиз, кунжут, огурец, масаго соус.",Роллы,380 с,https://nambafood.kg/dish_image/121262.png
Сакура ролл,"Крабовые палочки, лосось, огурец, филадельфия сыр.",Роллы,210 с,https://nambafood.kg/dish_image/121264.png
Цезарь ролл,"Микуцан, нори, куриная грудка, помидор, филадельфия сыр.",Роллы,200 с,https://nambafood.kg/dish_image/121266.png
Чикен терияки ролл,"Куриная грудка, огурцы, имбирь, нори.",Роллы,170 с,https://nambafood.kg/dish_image/121268.png
Кавасаки ролл,"Снежный краб, филадельфия сыр, томаго.",Роллы,200 с,https://nambafood.kg/dish_image/121270.png
Филадельфия премиум,"Лосось, сыр филадельфия, тамаго.",Роллы,380 с,https://nambafood.kg/dish_image/121272.png
Мини сет,"40 шт. Филадельфия ролл, Запеченная филадельфия, Овощные роллы, Канада ролл, Сакура ролл.",Сеты,1000 с,https://nambafood.kg/dish_image/121274.png
Средний сет,"64 шт. Филадельфия ролл, Запеченная филадельфия, Овощные роллы, Канада ролл, Сакура ролл.",Сеты,2300 с,https://nambafood.kg/dish_image/121276.png
Большой сет,"Филадельфия ролл, Запеченная филадельфия, Овощные роллы, Канада ролл, Сакура ролл.",Сеты,3500 с,https://nambafood.kg/dish_image/121278.png
Пицца «Пепперони»,"550 г. Пицца соус, сыр моцарелла, болгарский перец, пепперни.",Пицца,450 с,https://nambafood.kg/dish_image/89449.png
Пицца 4 сезона (ассорти),"550 г. Пицца соус, сыр моцарелла, болгарский перец, помидоры, маслины, шампиньоны.",Пицца,455 с,https://nambafood.kg/dish_image/89694.png
Пицца «Мексиканская»,"550 г. Пицца соус, сыр моцарелла, говяжий колбаски, болгарский перец.",Пицца,455 с,https://nambafood.kg/dish_image/89419.png
Восточная пицца,"Пицца соус, сыр моцарелла, говядина, болгарский перец, помидоры.",Пицца,455 с,https://nambafood.kg/dish_image/89453.png
Фирменная пицца,"550 г. Пицца соус, сыр моцарелла, куриная филе, бараньи колбаски, говяжьи колбаски, перец.",Пицца,465 с,https://nambafood.kg/dish_image/121282.png
Пицца «Маргарита»,"550 г. Пицца соус, сыр моцарелла, помидоы, базилик.",Пицца,410 с,https://nambafood.kg/dish_image/89464.png
Пицца «Обжорка»,"Пицца соус, говяжий фарш, моцарелла, помидоры, майонез, зелень, кетчуп, маринованные огурцы.",Пицца,450 с,https://nambafood.kg/dish_image/121280.png
Грибная пицца с колбасками,"Пицца соус, сыр моцарелла, говяжий колбаски, грибы шампиньоны.",Пицца,465 с,https://nambafood.kg/dish_image/90029.png
Пицца чили,"Пицца соус, сыр моцарелла, говяжий колбаски, чили.",Пицца,455 с,https://nambafood.kg/dish_image/89462.png
Чизкейк,Нежный из воздушного сырного мусса.,Десерты,180 с,https://nambafood.kg/dish_image/89695.png
Тирамису,Классический итальянский десерт на основе сыра Маскарпоне с печеньем Савоярди.,Десерты,180 с,https://nambafood.kg/dish_image/89696.png
Шоколадный фондан,Нежный шоколадный французский десерт.,Десерты,160 с,https://nambafood.kg/dish_image/89697.png
Плов лазер 1 кг,Время приготовления 3 часа,Банкетные блюда,1690 с,https://nambafood.kg/dish_image/89691.png
Хан плов 1 кг,,Банкетные блюда,1960 с,https://nambafood.kg/dish_image/89844.png
Плов Узгенский 1 кг,Время приготовления 3 часа,Банкетные блюда,1550 с,https://nambafood.kg/dish_image/89837.png
Плов с оливковым маслом 1 кг,Время приготовления 3 часа,Банкетные блюда,1880 с,https://nambafood.kg/dish_image/89839.png
Пирожок 1 кг,,Банкетные блюда,1690 с,https://nambafood.kg/dish_image/88169.png
Бешбармак,,Банкетные блюда,1690 с,https://nambafood.kg/dish_image/89832.png
Таш Кордо 5  кг,Пред заказ за 6 часов,Банкетные блюда,4900 с,https://nambafood.kg/dish_image/88196.png
Таш Кордо 8 кг,Пред заказ за 6 часов,Банкетные блюда,6900 с,https://nambafood.kg/dish_image/88197.png
Таш Кордо 10 кг,Пред заказ за 6 часов,Банкетные блюда,7900 с,https://nambafood.kg/dish_image/88198.png
Седла из барашка 8-9 человек,"Долма, картошка запеченная, овощи, соусы.",Банкетные блюда,3850 с,https://nambafood.kg/dish_image/88722.png
Морское ассорти,"Мидии, кальмары, тигровые креветки, салатные креветки, семга, форель, судак, эсколар.",Банкетные блюда,7550 с,https://nambafood.kg/dish_image/121288.png
Картофель фри,150 г,Гарниры,130 с,https://nambafood.kg/dish_image/89467.png
Крокеты,150 г,Гарниры,130 с,https://nambafood.kg/dish_image/89468.png
Картофель по-деревенски,200 г,Гарниры,120 с,https://nambafood.kg/dish_image/89469.png
Овощи гриль,150 г,Гарниры,120 с,https://nambafood.kg/dish_image/89470.png
Пюре картофельное,150 г,Гарниры,85 с,https://nambafood.kg/dish_image/89471.png
Рис,150 г,Гарниры,90 с,https://nambafood.kg/dish_image/89472.png
Ассорти шашлыков,"Говядина, ребрышки, баранина филе, крылышки, люля кебаб, овощи гриль, курица.",Шашлыки,2530 с,https://nambafood.kg/dish_image/88720.png
Шашлык из курицы,250 гр.,Шашлыки,265 с,https://nambafood.kg/dish_image/88718.png
Шашлык из говядины,250 г,Шашлыки,295 с,https://nambafood.kg/dish_image/88714.png
Шашлык люля кебаб,250 г,Шашлыки,285 с,https://nambafood.kg/dish_image/88723.png
Шашлык из крылышек,250 г,Шашлыки,250 с,https://nambafood.kg/dish_image/89826.png
Шашлык люля кебаб в шубе,250 г,Шашлыки,285 с,https://nambafood.kg/dish_image/89830.png
Шашлык из бараньих ребрышек,250 г,Шашлыки,285 с,https://nambafood.kg/dish_image/89827.png
4х метровый шашлык,"Баранина, говядина, курица, люля кебаб.",Шашлыки,3990 с,https://nambafood.kg/dish_image/121284.png
Ассорти «Лонстер»,"Бараньи ребра, рулет, крылья, рибай стейк, бон филе, овощи гриль, картофель фаршированный, говядина.",Шашлыки,6600 с,https://nambafood.kg/dish_image/121286.png
Каймак,50 гр.,Выпечка,45 с,https://nambafood.kg/dish_image/89473.png
Боорсоки 0.5 кг,,Выпечка,100 с,https://nambafood.kg/dish_image/89474.png
Самса с мясом,,Выпечка,55 с,https://nambafood.kg/dish_image/89700.png
Самса с курицей,,Выпечка,40 с,https://nambafood.kg/dish_image/89701.png
Coca cola 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/121290.png
Fanta 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/121292.png
Sprite 1 л,,Напитки,110 с,https://nambafood.kg/dish_image/121294.png
Сок Piko в ассортименте 1 л,,Напитки,165 с,https://nambafood.kg/dish_image/121296.png
Компот 1 л,,Напитки,130 с,https://nambafood.kg/dish_image/121298.png
