Наименование,Описание,Категория,Цена,Фото
Вкусняшка,"200 г. Лосось, сливочный сыр, овощи.",Роллы,240 с,https://nambafood.kg/dish_image/60178.png
Ролл эби,"130 г. Креветка, майонез.",Роллы,270 с,https://nambafood.kg/dish_image/60108.png
Унаги маки,"130 г. Угорь, кунжут.",Роллы,230 с,https://nambafood.kg/dish_image/60109.png
Дуэт ролл,"8 шт. 230 г. Угорь, лосось, сливочный сыр, масаго.",Роллы,450 с,https://nambafood.kg/dish_image/60190.png
Филадельфия,"240 г. Лосось, сыр сливочный.",Роллы,420 с,https://nambafood.kg/dish_image/60191.png
Филадельфия с крабом,"210 г. Снежный краб, лосось, сливочный сыр.",Роллы,390 с,https://nambafood.kg/dish_image/60192.png
Филадельфия лайт,"210 г. Лосось, огурец, сыр сливочный.",Роллы,390 с,https://nambafood.kg/dish_image/60193.png
Филадельфия грин,"220 г. Лосось, сливочный сыр, морские водоросли, кунжут.",Роллы,390 с,https://nambafood.kg/dish_image/60194.png
Тори,"8 шт. 200 г. Цыпленок, сливочный сыр, майонез, огурец, кунжут.",Роллы,190 с,https://nambafood.kg/dish_image/104578.png
Филадельфия с огурцом,"8 шт. Лосось, сливочный сыр, огурец.",Роллы,420 с,https://nambafood.kg/dish_image/104583.png
Филадельфия с авокадо,"Лосось, сливочный сыр, авокадо. 230 гр. 8 шт.",Роллы,390 с,https://nambafood.kg/dish_image/131005.png
Сливочный лосось в кунжуте,"Лосось, сливочный сыр, огурец, кунжут. 220 гр. 8 шт",Роллы,330 с,https://nambafood.kg/dish_image/131006.png
Мини Магуро,"Тунец, такуан, сливочный сыр, салат, соус Унаги, кунжут. 220 гр. 8 шт.",Роллы,270 с,https://nambafood.kg/dish_image/131010.png
Сяке маки,,Роллы,180 с,https://nambafood.kg/dish_image/137184.png
Сякэ фила,,Роллы,220 с,https://nambafood.kg/dish_image/137185.png
Шинобу рору,,Роллы,170 с,https://nambafood.kg/dish_image/137186.png
Дракон с сыром,"240 г. Лосось, огурец, сливочный сыр, угорь, кунжут.",Роллы и запеченные роллы,460 с,https://nambafood.kg/dish_image/60196.png
Динамит с лососем,"215 г. Лосось, огурец, спайси соус, кунжут, сырный соус.",Роллы и запеченные роллы,350 с,https://nambafood.kg/dish_image/60221.png
Масаго кунсей,"220 г. Копченый лосось, сливочный сыр, огурец, масаго.",Роллы и запеченные роллы,300 с,https://nambafood.kg/dish_image/60198.png
Фила хот,"225 г. Лосось, сливочный сыр, огурец, сырный соус.",Роллы и запеченные роллы,410 с,https://nambafood.kg/dish_image/60222.png
Самурай,"250 г. Креветка, масаго, сливочный сыр, салат, сырный соус.",Роллы и запеченные роллы,380 с,https://nambafood.kg/dish_image/60224.png
Калифорния с угрем,"225 г. Угорь, майонез, огурец, масаго.",Роллы и запеченные роллы,350 с,https://nambafood.kg/dish_image/60200.png
Динамит с угрем,"240 г. Угорь, огурец, сливочный сыр, кунжут, сырный соус.",Роллы и запеченные роллы,360 с,https://nambafood.kg/dish_image/60247.png
Калифорния с креветкой,"220 г. Креветка, майонез, огурец, масаго.",Роллы и запеченные роллы,360 с,https://nambafood.kg/dish_image/60201.png
Ясай хот,"225 г. Овощной микс, сырный соус.",Роллы и запеченные роллы,260 с,https://nambafood.kg/dish_image/60248.png
Калифорния с крабом,"220 г. Снежный краб, майонез, огурец, масаго.",Роллы и запеченные роллы,320 с,https://nambafood.kg/dish_image/60202.png
Калифорния хот,"230 г. Масаго, снежный краб, огурец, майонез, сырный соус.",Роллы и запеченные роллы,400 с,https://nambafood.kg/dish_image/60249.png
Калифорния с лососем,"225 г. Лосось, майонез, огурец, масаго.",Роллы и запеченные роллы,350 с,https://nambafood.kg/dish_image/60203.png
Юмэ,"245 г. Сливочный сыр, масаго, копченый лосось, огурец.",Роллы и запеченные роллы,320 с,https://nambafood.kg/dish_image/60205.png
Бомба,"250 г. Лосось, сливочный сыр, масаго, унаги соус, сырный соус.",Роллы и запеченные роллы,450 с,https://nambafood.kg/dish_image/60216.png
Поцелуй гейши,"260 г. Сливочный сыр, огурец, лосось, унаги соус, кунжут, сырный соус.",Роллы и запеченные роллы,450 с,https://nambafood.kg/dish_image/60217.png
Сякэ темпура,"8 шт. 230 г. жареный лосось, овощной микс, спайси соус, сухари панировочные, кляр.",Роллы и жареные роллы,350 с,https://nambafood.kg/dish_image/60251.png
Чикен темпура,"8 шт. 240 г. курица, сливочный сыр, масаго, огурец, сухари панировочные, кляр.",Роллы и жареные роллы,310 с,https://nambafood.kg/dish_image/60252.png
Хай тек,"8 шт. 235 г. Лосось, угорь, спайси соус, огурец, сухари панировочные, кляр.",Роллы и жареные роллы,390 с,https://nambafood.kg/dish_image/60253.png
Айко,"8 шт. 240 г. Лосось, креветка, спайси соус, огурец, сухари панировочные, кляр.",Роллы и жареные роллы,360 с,https://nambafood.kg/dish_image/60254.png
Сякэ унаги фурай,"8 шт. 245 г. Лосось, угорь, сливочный сыр, огурец, сухари панировочные, кляр.",Роллы и жареные роллы,410 с,https://nambafood.kg/dish_image/60255.png
Филадельфия темпура,"8 шт. 235 г. Сливочный сыр, огурец, лосось, сухари панировочные, кляр.",Роллы и жареные роллы,380 с,https://nambafood.kg/dish_image/60256.png
Калифорния темпура,"8 шт. 230 г. Снежный краб, масаго, огурец, майонез, сухари панировочные, кляр.",Роллы и жареные роллы,375 с,https://nambafood.kg/dish_image/60257.png
Сет 3,"32 шт. Лосось, шиноби рору, чукка, каппа фила маки.",Сеты,640 с,https://nambafood.kg/dish_image/126419.png
Сет 4,"12 шт. Роллы 1/2: филадельфия лайт, филадельфия с крабом, спайси суши: лосось 2 шт., суши: лосось 2 шт.",Сеты,850 с,https://nambafood.kg/dish_image/60264.png
Сет 7,"16 шт. Динамит с лососем, роллы 1/2: Филадельфия, Калифорния.",Сеты,700 с,https://nambafood.kg/dish_image/60267.png
Харакири сет,"32 шт. Роллы 1/2: Лосось, Огурец, Шиноби рору, Унаги маки, Калифорния, Филадельфия, Филадельфия грин, Сумо.",Сеты,1020 с,https://nambafood.kg/dish_image/126421.png
Хот сет,"27 шт. Запеченные роллы: Динамит с угрем, Динамит с лососем, Самурай; Запеченные суши: Лосось, Угорь, Креветка.",Сеты,1310 с,https://nambafood.kg/dish_image/60279.png
Филадельфия сет,"32 шт. Филадельфия, Филадельфия с крабом, Филадельфия лайт, Филадельфия грин.",Сеты,1570 с,https://nambafood.kg/dish_image/60270.png
Вегетарианский сет,"24 шт. Огурец, ясай, чукка.",Сеты,380 с,https://nambafood.kg/dish_image/60276.png
Темпура сет,"24 шт. Роллы 1/2: Хай тек, Айко, Сякэ унаги фурай, Сякэ темпура, Филадельфия темпура, Калифорния темпура.",Сеты,1110 с,https://nambafood.kg/dish_image/60271.png
Обжорка сет,"56 шт. Лосось, огурец, креветка, шиноби рору, чукка, сумо, масаго кунсей.",Сеты,1410 с,https://nambafood.kg/dish_image/126420.png
Фудзияма сет,"40 шт. Калифорния хот, Вулкан, Ясай хот, Мексиканский, Динамит с угрем.",Сеты,1480 с,https://nambafood.kg/dish_image/60280.png
Три самурая сет,"27 шт. Калифорния, Филадельфия, Фила лайт; Суши: Лосось, Угорь, Креветка.",Сеты,1480 с,https://nambafood.kg/dish_image/121807.png
Сет самое то,"32 шт. Поцелуй гейши, калифорния хот, филадельфия; роллы 1/2: унаги маки, сякэ маки.",Сеты,1450 с,https://nambafood.kg/dish_image/104565.png
Парадайз сет,"24 шт. Поцелуй гейши, Филадельфия, Филадельфия темпура.",Сеты,1230 с,https://nambafood.kg/dish_image/104562.png
Праздничный сет,"48 шт. Черный самурай, Масаго кунсей, Тартилия рору, Калифорния с лососем, Филадельфия с крабом, Сумо.",Сеты,1540 с,https://nambafood.kg/dish_image/121808.png
Вегас сет,"80 шт. Калифорния с крабом, Филадельфия, Норвежский, Юмэ, Нира маки, Сякэ маки, Унаги маки, Тартилия рору, Самурай, Черный самурай.",Сеты,2860 с,https://nambafood.kg/dish_image/121805.png
Сет Радуга 48 шт.,"Филадельфия, мидори, мини магуро, окинава, сякэ маки, унаги маки",Сеты,1570 с,https://nambafood.kg/dish_image/131017.png
Сет Судоку 80 шт.,"Мидори, норвежский, филадельфия с огурцом, сливочный лосось в кунжуте, бостон, калифорния с креветкой, калифорния с крабом, тори, орэндзи маки, сяке авокадо",Сеты,2850 с,https://nambafood.kg/dish_image/131018.png
Пшеничная лапша с овощами,"Овощи, лапша пшеничная, фирменный соус, кунжут",Wok,200 с,https://nambafood.kg/dish_image/109359.png
Пшеничная лапша с курицей,"Курица, овощи, лапша пшеничная, фирменный соус, кунжут",Wok,270 с,https://nambafood.kg/dish_image/109360.png
Пшеничная лапша с креветками,"Креветки, овощи, лапша пшеничная, фирменный соус, кунжут.",Wok,370 с,https://nambafood.kg/dish_image/109361.png
Комбо,"Наггетсы 4шт., картофель фри, 1 кг крылышек, Pepsi 1 л",Комбо,799 с,https://nambafood.kg/dish_image/143634.png
Комбо №1 (Доступно к заказу до 18:00),"Филадельфия лайт 8 шт., сякэ маки 8 шт., острый ролл с крабом 8 шт., чикен темпура 8 шт., пицца пеперони, Coca-Cola 1 литр.",Комбо,1350 с,https://nambafood.kg/dish_image/137190.png
Комбо №2 (Доступно к заказу до 18:00),"Тори 8 шт., нира маки 8 шт., калифорния с крабом 8 шт., гейзер 8 шт., пицца маргарита, Coca-Cola 1 л.",Комбо,1350 с,https://nambafood.kg/dish_image/137192.png
Комбо №3,"Калифорния с крабом,фила хот, ясай хот, картофель по-деревенски, пицца пепперони",Комбо,1200 с,https://nambafood.kg/dish_image/143633.png
Картофель фри,150 г,Закуски,130 с,https://nambafood.kg/dish_image/99938.png
Картофель по деревенски,150 г,Закуски,130 с,https://nambafood.kg/dish_image/99939.png
Креветки в кляре,,Закуски,360 с,https://nambafood.kg/dish_image/137187.png
Наггетсы 8 шт.,С соусом,Закуски,250 с,https://nambafood.kg/dish_image/137188.png
Рис с овощами (тяхан),,Закуски,180 с,https://nambafood.kg/dish_image/142846.png
Рис с курицей (тяхан),,Закуски,250 с,https://nambafood.kg/dish_image/142847.png
Гречневая лапша с овощами,,Закуски,200 с,https://nambafood.kg/dish_image/142848.png
Гречневая лапша с курицей,,Закуски,270 с,https://nambafood.kg/dish_image/142849.png
Стардог,,Закуски,140 с,https://nambafood.kg/dish_image/142850.png
Стардог австрийский,,Закуски,160 с,https://nambafood.kg/dish_image/142851.png
Крылышки в панировке,,Закуски,200 с,https://nambafood.kg/dish_image/142852.png
Куриные крылья в соусе терияки,,Закуски,200 с,https://nambafood.kg/dish_image/142853.png
Суп лапша с курицей,,Супы,150 с,https://nambafood.kg/dish_image/139007.png
Мисо суп с лососем,"350 г. лосось, мисо паста, ваккаме, тофу, лук порей/",Супы,270 с,https://nambafood.kg/dish_image/139008.png
Мисо суп с тофу,"Мисо паста, тофу, лук порей",Супы,150 с,https://nambafood.kg/dish_image/139009.png
Васаби,,Соусы,40 с,https://nambafood.kg/dish_image/137193.png
Coca cola 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/69926.png
