Наименование,Описание,Категория,Цена,Фото
Антрекот из баранины,,Шашлыки и кебабы,450 с,https://nambafood.kg/dish_image/141336.png
Шашлык из курицы,,Шашлыки и кебабы,310 с,https://nambafood.kg/dish_image/46960.png
Шашлык куриные крылышки,,Шашлыки и кебабы,310 с,https://nambafood.kg/dish_image/46961.png
Шашлык из говядины,,Шашлыки и кебабы,340 с,https://nambafood.kg/dish_image/46964.png
Шашлык из свинины,,Шашлыки и кебабы,340 с,https://nambafood.kg/dish_image/46963.png
Креветки на гриле,,Шашлыки и кебабы,480 с,https://nambafood.kg/dish_image/141330.png
Форель на углях 0.5,,Шашлыки и кебабы,490 с,https://nambafood.kg/dish_image/77104.png
Картофель на мангале,,Шашлыки и кебабы,150 с,https://nambafood.kg/dish_image/46972.png
Овощи на мангале,,Шашлыки и кебабы,240 с,https://nambafood.kg/dish_image/46971.png
Шампиньоны на шпажках,,Шашлыки и кебабы,310 с,https://nambafood.kg/dish_image/141334.png
Соус к шашлыку,,Шашлыки и кебабы,79 с,https://nambafood.kg/dish_image/46973.png
Лепешка на углях,,Шашлыки и кебабы,79 с,https://nambafood.kg/dish_image/46974.png
Шашлычный сет «Cолидный»,"Шашлык из баранины, говядины, печень в рубашке, оромо кебаб, антрекот из баранины, бараньи ребрышки семечки, овощи на мангале, соус, лепешка на углях.",Сеты,3150 с,https://nambafood.kg/dish_image/85138.png
Сет шашлычный малый,"Шашлык  из баранины, говядина, печень в рубашке, бараньи ребрышки семечки, овощи на мангале, соус, лепешки на углях.",Сеты,1990 с,https://nambafood.kg/dish_image/85140.png
Барбекю сет с картофелем,"Шашлык из баранины, говядины, курицы, оромо кебаб, баранина оромо, картофель на мангале, овощи на мангале, соус, лепешка на углях.",Сеты,1830 с,https://nambafood.kg/dish_image/116079.png
Барбекю сет с кукурузой,"Шашлык из баранины, говядины, курицы, оромо кебаб, баранина оромо, кукуруза на мангале, овощи на мангале, соус, лепешка на углях.",Сеты,1830 с,https://nambafood.kg/dish_image/116080.png
Расколбас по-баварски,"Колбаски албанские, колбаски бременские, тушенная квашенная капуста, картофель по домашнему,  горчица, соус из хрена.",Сеты,1430 с,https://nambafood.kg/dish_image/116081.png
Хрустящая тарелка,"Жареный чечел, хрустящие сырные палочки, луковые кольца, чесночные гарлики, картофель по-деревенски.",Сеты,1460 с,https://nambafood.kg/dish_image/116082.png
Луковые кольца,"Луковые кольца, обжаренные в панировке, хрустящие снаружи, нежные внутри.",Блюда к пиву,170 с,https://nambafood.kg/dish_image/141335.png
Чесночные гарлики Pinta,"Хрустящие гренки из ржаного хлеба с чесноком, подаются со сливочно-чесночным соусом.",Блюда к пиву,220 с,https://nambafood.kg/dish_image/68281.png
Хрустящие сырные палочки,"Ломтики белого сыра в панировке, обжаренные до хрустящей корочки. Подаются с чесночно-ореховым соусом.",Блюда к пиву,320 с,https://nambafood.kg/dish_image/116083.png
Хрустящие кольца кальмара,"Кольца кальмара, обжаренные в кляре и панировке, хрустящие снаружи и нежные внутри.",Блюда к пиву,330 с,https://nambafood.kg/dish_image/76556.png
Пивные креветки,"Креветки, отваренные в пряном бульоне с лимоном и зеленью.",Блюда к пиву,480 с,https://nambafood.kg/dish_image/141321.png
Жареные креветки,"Королевские креветки, обжаренные с чесноком и специями.",Блюда к пиву,480 с,https://nambafood.kg/dish_image/141312.png
Мидии запеченные,"Королевские мидии, запеченные в сливочно-чесночном соусе.",Блюда к пиву,620 с,https://nambafood.kg/dish_image/141318.png
Албанские колбаски,200 г. Из баранины.,Блюда к пиву,380 с,https://nambafood.kg/dish_image/116084.png
Бременские колбаски,200 г. Из курицы.,Блюда к пиву,380 с,https://nambafood.kg/dish_image/116085.png
Колбаски кабаносси,"200 г. Из говядины, свинины.",Блюда к пиву,380 с,https://nambafood.kg/dish_image/116086.png
Пицца Маргарита,"Сыр моцарелла, маслины, помидоры.",Пицца,320 с,https://nambafood.kg/dish_image/141324.png
Пицца Куриная,"Куриное филе, чеснок, сыр моцарелла.",Пицца,390 с,https://nambafood.kg/dish_image/116088.png
Пицца Пепперони,"Салями, шампиньоны, сыр моцарелла.",Пицца,420 с,https://nambafood.kg/dish_image/116089.png
Пицца Чили,"Говяжий фарш, огурцы, сыр моцарелла, острый соус.",Пицца,420 с,https://nambafood.kg/dish_image/116090.png
Картофельное пюре,,Гарниры,109 с,https://nambafood.kg/dish_image/116091.png
Рис,,Гарниры,119 с,https://nambafood.kg/dish_image/116093.png
Картофель по-домашнему,,Гарниры,160 с,https://nambafood.kg/dish_image/47036.png
Картофель фри,,Гарниры,160 с,https://nambafood.kg/dish_image/141327.png
Картофель по-деревенски,,Гарниры,180 с,https://nambafood.kg/dish_image/116092.png
Крокеты из картофеля,,Гарниры,180 с,https://nambafood.kg/dish_image/47037.png
Тушеная квашеная капуста,,Гарниры,160 с,https://nambafood.kg/dish_image/116095.png
Брокколи на гарнир,,Гарниры,180 с,https://nambafood.kg/dish_image/116096.png
Овощи гриль,,Гарниры,240 с,https://nambafood.kg/dish_image/76577.png
Фруктовый штрудель с мороженым,400 г,Десерты,380 с,https://nambafood.kg/dish_image/46954.png
Шоколадный круассан,,Десерты,340 с,https://nambafood.kg/dish_image/46955.png
