Наименование,Описание,Категория,Цена,Фото
Хе из языка,"250 гр. Говяжий язык, огурцы, помидоры, дунганский перец, чеснок, кинза зеленая, специи, соя, репчатый лук, кунжут.",Салаты,300 с,https://nambafood.kg/dish_image/29118.png
Жареная фасоль,300 гр.,Салаты,380 с,https://nambafood.kg/dish_image/107675.png
Цезарь с курицей,"250 гр. Лист салата, лолла-росса, айсберг, черри, крутоны, соус, сыр пармезан.",Салаты,390 с,https://nambafood.kg/dish_image/29135.png
Цезарь с креветками,"250 гр. Сочные листья салата и салата ""Айсберг"" с обжаренными креветками, крутонами, с сыром ""Пармезан"" в соусе ""Цезарь""",Салаты,490 с,https://nambafood.kg/dish_image/129026.png
Микс салат с креветками и авокадо,250 г,Салаты,490 с,https://nambafood.kg/dish_image/129025.png
Жареная фасоль,300 гр.,Горячие закуски,380 с,https://nambafood.kg/dish_image/107675.png
Алатские самсы,100 гр.,Горячие закуски,80 с,https://nambafood.kg/dish_image/63474.png
Айдачебурек из курицы,,Горячие закуски,250 с,https://nambafood.kg/dish_image/29224.png
Айдачебурек из телятины,,Горячие закуски,250 с,https://nambafood.kg/dish_image/29114.png
Хачапури с сыром,600 гр.,Горячие закуски,550 с,https://nambafood.kg/dish_image/107679.png
Хачапури с мясом,600 гр.,Горячие закуски,650 с,https://nambafood.kg/dish_image/107680.png
Цыпленок табака по-домашнему,700 гр.,Горячие закуски,690 с,https://nambafood.kg/dish_image/29239.png
Рамен с мясом и сыром,400 г,Супы,280 с,https://nambafood.kg/dish_image/129029.png
Азиатский Том-ям с морепродуктами,400 г,Супы,410 с,https://nambafood.kg/dish_image/129030.png
Чечевичный крем-суп,300 гр.,Супы,180 с,https://nambafood.kg/dish_image/29167.png
Борщ с чесночными гренками,"300 гр. Классический красный суп с капустой, телятиной, овощами, подается со сметаной и чесночными гренками.",Супы,210 с,https://nambafood.kg/dish_image/29137.png
Суп «Альбондигос»,300 гр.,Супы,195 с,https://nambafood.kg/dish_image/63481.png
Мампар по-уйгурски,300 гр.,Супы,200 с,https://nambafood.kg/dish_image/29215.png
Чучвара,300 гр. Пельмени ручной лепки с телятиной в бульоне со сметаной.,Супы,175 с,https://nambafood.kg/dish_image/36166.png
Суп Харчо,300 гр.,Супы,210 с,https://nambafood.kg/dish_image/110596.png
Крем-суп грибной,300 гр. Домашний крем-суп из грибов со сливками.,Супы,250 с,https://nambafood.kg/dish_image/29168.png
Шорпо из говядины,300 гр.,Супы,230 с,https://nambafood.kg/dish_image/63479.png
Шорпо из баранины на косточке,300 гр.,Супы,230 с,https://nambafood.kg/dish_image/29226.png
Солянка мясная,300 гр.,Супы,240 с,https://nambafood.kg/dish_image/29173.png
Кюфта Бозбаш,300 гр.,Супы,240 с,https://nambafood.kg/dish_image/129028.png
Острый суп в китайском стиле,300 гр.,Супы,280 с,https://nambafood.kg/dish_image/29227.png
Манты с телятиной 1 шт.,50 г,Национальные блюда,50 с,https://nambafood.kg/dish_image/29119.png
Манты жареные с телятиной 1 шт.,50 г,Национальные блюда,55 с,https://nambafood.kg/dish_image/29216.png
Лагман по-домашнему,350 гр.,Национальные блюда,270 с,https://nambafood.kg/dish_image/29214.png
Гюро лагман,350 гр.,Национальные блюда,270 с,https://nambafood.kg/dish_image/29188.png
Босо лагман,350 гр.,Национальные блюда,270 с,https://nambafood.kg/dish_image/29185.png
Ганфан,350 гр.,Национальные блюда,270 с,https://nambafood.kg/dish_image/29186.png
Котлеты по-домашнему на пару с гречкой,200 г,Национальные блюда,280 с,https://nambafood.kg/dish_image/36152.png
Котлеты по-домашнему с рисом,350 гр.,Национальные блюда,280 с,https://nambafood.kg/dish_image/36222.png
Бешбармак из конины,450 гр.,Национальные блюда,400 с,https://nambafood.kg/dish_image/63490.png
Джиз из телятины,300 гр. Нежная телятина обжаренная со специями.,Национальные блюда,390 с,https://nambafood.kg/dish_image/36221.png
Куурдак из баранины на косточке,400 гр.,Национальные блюда,560 с,https://nambafood.kg/dish_image/29231.png
Куурдак из говядины,400 гр.,Национальные блюда,550 с,https://nambafood.kg/dish_image/29230.png
Плов «Чайханский»,400 гр.,Плов,270 с,https://nambafood.kg/dish_image/29781.png
Яйцо перепелиное,1 шт,Добавки к плову,20 с,https://nambafood.kg/dish_image/129052.png
Яйцо куриное,1 шт,Добавки к плову,20 с,https://nambafood.kg/dish_image/129049.png
Чучук,50 гр,Добавки к плову,150 с,https://nambafood.kg/dish_image/129051.png
Куурдак из баранины на косточке,400 гр.,Фирменные блюда из баранины,560 с,https://nambafood.kg/dish_image/29231.png
Джиз из телятины,300 гр. Нежная телятина обжаренная со специями.,Фирменные блюда из говядины,390 с,https://nambafood.kg/dish_image/36221.png
Куурдак из говядины,400 гр.,Фирменные блюда из говядины,550 с,https://nambafood.kg/dish_image/29230.png
Пулькоги из говядины с рисом басмати,350 гр.,Фирменные блюда из говядины,550 с,https://nambafood.kg/dish_image/63484.png
Мясо в китайском стиле (говядина),200 гр.,Фирменные блюда из говядины,360 с,https://nambafood.kg/dish_image/107677.png
Телятина с по-строгановски со сливочным пюре,300 г,Фирменные блюда из говядины,390 с,https://nambafood.kg/dish_image/129033.png
Цыпленок табака по-домашнему,700 гр.,Фирменные блюда из курицы,690 с,https://nambafood.kg/dish_image/29239.png
Куриные биточки с пюре,350 г,Фирменные блюда из курицы,330 с,https://nambafood.kg/dish_image/129035.png
Пулькоги из курицы с рисом басмати,350 гр.,Фирменные блюда из курицы,450 с,https://nambafood.kg/dish_image/63488.png
Курица с грибами в сливочном соусе с рисом,400 г,Фирменные блюда из курицы,350 с,https://nambafood.kg/dish_image/93247.png
"Куриная грудка, запеченная с томатами под сыром",,Фирменные блюда из курицы,370 с,https://nambafood.kg/dish_image/29861.png
Куриная грудка фаршированная шпинатом и моцареллой в сливочном соусе,300 гр.,Фирменные блюда из курицы,370 с,https://nambafood.kg/dish_image/110602.png
Филе судака с ризотто в сливочно-базиликовом соусе,350 гр.,Фирменные блюда из рыбы,410 с,https://nambafood.kg/dish_image/107678.png
Форель запеченная с брокколи и цветной капустой под сливочным соусом,350 гр.,Фирменные блюда из рыбы,410 с,https://nambafood.kg/dish_image/29245.png
Форель на гриле с овощами под фирменным соусом от шефа,350 гр.,Фирменные блюда из рыбы,420 с,https://nambafood.kg/dish_image/110612.png
Стейк из семги в сливочно-икорном соусе,250 гр.,Фирменные блюда из рыбы,900 с,https://nambafood.kg/dish_image/29247.png
Стейк из семги на пару,250 гр.,Фирменные блюда из рыбы,900 с,https://nambafood.kg/dish_image/93250.png
Форель на гриле 1 кг,,Фирменные блюда из рыбы,1400 с,https://nambafood.kg/dish_image/107684.png
Тальятелле со шпинатом и курицей в сливочно-сырном соусе,300 гр.,Спагетти,360 с,https://nambafood.kg/dish_image/110613.png
Болоньезе,300 гр.,Спагетти,320 с,https://nambafood.kg/dish_image/129038.png
Феттучини с семгой и красной икрой,300 гр.,Спагетти,420 с,https://nambafood.kg/dish_image/129037.png
Лепешка,1 шт.,Хлеб,50 с,https://nambafood.kg/dish_image/63505.png
Лаваш,80 г,Хлеб,60 с,https://nambafood.kg/dish_image/63507.png
Боорсоки,250 г,Хлеб,80 с,https://nambafood.kg/dish_image/36239.png
Хлеб нарезной,1 шт.,Хлеб,15 с,https://nambafood.kg/dish_image/110898.png
Хлебная корзина,,Хлеб,120 с,https://nambafood.kg/dish_image/135556.png
Хлебная пирамида,,Хлеб,350 с,https://nambafood.kg/dish_image/135557.png
Гречка,,Гарниры,80 с,https://nambafood.kg/dish_image/76659.png
Рис Басмати,,Гарниры,80 с,https://nambafood.kg/dish_image/76657.png
Картофель фри,,Гарниры,130 с,https://nambafood.kg/dish_image/29193.png
Рис «Басмати» с овощами,,Гарниры,120 с,https://nambafood.kg/dish_image/36234.png
Картофель по деревенски,,Гарниры,140 с,https://nambafood.kg/dish_image/63503.png
Овощи гриль,,Гарниры,150 с,https://nambafood.kg/dish_image/36236.png
Овощи припущенные,,Гарниры,150 с,https://nambafood.kg/dish_image/76656.png
Овощи на мангале,,Гарниры,180 с,https://nambafood.kg/dish_image/76655.png
Соус «Бухара»,,Топпинги,50 с,https://nambafood.kg/dish_image/63516.png
Айран с чесноком,,Топпинги,50 с,https://nambafood.kg/dish_image/63515.png
Каймак,,Топпинги,50 с,https://nambafood.kg/dish_image/63514.png
Соус «Табаско»,,Топпинги,120 с,https://nambafood.kg/dish_image/63518.png
Сливочно грибной соус,,Топпинги,60 с,https://nambafood.kg/dish_image/63521.png
Шрирача,,Топпинги,60 с,https://nambafood.kg/dish_image/63522.png
Стейк рибай с овощами гриль,500 гр.,Стейки и мясные блюда,950 с,https://nambafood.kg/dish_image/129042.png
Стейк от шефа с овощами гриль,500 гр.,Стейки и мясные блюда,950 с,https://nambafood.kg/dish_image/29864.png
Фирменный мясной сет,2 кг,Стейки и мясные блюда,3500 с,https://nambafood.kg/dish_image/129041.png
Лепешка на мангале,,Шашлыки,60 с,https://nambafood.kg/dish_image/36216.png
Картофель на мангале,300 гр.,Шашлыки,140 с,https://nambafood.kg/dish_image/107681.png
Овощи на мангале,350 гр.,Шашлыки,180 с,https://nambafood.kg/dish_image/36215.png
Люля кебаб из курицы,180 гр.,Шашлыки,270 с,https://nambafood.kg/dish_image/110620.png
Шашлык из куриных крылышек,250 гр.,Шашлыки,290 с,https://nambafood.kg/dish_image/36210.png
Шашлык из курицы,200 гр.,Шашлыки,290 с,https://nambafood.kg/dish_image/36211.png
Шашлык печень в шубе,220 гр.,Шашлыки,300 с,https://nambafood.kg/dish_image/36214.png
Шашлык из баранины,200 гр.,Шашлыки,410 с,https://nambafood.kg/dish_image/36208.png
Шашлык из говядины,200 гр.,Шашлыки,430 с,https://nambafood.kg/dish_image/36209.png
Люля кебаб из говядины,200 гр.,Шашлыки,290 с,https://nambafood.kg/dish_image/36213.png
Люля кебаб из баранины,180 гр.,Шашлыки,350 с,https://nambafood.kg/dish_image/110621.png
Семечки из баранины,230 гр.,Шашлыки,470 с,https://nambafood.kg/dish_image/107682.png
Шашлык из ребрышек,300 гр.,Шашлыки,450 с,https://nambafood.kg/dish_image/63501.png
"Ассорти из шашлыков Омар Хайям 2,5 кг.",,Шашлыки,2900 с,https://nambafood.kg/dish_image/36207.png
Фисташковый рулет с малиной,150 г,Десерты,300 с,https://nambafood.kg/dish_image/129046.png
Наполеон от шефа,,Десерты,270 с,https://nambafood.kg/dish_image/29858.png
Фруктовое ассорти,1 кг,Десерты,650 с,https://nambafood.kg/dish_image/129047.png
Форель на гриле 1 кг,,Блюда на заказ (время приготовления 1 час),1400 с,https://nambafood.kg/dish_image/107684.png
Фирменный мясной сет,2 кг,Блюда на заказ (время приготовления 1 час),3500 с,https://nambafood.kg/dish_image/129041.png
"Ассорти из шашлыков Омар Хайям 2,5 кг.",,Блюда на заказ (время приготовления 1 час),2900 с,https://nambafood.kg/dish_image/36207.png
Бешбармак из конины 1 кг.,,Блюда на заказ (время приготовления 1 час),2500 с,https://nambafood.kg/dish_image/129043.png
Плов «Чайханский» 1 кг.,"Время приготовления 2,5 часа",Блюда на заказ (время приготовления 1 час),2200 с,https://nambafood.kg/dish_image/63533.png
Плов «Узгенский» 1 кг.,"Время приготовления 2,5 часа",Блюда на заказ (время приготовления 1 час),2200 с,https://nambafood.kg/dish_image/63532.png
Дымляма 1 кг.,,Блюда на заказ (время приготовления 1 час),2750 с,https://nambafood.kg/dish_image/63538.png
Хан плов 1 кг.,Время приготовления 3 часа,Блюда на заказ (время приготовления 1 час),2300 с,https://nambafood.kg/dish_image/63531.png
Куурдак из говядины 1 кг.,,Блюда на заказ (время приготовления 1 час),2600 с,https://nambafood.kg/dish_image/63535.png
Куурдак из баранины 1 кг.,,Блюда на заказ (время приготовления 1 час),2700 с,https://nambafood.kg/dish_image/63536.png
Пирожок по-Маргелански 1 кг.,,Блюда на заказ (время приготовления 1 час),2500 с,https://nambafood.kg/dish_image/71639.png
Coca-Cola 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/110919.png
Fanta 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/110920.png
Sprite 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/110921.png
Соки j7 1 л.,,Напитки,230 с,https://nambafood.kg/dish_image/63541.png
Borjomi,"0,5 мл.",Напитки,220 с,https://nambafood.kg/dish_image/63542.png
Минеральная вода с газом,1 л.,Напитки,70 с,https://nambafood.kg/dish_image/140748.png
Минеральная вода без газа,1 л.,Напитки,70 с,https://nambafood.kg/dish_image/140747.png
Red Bull,"0,25 мл",Напитки,230 с,https://nambafood.kg/dish_image/63544.png
Чалап,1 л.,Напитки,160 с,https://nambafood.kg/dish_image/94277.png
Компот ягодный 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/110796.png
