Наименование,Описание,Категория,Цена,Фото
Рулет из баклажанов,"250 г. Баклажаны, помидоры, сыр, яйцо, чеснок, зелень, специи, майонез.",Холодные закуски,300 с,https://nambafood.kg/dish_image/135415.png
Хрустящая закуска,Нежное филе судака и спаржа в кляре.,Холодные закуски,600 с,https://nambafood.kg/dish_image/135432.png
Национальное ассорти,"300 г. Чучук , казы карта, гов язык",Холодные закуски,1000 с,https://nambafood.kg/dish_image/136792.png
Мясное ассорти,"400 г. Язык говяжий, утиный рулет, куриный рулет, телятина.",Холодные закуски,1000 с,https://nambafood.kg/dish_image/136791.png
Рыбное ассорти,"400 г. Семга, эсколар, скумбрия, икра.",Холодные закуски,1100 с,https://nambafood.kg/dish_image/44561.png
Овощное ассорти,"300 г. Огурцы, помидоры, болгарский перец, сыр, зелень.",Холодные закуски,320 с,https://nambafood.kg/dish_image/135410.png
Русская закуска,"250 г. Селедка, картофель, лук.",Холодные закуски,300 с,https://nambafood.kg/dish_image/135416.png
Погребок,"300 г. Патиссоны, корнишоны, опята, квашеная капуста, томаты черри.",Холодные закуски,300 с,https://nambafood.kg/dish_image/135413.png
Филадельфия ролл,"200 г. Сыр филадельфия, огурцы, семга.",Роллы,400 с,https://nambafood.kg/dish_image/135429.png
Каппа Маки ролл,"200 г. Жареные роллы, семга, огурец.",Роллы,330 с,https://nambafood.kg/dish_image/136790.png
Калифорния ролл,"200 г. Рис, снежный краб, майонез, огурец, икра тобико.",Роллы,300 с,https://nambafood.kg/dish_image/135389.png
Ким паб семга,"200 г. Листья ким, семга, дракон, рис.",Роллы,290 с,https://nambafood.kg/dish_image/135392.png
Ацуй маки,200 г. Горячие роллы в двойном кляре с семгой.,Роллы,350 с,https://nambafood.kg/dish_image/136786.png
Борщ,"300 г. Говядина, свекла, капуста, картофель, морковь, зелень.",Первые блюда,220 с,https://nambafood.kg/dish_image/135374.png
Окрошка,300 г,Первые блюда,190 с,https://nambafood.kg/dish_image/77625.png
Чучвара,300 г,Первые блюда,220 с,https://nambafood.kg/dish_image/135437.png
Пельмени,300 г,Первые блюда,200 с,https://nambafood.kg/dish_image/135411.png
Мампар,"300 г. Говядина, полугорький перец, кусочки теста, овощи.",Первые блюда,180 с,https://nambafood.kg/dish_image/135401.png
Китайский суп «Сантавро»,"300 г. Говядина, баранина, грибы древесные, фунчоза.",Первые блюда,280 с,https://nambafood.kg/dish_image/135388.png
Солянка,"300 г. Салями, копченая курица, фарш, сметана, оливки.",Первые блюда,250 с,https://nambafood.kg/dish_image/44571.png
Мясо по-казахски,"300 г. Баранина, большие куски теста, картофель, специи.",Первые блюда,190 с,https://nambafood.kg/dish_image/135407.png
Восточный суп,"300 г. Бараньи ребра, говядина, рис, перец, картофель, зелень, специи.",Первые блюда,260 с,https://nambafood.kg/dish_image/135378.png
Том Ям,"300 г. Кальмары, креветки, шампиньоны, лист лайма, лемонграсс, рис",Первые блюда,430 с,https://nambafood.kg/dish_image/136799.png
Суп с фрикадельками,"300 г. Говядина, картофель, овощи.",Первые блюда,180 с,https://nambafood.kg/dish_image/135421.png
Шорпо,"300 г. Баранина, картофель, овощи.",Первые блюда,220 с,https://nambafood.kg/dish_image/44187.png
Чечевичный суп,300 г,Первые блюда,170 с,https://nambafood.kg/dish_image/86745.png
Фрикасе,"250 г. Куриное филе, кукуруза, вешенки, сливочный соус.",Вторые блюда (Европейская кухня),330 с,https://nambafood.kg/dish_image/135431.png
Спагетти в сливочном соусе,"300 г. Спагетти, курица, сливочный соус.",Вторые блюда (Европейская кухня),320 с,https://nambafood.kg/dish_image/44594.png
Семга стейк в сливочном соусе. Цена за 100 грамм,Цена за 100 г (средний вес 250-300 г),Вторые блюда (Европейская кухня),250 с,https://nambafood.kg/dish_image/135420.png
Бефстроганов,"300 г. Говядина, сливки, лук репчатый, специи.",Вторые блюда (Европейская кухня),350 с,https://nambafood.kg/dish_image/135373.png
Курица по-венски,"300 г. Курица, сыр, вешенки, помидоры, сливочный соус, зелень, специи.",Вторые блюда (Европейская кухня),330 с,https://nambafood.kg/dish_image/135396.png
Ти-Бон Стейк,"300 г. Тибон, специи, розмарин, чеснок.",Вторые блюда (Европейская кухня),690 с,https://nambafood.kg/dish_image/135428.png
Крылышки Баффало,"300 г. Куриные крылья, аджика, чеснок, специи, кляр.",Вторые блюда (Европейская кухня),400 с,https://nambafood.kg/dish_image/135372.png
Котлеты,"250 г. Фарш говяжий, картофель, яйцо, хлеб, специи.",Вторые блюда (Европейская кухня),320 с,https://nambafood.kg/dish_image/135394.png
Бризоль,"300 г. Говядина, шампиньоны, помидоры, картофель, яйцо, молоко, специи.",Вторые блюда (Европейская кухня),350 с,https://nambafood.kg/dish_image/135376.png
Беш Бармак,"420 г. Баранина, говядина, лапша домашняя специи, зелень.",Вторые блюда (Восточная кухня),320 с,https://nambafood.kg/dish_image/44601.png
Куурдак из мякоти,350 г. Сочная телятина с луком и картофелем.,Вторые блюда (Восточная кухня),350 с,https://nambafood.kg/dish_image/135399.png
Пирожок,"400 г. Перзола, картофель, специи, зелень, тесто.",Вторые блюда (Восточная кухня),550 с,https://nambafood.kg/dish_image/44603.png
Плов домашний,"350 г. Баранина, рис лазер, морковь лук, зелень, специи.",Вторые блюда (Восточная кухня),280 с,https://nambafood.kg/dish_image/136794.png
Гюлчатай гюро,"400 г. Говядина, лук, перец, картофель, томат, мука, яйцо, специи, зелень.",Вторые блюда (Восточная кухня),280 с,https://nambafood.kg/dish_image/135381.png
Момо cяй,"300 г. Пампушки на пару, вместе с сяем (овощи, специи, томат)",Вторые блюда (Восточная кухня),250 с,https://nambafood.kg/dish_image/135403.png
Манты с говядиной,5 шт.,Вторые блюда (Восточная кухня),240 с,https://nambafood.kg/dish_image/135402.png
Жареные манты,5 шт.,Вторые блюда (Восточная кухня),250 с,https://nambafood.kg/dish_image/44608.png
Дрожжевые манты,5 шт.,Вторые блюда (Восточная кухня),220 с,https://nambafood.kg/dish_image/135387.png
Гюро лагман,"450 г. Говядина, перец, сельдерей, басай, кинза, чеснок, специи, зелень, тесто.",Вторые блюда (Восточная кухня),300 с,https://nambafood.kg/dish_image/135382.png
Босо лагман,"450 г. Говядина, перец, сельдерей, басай, кинза, чеснок, специи, зелень, тесто.",Вторые блюда (Восточная кухня),300 с,https://nambafood.kg/dish_image/135375.png
Дапанджи с лапшой,"400 г. Курица, картофель, перец, томат, чеснок бадьян, корица, имбирь, специи.",Вторые блюда (Восточная кухня),350 с,https://nambafood.kg/dish_image/135384.png
Балык сяй,"300 г. Судак, перец, помидоры, специи, зелень.",Вторые блюда (Восточная кухня),370 с,https://nambafood.kg/dish_image/136787.png
Мушуру,"400 г. Говядина, древесные грибы, болгарский перец, специи.",Вторые блюда (Восточная кухня),320 с,https://nambafood.kg/dish_image/135405.png
Рыба «Виноград»,300 г. Филе судака в фирменном кисло-сладком соусе.,Вторые блюда (Восточная кухня),400 с,https://nambafood.kg/dish_image/44617.png
Казан кебаб говядина,"250 г. Говядина, лук репчатый, специи.",Вторые блюда (Восточная кухня),350 с,https://nambafood.kg/dish_image/44612.png
Рыба на жаровне,300 г,Вторые блюда (Восточная кухня),370 с,https://nambafood.kg/dish_image/135425.png
Говядина на жаровне,300 г,Вторые блюда (Восточная кухня),320 с,https://nambafood.kg/dish_image/135379.png
Пирожок 1.7 кг,"1700 г. Перзола, картофель, специи, зелень.",Блюда для компаний,2000 с,https://nambafood.kg/dish_image/136793.png
Ассорти файремит 2 кг,Вкуснейшее мясо ягнёнка и курочки в ароматных специях с зеленью темпура.,Блюда для компаний,3500 с,https://nambafood.kg/dish_image/112581.png
Хан плов 2.7 кг,"Рис, лазер, баранина, тесто, чучук, яйцо.",Блюда для компаний,2600 с,https://nambafood.kg/dish_image/136800.png
Курочка на Садже 2 кг,Сочная курочка в пикантных специях.,Блюда для компаний,1600 с,https://nambafood.kg/dish_image/112577.png
Ягненок на садже 2 кг,Изумительное мясо ягненка с золотистым картофелем в пикантных специях.,Блюда для компаний,2100 с,https://nambafood.kg/dish_image/112578.png
Телятина на садже 2 кг,"Нежнейшее мясо телятины тушеное с золотистым картофелем, приготовленное по авторскому рецепту.",Блюда для компаний,1900 с,https://nambafood.kg/dish_image/112579.png
Запеченная курица,1.6 кг.,Блюда для компаний,1300 с,https://nambafood.kg/dish_image/112580.png
Рыба «Виноград» фирменный соус 1 кг,Филе судака в фирменном кисло-сладком соусе.,Блюда для компаний,1200 с,https://nambafood.kg/dish_image/136795.png
Беш Бармак 1.7 кг,"Баранина, говядина, лапша домашняя, специи, зелень.",Блюда для компаний,2100 с,https://nambafood.kg/dish_image/136788.png
Дапанджи с лапшой 2.5 кг,"Курица, картофель, перец, томат, чеснок, бадьян, корица, имбирь, специи.",Блюда для компаний,1800 с,https://nambafood.kg/dish_image/135383.png
Плов домашний 2.5 кг,"Баранина, рис лазер, морковь, лук, зелень, специи.",Блюда для компаний,2300 с,https://nambafood.kg/dish_image/84369.png
Салат ролл  «Лас вегас»‎‎,0,Новинки,320 с,https://nambafood.kg/dish_image/136797.png
Красный Бархат,,Десерты,150 с,https://nambafood.kg/dish_image/44222.png
Шоколадный десерт,,Десерты,150 с,https://nambafood.kg/dish_image/75173.png
Чизкейк,,Десерты,250 с,https://nambafood.kg/dish_image/75177.png
Сникерс - десерт,,Десерты,150 с,https://nambafood.kg/dish_image/75174.png
Три шоколада,,Десерты,150 с,https://nambafood.kg/dish_image/112563.png
Боорсоки,250 г,Выпечка,60 с,https://nambafood.kg/dish_image/44224.png
Лепешки 2 шт,,Выпечка,40 с,https://nambafood.kg/dish_image/135400.png
Ассорти  Самсы Бархат,"15 шт. Самсы слоеные, самсы Бархат, чебуреки жареные.",Выпечка,500 с,https://nambafood.kg/dish_image/135368.png
Самсы Бархат,5 шт. Баранина / говядина,Выпечка,220 с,https://nambafood.kg/dish_image/135418.png
Самсы Лаваш,1 шт.,Выпечка,60 с,https://nambafood.kg/dish_image/135419.png
Пампушки,2 шт.,Выпечка,35 с,https://nambafood.kg/dish_image/59009.png
Рис с яйцом,250 г. Обжаренный рис с яйцом с добавлением зелени.,Гарниры,110 с,https://nambafood.kg/dish_image/97233.png
Рис,,Гарниры,65 с,https://nambafood.kg/dish_image/44230.png
Овощи гриль,"200 г. Перец, кабачки, помидоры, баклажаны.",Гарниры,150 с,https://nambafood.kg/dish_image/135409.png
Картофельные дольки,,Гарниры,120 с,https://nambafood.kg/dish_image/135391.png
Картофель фри,,Гарниры,140 с,https://nambafood.kg/dish_image/135390.png
Картофельное пюре,,Гарниры,60 с,https://nambafood.kg/dish_image/135414.png
Пицца куриная,"700 г. Куриная грудка, шампиньоны, шпинат, сливочный соус.",Пицца,420 с,https://nambafood.kg/dish_image/77635.png
Пицца цезарь,"700 г. Лист салата, айсберг, куриная грудка, соус цезарь, пармезан.",Пицца,420 с,https://nambafood.kg/dish_image/77636.png
Пицца охотничья,"700 г. Колбаски охотничьи, корнишоны, сыр, соус.",Пицца,420 с,https://nambafood.kg/dish_image/77637.png
Пицца чили,"700 г. Фарш говяжий, помидоры, сыр, специи, огонек, соус.",Пицца,420 с,https://nambafood.kg/dish_image/77638.png
Пицца ассорти,"700 г. Курица копченая, говядина, овощи, соус, сыр, грибы.",Пицца,450 с,https://nambafood.kg/dish_image/77639.png
Пицца пепперони,"700 г. Салями, шампиньоны, сыр, соус.",Пицца,420 с,https://nambafood.kg/dish_image/77640.png
Coca-Cola 1 л.,,Напитки,130 с,https://nambafood.kg/dish_image/86174.png
Курица в кисло-сладком соусе,250 г,Китайская кухня,350 с,https://nambafood.kg/dish_image/135397.png
Хрустящие грибы,250 г. Золотистые обжаренные грибы вешенки со специями.,Китайская кухня,250 с,https://nambafood.kg/dish_image/135434.png
Крылышки по-пекински,350 г. Сочные куриные крылышки с чесноком и с ароматными специями.,Китайская кухня,450 с,https://nambafood.kg/dish_image/135395.png
Цзяоцзы,350 г. Фирменный китайский суп с пельменями и фунчезой.,Китайская кухня,260 с,https://nambafood.kg/dish_image/135435.png
Дофу тан,350 г. Морские водоросли с нежной телятиной и тофу.,Китайская кухня,300 с,https://nambafood.kg/dish_image/135385.png
Фри с мясом,280 г. Сочная маринованная телятина с фри.,Китайская кухня,300 с,https://nambafood.kg/dish_image/135430.png
Губаджоу,280 г. Нежное куриное филе в кляре под фирменным соусом.,Китайская кухня,320 с,https://nambafood.kg/dish_image/112570.png
Телятина с овощами,350 г. Сочная телятина с шампиньонами и картофелем.,Китайская кухня,450 с,https://nambafood.kg/dish_image/135423.png
Фасоль по-китайски,250 г. Острая хрустящая фасоль в кляре.,Китайская кухня,300 с,https://nambafood.kg/dish_image/112574.png
Вонтоны,350 г. Пельмени по-китайски под кисло-сладким соусом.,Китайская кухня,350 с,https://nambafood.kg/dish_image/135377.png
Шуй чжу,250 г. Хрустящее филе судака в кисло-остром соусе.,Китайская кухня,350 с,https://nambafood.kg/dish_image/135439.png
Курица гунбао,280 г. Нежное филе курицы с арахисом со свежими овощами.,Китайская кухня,370 с,https://nambafood.kg/dish_image/112583.png
Рыба в кисло-сладком соусе,250 г. Филе судака в кисло-сладком соусе.,Китайская кухня,290 с,https://nambafood.kg/dish_image/135417.png
Курица в кунжуте,250 г. Кусочки курицы обжаренные с овощами с добавлением кунжутных семечек.,Китайская кухня,330 с,https://nambafood.kg/dish_image/135398.png
