Наименование,Описание,Категория,Цена,Фото
Витаминка,"200 г. Свекла, капуста, яблоко, морковь, лист салата, медово-горчичный соус",Салаты,200 с,https://nambafood.kg/dish_image/98927.png
Теплый салат с телятиной и брокколи,"250 г. Бон-филе, брынза, брокколи, черри, морковь, болгарский перец, петрушка, чеснок, соевый соус.",Салаты,350 с,https://nambafood.kg/dish_image/98964.png
Солянка,300 г. Подается со сметаной,Супы,250 с,https://nambafood.kg/dish_image/98935.png
Чечевичный суп-пюре,300 г,Супы,200 с,https://nambafood.kg/dish_image/98967.png
Уха премиум,300 г. Наваристый бульон из филе судака и форели.,Супы,350 с,https://nambafood.kg/dish_image/91808.png
Куриный супчик по-домашнему,300 г. Легкий золотистый бульончик с яичной лапшичкой.,Супы,180 с,https://nambafood.kg/dish_image/91809.png
Зеленый суп,300 г. С щавелем и яйцом.,Супы,150 с,https://nambafood.kg/dish_image/111331.png
Суп с фрикадельками,300 г,Супы,250 с,https://nambafood.kg/dish_image/111332.png
Суп грибной,300 г. Из вешенок,Супы,170 с,https://nambafood.kg/dish_image/111333.png
Суп восточный в горшочке,"300 г. Говядина, картофель, морковь, лук, болгарский перец, кинза, помидор",Супы,250 с,https://nambafood.kg/dish_image/98919.png
Вареники с картошкой,300 г,Супы,150 с,https://nambafood.kg/dish_image/91811.png
Вареники с творогом,300 г,Супы,160 с,https://nambafood.kg/dish_image/91812.png
Пельмени со сметаной,300 г,Супы,180 с,https://nambafood.kg/dish_image/91813.png
Семга под икорным соусом,300 г,Вторые блюда,750 с,https://nambafood.kg/dish_image/98933.png
Форель с овощами рататуй,350 г,Вторые блюда,400 с,https://nambafood.kg/dish_image/98924.png
Форель по-домашнему с брокколи,300 г,Вторые блюда,370 с,https://nambafood.kg/dish_image/98950.png
Судак с соусом «Польский»,200 г,Вторые блюда,360 с,https://nambafood.kg/dish_image/98986.png
Телятина со стручковой фасолью,"300 г. Бон-филе, фасоль стручковая, соевый соус, чеснок, специи.",Вторые блюда,345 с,https://nambafood.kg/dish_image/98992.png
Телятина с грибами в сливочном соусе,"200 г. Бон-филе, шампиньоны, сливочный соус, картофельные чипсы.",Вторые блюда,350 с,https://nambafood.kg/dish_image/91819.png
Курица с грибами в сливочном соусе,200 г,Вторые блюда,300 с,https://nambafood.kg/dish_image/98932.png
Наггетсы куриные с соусом,250 г,Вторые блюда,250 с,https://nambafood.kg/dish_image/91822.png
Наггетсы рыбные с соусом,250 г,Вторые блюда,300 с,https://nambafood.kg/dish_image/111330.png
Тибон стейк с овощами,400 г,Вторые блюда,850 с,https://nambafood.kg/dish_image/98990.png
Ковбой стейк с овощами,400 г,Вторые блюда,850 с,https://nambafood.kg/dish_image/98988.png
Стейк фламбе с овощами,350 г,Вторые блюда,900 с,https://nambafood.kg/dish_image/98989.png
Рибай стейк с овощами,400 г,Вторые блюда,900 с,https://nambafood.kg/dish_image/98985.png
Шорпо,300 г,Национальная кухня,200 с,https://nambafood.kg/dish_image/91831.png
Мампар,300 г,Национальная кухня,200 с,https://nambafood.kg/dish_image/91832.png
Чучвара,300 г,Национальная кухня,170 с,https://nambafood.kg/dish_image/91833.png
Ашлям-фу,300 г,Национальная кухня,160 с,https://nambafood.kg/dish_image/91834.png
Мушоро,"250 г. Говядина, омлет, перец полугорький, черные грибы, специи.",Национальная кухня,350 с,https://nambafood.kg/dish_image/98966.png
Балык-сяй,"250 г. Судак, перец полугорький, лук, помидор",Национальная кухня,350 с,https://nambafood.kg/dish_image/98951.png
Мясо с грибами,350 г,Национальная кухня,350 с,https://nambafood.kg/dish_image/91849.png
Казан кавап из баранины,250 г,Национальная кухня,300 с,https://nambafood.kg/dish_image/91839.png
Казан кавап из говядины,250 г,Национальная кухня,300 с,https://nambafood.kg/dish_image/91840.png
Манты с мясом,5 шт.,Национальная кухня,200 с,https://nambafood.kg/dish_image/98921.png
Манты с тыквой,5 шт.,Национальная кухня,170 с,https://nambafood.kg/dish_image/98922.png
Босо лагман,400 г,Национальная кухня,250 с,https://nambafood.kg/dish_image/98953.png
Гюро лагман,400 г,Национальная кухня,250 с,https://nambafood.kg/dish_image/91842.png
Лагман особый,400 г,Национальная кухня,270 с,https://nambafood.kg/dish_image/91843.png
Лагман,400 г,Национальная кухня,200 с,https://nambafood.kg/dish_image/91844.png
Мясо с фри,450 г,Национальная кухня,300 с,https://nambafood.kg/dish_image/91848.png
Соомян,450 г,Национальная кухня,250 с,https://nambafood.kg/dish_image/91851.png
Куурдак по-восточному,"400 г. Ребра бараньи, картофель, лук красный, перец полугорький, специи",Национальная кухня,350 с,https://nambafood.kg/dish_image/91852.png
Куурдак из бараньих лопаток,300 г,Национальная кухня,270 с,https://nambafood.kg/dish_image/98969.png
Манты с джусаем,5 шт.,Национальная кухня,170 с,https://nambafood.kg/dish_image/98923.png
Баранина на жаровне,300 г,Национальная кухня,300 с,https://nambafood.kg/dish_image/91857.png
Говядина на жаровне,300 г,Национальная кухня,300 с,https://nambafood.kg/dish_image/98920.png
Курица на жаровне,250 г,Национальная кухня,260 с,https://nambafood.kg/dish_image/91860.png
Рыба на жаровне,300 г,Национальная кухня,330 с,https://nambafood.kg/dish_image/91859.png
Ассорти фирменное,1350 г,Шашлыки,1500 с,https://nambafood.kg/dish_image/98916.png
Седло барашка,400 г,Шашлыки,560 с,https://nambafood.kg/dish_image/91870.png
Шашлык из бараньих ребрышек,300 г,Шашлыки,400 с,https://nambafood.kg/dish_image/98947.png
Шашлык из говядины,200 г. Бонфиле,Шашлыки,450 с,https://nambafood.kg/dish_image/91868.png
Шашлык из печени,200 г,Шашлыки,250 с,https://nambafood.kg/dish_image/98960.png
Шашлык из баранины,150 г,Шашлыки,430 с,https://nambafood.kg/dish_image/98931.png
Стейки бараньи,400 г,Шашлыки,520 с,https://nambafood.kg/dish_image/98930.png
Шашлык из куриных крылышек,300 г,Шашлыки,330 с,https://nambafood.kg/dish_image/98917.png
Шашлык из форели,250 г,Шашлыки,450 с,https://nambafood.kg/dish_image/98973.png
Люля кебаб,150 г,Шашлыки,250 с,https://nambafood.kg/dish_image/111327.png
Шашлык из куриных окорочков,350 г,Шашлыки,330 с,https://nambafood.kg/dish_image/91872.png
Овощи запеченные в тандыре,300 г,Шашлыки,200 с,https://nambafood.kg/dish_image/91873.png
Сет № 1,"3 кг. Крыло, филе утки, бон филе, ребра, овощи гриль, лаваш, фри.",Блюда на компанию,2300 с,https://nambafood.kg/dish_image/111324.png
Сет № 2,"3 кг. Тибон стейк, цыпленок, фламбе стейк, ковбой стейк, овощи гриль.",Блюда на компанию,3000 с,https://nambafood.kg/dish_image/111326.png
Картофель фри,,Гарниры,100 с,https://nambafood.kg/dish_image/91875.png
Картофельные крокеты,,Гарниры,100 с,https://nambafood.kg/dish_image/91880.png
Картофель по-деревенски,100 г,Гарниры,120 с,https://nambafood.kg/dish_image/138284.png
Картофельное пюре,,Гарниры,100 с,https://nambafood.kg/dish_image/91878.png
Рис,,Гарниры,100 с,https://nambafood.kg/dish_image/91879.png
Овощи гриль,,Гарниры,150 с,https://nambafood.kg/dish_image/91877.png
Самбоса с мясом,,Мучные изделия,250 с,https://nambafood.kg/dish_image/111328.png
Боорсок 1 кг,,Мучные изделия,250 с,https://nambafood.kg/dish_image/138285.png
Лепешка,1 шт.,Мучные изделия,40 с,https://nambafood.kg/dish_image/111322.png
