Наименование,Описание,Категория,Цена,Фото
Удон с креветками,"Лапша, кабачки, курица, болгарский перец, кунжут, лайм",Основные блюда,480 с,https://nambafood.kg/dish_image/140063.png
Колбаски жареные с картофелем,,Основные блюда,550 с,https://nambafood.kg/dish_image/140057.png
Куриная грудка с рисом басмати и овощами,,Основные блюда,400 с,https://nambafood.kg/dish_image/140068.png
Тибон стейк с овощами на гриле с картофельными дольками,,Мясные блюда,800 с,https://nambafood.kg/dish_image/97365.png
Рибай стейк с овощами на гриле с картофельными дольками,,Мясные блюда,800 с,https://nambafood.kg/dish_image/97065.png
Медальоны с овощами на гриле,,Мясные блюда,700 с,https://nambafood.kg/dish_image/140069.png
Филе-миньон с картофельным гратеном и пак-чой,,Мясные блюда,750 с,https://nambafood.kg/dish_image/140058.png
Филе форели с рисом и брюссельской капустой,,Рыба,550 с,https://nambafood.kg/dish_image/140062.png
Филе лосося с лапшой соба в соусе терияки,,Рыба,700 с,https://nambafood.kg/dish_image/140059.png
Филе лосося с брюссельской капустой и муссом из цветной капусты,,Рыба,800 с,https://nambafood.kg/dish_image/140061.png
Судак с хрустящей корочкой,Со сливочно-картофельным пюре и соусом чимичурри.,Рыба,550 с,https://nambafood.kg/dish_image/97069.png
Австрийская паста с грибами и шпинатом,,Паста,320 с,https://nambafood.kg/dish_image/97142.png
Спагетти с креветками,,Паста,450 с,https://nambafood.kg/dish_image/118680.png
Фетучини с лососем,,Паста,500 с,https://nambafood.kg/dish_image/105268.png
Пенне арабьята,,Паста,360 с,https://nambafood.kg/dish_image/97063.png
Фетучини с курицей,,Паста,360 с,https://nambafood.kg/dish_image/105269.png
Спагетти болоньезе,,Паста,360 с,https://nambafood.kg/dish_image/118686.png
Орзо с лососем и шпинатом,,Паста,480 с,https://nambafood.kg/dish_image/140065.png
Боул с креветками,,Боулы,400 с,https://nambafood.kg/dish_image/105285.png
Боул с курицей,,Боулы,350 с,https://nambafood.kg/dish_image/108995.png
Боул с лососем,,Боулы,450 с,https://nambafood.kg/dish_image/105287.png
Бургер с говядиной,Подается с хрустящим картофелем фри и соусом BBQ.,Бублики,400 с,https://nambafood.kg/dish_image/97041.png
Бургер с курицей,Подается с хрустящим картофелем фри и соусом BBQ.,Бублики,400 с,https://nambafood.kg/dish_image/97353.png
Бейгл «Томато моцарелла»,,Бублики,270 с,https://nambafood.kg/dish_image/97143.png
Бейгл со слабосоленым лососем,,Бублики,380 с,https://nambafood.kg/dish_image/97352.png
Сендвич-ролл с семгой и авокадо,,Сендвичи,400 с,https://nambafood.kg/dish_image/97341.png
Сендвич-ролл с курицей и соусом цезарь,,Сендвичи,300 с,https://nambafood.kg/dish_image/97339.png
Пепперони,"Ветчина говяжья, пицца-соус, хрустящая руккола, сыр моцарелла, сыр гауда.",Пицца,350 с,https://nambafood.kg/dish_image/98627.png
Пицца «Три сыра»,"Пицца-соус, сыр моцарелла, сыр гауда, сыр чеддер, помидоры и зелень рукколы.",Пицца,350 с,https://nambafood.kg/dish_image/98628.png
Пицца с курицей и грибами,"Пицца-соус, куриное филе, сыр чеддер, сыр гауда, шампиньоны и хрустящая зелень рукколы.",Пицца,350 с,https://nambafood.kg/dish_image/98629.png
Пирожное «Красный бархат»,,Десерты,220 с,https://nambafood.kg/dish_image/97052.png
Венские вафли с фруктами и мороженым,,Десерты,250 с,https://nambafood.kg/dish_image/141462.png
