Наименование,Описание,Категория,Цена,Фото
Хачапури с мясом,700 г,Мучные блюда,720 с,https://nambafood.kg/dish_image/108012.png
Плов «Чайханский»,400 г,Плов,280 с,https://nambafood.kg/dish_image/107803.png
Тальятелле с курицой и грибами,300 г,Спагетти,310 с,https://nambafood.kg/dish_image/128514.png
Болоньезе,300 г,Спагетти,320 с,https://nambafood.kg/dish_image/107962.png
Феттучини с семгой и красной икрой,300 г,Спагетти,420 с,https://nambafood.kg/dish_image/107963.png
T-bone стейк,500 г. С овощами на гриле,Стейки и мясные блюда,890 с,https://nambafood.kg/dish_image/107831.png
Рибай стейк,400 г. С овощами на гриле,Стейки и мясные блюда,920 с,https://nambafood.kg/dish_image/107830.png
Стейк от шефа,400 г. С овощами на гриле,Стейки и мясные блюда,950 с,https://nambafood.kg/dish_image/107829.png
Картофель на мангале,300 г,Шашлыки,140 с,https://nambafood.kg/dish_image/108013.png
Люля кебаб,200 г,Шашлыки,290 с,https://nambafood.kg/dish_image/107813.png
Шашлык из куриных крылышек,200 г,Шашлыки,290 с,https://nambafood.kg/dish_image/107812.png
Шашлык из куриного филе,200 г,Шашлыки,290 с,https://nambafood.kg/dish_image/107901.png
Шашлык печень в рубашке,180 г,Шашлыки,300 с,https://nambafood.kg/dish_image/107814.png
Шашлык из баранины,250 г,Шашлыки,410 с,https://nambafood.kg/dish_image/107809.png
Шашлык из ребрышек,270 г,Шашлыки,450 с,https://nambafood.kg/dish_image/107966.png
Семечки из баранины,230 г,Шашлыки,250 с,https://nambafood.kg/dish_image/107925.png
Шашлык из говядины,250 г,Шашлыки,430 с,https://nambafood.kg/dish_image/107811.png
Ассорти из шашлыков Омар Хайям 2 кг.,,Шашлыки,2900 с,https://nambafood.kg/dish_image/107816.png
Ассорти из шашлыков Омар Хайям 2 кг.,,Блюда на заказ (время приготовления 1 час),2900 с,https://nambafood.kg/dish_image/107816.png
Форель на гриле 1 кг.,,Блюда на заказ (время приготовления 1 час),1400 с,https://nambafood.kg/dish_image/108016.png
Бешбармак из конины 1 кг.,Время приготовления 1 час,Блюда на заказ (время приготовления 1 час),2500 с,https://nambafood.kg/dish_image/107977.png
Дымляма 1 кг.,Время приготовления 2 часа,Блюда на заказ (время приготовления 1 час),2750 с,https://nambafood.kg/dish_image/107982.png
Плов «Чайханский» 1 кг.,Время приготовления 2 часа,Блюда на заказ (время приготовления 1 час),2200 с,https://nambafood.kg/dish_image/107781.png
Плов «Узгенский» 1 кг.,Время приготовления 2 часа,Блюда на заказ (время приготовления 1 час),2200 с,https://nambafood.kg/dish_image/107780.png
Хан плов 1 кг.,Время приготовления 3 часа,Блюда на заказ (время приготовления 1 час),2300 с,https://nambafood.kg/dish_image/107980.png
Куурдак из говядины 1 кг.,,Блюда на заказ (время приготовления 1 час),2600 с,https://nambafood.kg/dish_image/107783.png
Яйцо перепелиное,1 шт,Добавки к плову,20 с,https://nambafood.kg/dish_image/128523.png
Яйцо куриное,1 шт,Добавки к плову,20 с,https://nambafood.kg/dish_image/128521.png
Чучук,50 г,Добавки к плову,190 с,https://nambafood.kg/dish_image/128522.png
Coca cola 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/110922.png
"Coca-Cola 0,25 л",,Напитки,95 с,https://nambafood.kg/dish_image/138085.png
