Наименование,Описание,Категория,Цена,Фото
ЭКО куриная грудка на гриле,100 г,ЭКО меню,220 с,https://nambafood.kg/dish_image/126915.png
ЭКО куриная грудка на пару,100 г,ЭКО меню,220 с,https://nambafood.kg/dish_image/67931.png
ЭКО судак в фольге с овощами,150 г,ЭКО меню,240 с,https://nambafood.kg/dish_image/67927.png
ЭКО курица с рисом и зеленым горошком,100 г,ЭКО меню,240 с,https://nambafood.kg/dish_image/126917.png
ЭКО судак под апельсиновым соусом,100 г,ЭКО меню,280 с,https://nambafood.kg/dish_image/126919.png
ЭКО говядина на гриле с кукурузой и гречкой,150 г,ЭКО меню,280 с,https://nambafood.kg/dish_image/126824.png
ЭКО куриные котлеты на гриле 3 шт,110 г,ЭКО меню,220 с,https://nambafood.kg/dish_image/126921.png
ЭКО куриные котлеты на пару 3 шт,110 г,ЭКО меню,220 с,https://nambafood.kg/dish_image/126923.png
ЭКО гречка на гарнир,100 г,ЭКО меню,80 с,https://nambafood.kg/dish_image/67943.png
ЭКО брокколи на гарнир,50 г,ЭКО меню,120 с,https://nambafood.kg/dish_image/67944.png
ЭКО овощи припущенные на гарнир,100 г,ЭКО меню,120 с,https://nambafood.kg/dish_image/126925.png
ЭКО смузи банан + клубника,,ЭКО меню,240 с,https://nambafood.kg/dish_image/67948.png
ЭКО смузи яблоко + огурец,,ЭКО меню,220 с,https://nambafood.kg/dish_image/67946.png
ЭКО смузи банан + овсянка,,ЭКО меню,240 с,https://nambafood.kg/dish_image/67947.png
ЭКО смузи апельсиновый,,ЭКО меню,240 с,https://nambafood.kg/dish_image/126929.png
ЭКО фреш яблочный,,ЭКО меню,220 с,https://nambafood.kg/dish_image/126930.png
ЭКО фреш морковный,,ЭКО меню,220 с,https://nambafood.kg/dish_image/67949.png
ЭКО фреш морковно-яблочный,,ЭКО меню,220 с,https://nambafood.kg/dish_image/126932.png
ЭКО фреш апельсиновый,,ЭКО меню,240 с,https://nambafood.kg/dish_image/67951.png
Питательный смузи,,ЭКО меню,240 с,https://nambafood.kg/dish_image/141375.png
Соевый соус,50 г,Соусы и заправки,60 с,https://nambafood.kg/dish_image/72875.png
Сметана,50 г,Соусы и заправки,60 с,https://nambafood.kg/dish_image/72876.png
Масло оливковое,50 г,Соусы и заправки,80 с,https://nambafood.kg/dish_image/72877.png
Масло растительное,50 г,Соусы и заправки,60 с,https://nambafood.kg/dish_image/76952.png
Заправка «Греческий»,50 г,Соусы и заправки,80 с,https://nambafood.kg/dish_image/72878.png
Цитрусовая заправка,50 г,Соусы и заправки,60 с,https://nambafood.kg/dish_image/126904.png
Соус песто,50 г,Соусы и заправки,60 с,https://nambafood.kg/dish_image/126903.png
Соус сальса,50 г,Соусы и заправки,60 с,https://nambafood.kg/dish_image/126906.png
Соус Тар-тар,50 г,Соусы и заправки,60 с,https://nambafood.kg/dish_image/126908.png
Милкшейк ванильный,,Милкшейки,280 с,https://nambafood.kg/dish_image/109743.png
Милкшейк клубничный,,Милкшейки,280 с,https://nambafood.kg/dish_image/109741.png
Милкшейк банановый,,Милкшейки,280 с,https://nambafood.kg/dish_image/109744.png
Милкшейк шоколадный,,Милкшейки,280 с,https://nambafood.kg/dish_image/109742.png
