Наименование,Описание,Категория,Цена,Фото
Букет из свежих овощей,"350 г. Помидоры, огурцы, перец болгарский, зелень, брынза.",Холодные закуски,320 с,https://nambafood.kg/dish_image/61166.png
Селедочка по-русски,"350 г. Селедка, картофель, соленые огурцы, лук.",Холодные закуски,300 с,https://nambafood.kg/dish_image/61160.png
Ассорти из солений,"350 г. Маринованные шампиньоны, вешенки, корнишоны, черри, капуста.",Холодные закуски,290 с,https://nambafood.kg/dish_image/61162.png
Мампар,350 г,Супы,190 с,https://nambafood.kg/dish_image/61182.png
Овощной суп «Минестроне»,350 г,Супы,180 с,https://nambafood.kg/dish_image/61178.png
Кисло-острый суп с фунчезой,350 г,Супы,265 с,https://nambafood.kg/dish_image/61188.png
Чечевичный крем-суп,350 г,Супы,130 с,https://nambafood.kg/dish_image/61172.png
Мастава по-ошски с айраном,350 г,Супы,180 с,https://nambafood.kg/dish_image/116636.png
Солянка,350 г,Супы,200 с,https://nambafood.kg/dish_image/89684.png
Крем-суп грибной,350 г,Супы,165 с,https://nambafood.kg/dish_image/109838.png
Суп лапша с курицей,350 г,Супы,150 с,https://nambafood.kg/dish_image/109845.png
Борщ,350 г,Супы,200 с,https://nambafood.kg/dish_image/116634.png
Куурдак с говядиной,400 г,Восточная кухня,400 с,https://nambafood.kg/dish_image/60877.png
Гюро лагман,400 г,Восточная кухня,210 с,https://nambafood.kg/dish_image/60866.png
Босо лагман,350 г,Восточная кухня,220 с,https://nambafood.kg/dish_image/60862.png
Ган-фан,350 г,Восточная кухня,200 с,https://nambafood.kg/dish_image/60864.png
Лагман домашний,350 г,Восточная кухня,200 с,https://nambafood.kg/dish_image/60878.png
Стейк из форели,,Европейская кухня,400 с,https://nambafood.kg/image_by_id/111390
Котлеты,"220 г. Мясное изделие из фарша говядины, приготовленное на пару.",Европейская кухня,285 с,https://nambafood.kg/dish_image/60971.png
Медальоны с опятами,"300 г. Самая нежная и вкусная часть говядины бон-филе, обжаренная и запеченная в нашей современной пароконвекционной печи под фирменным соусом шеф повара.",Европейская кухня,420 с,https://nambafood.kg/dish_image/60961.png
Куриная грудка с о шпинатом,,Европейская кухня,300 с,https://nambafood.kg/dish_image/134043.png
Фрикасе,"250 г. Готовится заморское блюдо из белого мяса курицы с добавлением овощей, а также молочных сливок.",Европейская кухня,285 с,https://nambafood.kg/dish_image/74882.png
Курица под сыром,250 г,Европейская кухня,275 с,https://nambafood.kg/dish_image/109849.png
Бризоль,250 г,Европейская кухня,265 с,https://nambafood.kg/dish_image/109846.png
Бефстроганов,"250 г. Блюдо из мелко нарезанных кусочков говядины, залитых горячим сметанным соусом.",Европейская кухня,330 с,https://nambafood.kg/dish_image/60963.png
Форель на гриле,,Европейская кухня,400 с,https://nambafood.kg/dish_image/134044.png
Семга под икорным соусом,250 г,Европейская кухня,535 с,https://nambafood.kg/dish_image/60981.png
Фирменная форель «Талисман»,,Европейская кухня,395 с,https://nambafood.kg/dish_image/134045.png
Фетучини с семгой,300 г,Европейская кухня,300 с,https://nambafood.kg/dish_image/109850.png
Спагетти «Болоньезе»,300 г. Насыщенный мясной и томатный соус с пастой спагетти. Перед подачей посыпается сыром.,Европейская кухня,270 с,https://nambafood.kg/dish_image/74884.png
Паста «Порта Белла»,"300 г. Феттучини, курица, шампиньоны, сыр, сливочный соус.",Европейская кухня,300 с,https://nambafood.kg/dish_image/74894.png
Немецкие колбаски,"400 г. Венские, албанские, куриные, картофель «Айдахо»",Европейская кухня,400 с,https://nambafood.kg/dish_image/74893.png
Цыпленок табака,"1 шт. Маринованный цыпленок, обжаренный на чугунной скороде.",Стейки,550 с,https://nambafood.kg/dish_image/74898.png
Ти-бон стейк,350 г,Стейки,600 с,https://nambafood.kg/dish_image/60989.png
Куриные крылышки «Баффоло»,4 шт. C соусом на выбор.,Стейки,300 с,https://nambafood.kg/dish_image/60953.png
Рибай стейк,350 г,Стейки,640 с,https://nambafood.kg/dish_image/60973.png
Ковбой стейк,350 г,Стейки,580 с,https://nambafood.kg/dish_image/109847.png
Жаровня из говядины,250 г,Жаровня,355 с,https://nambafood.kg/dish_image/70191.png
Жаровня из курицы,250 г,Жаровня,290 с,https://nambafood.kg/dish_image/70190.png
Рис,150 г,Гарниры,70 с,https://nambafood.kg/dish_image/60947.png
Овощи на гриле,200 г,Гарниры,180 с,https://nambafood.kg/dish_image/60944.png
Гречка,150 г,Гарниры,70 с,https://nambafood.kg/dish_image/60937.png
Крокеты,150 г,Гарниры,120 с,https://nambafood.kg/dish_image/60941.png
Картофель фри,150 г,Гарниры,110 с,https://nambafood.kg/dish_image/60949.png
Картофельное пюре,150 г,Гарниры,70 с,https://nambafood.kg/dish_image/60945.png
Картофель «Айдахо»,200 г,Гарниры,140 с,https://nambafood.kg/dish_image/60940.png
Мишуру,"350 г. Нежные кусочки маринованной телятины, обжаренные на открытом огне с добавлением черных древесных грибов, болгарского перца, яиц, томатов и китайских специй.",Китайская кухня,290 с,https://nambafood.kg/dish_image/60886.png
Фунчоза сяй,"400 г. Жареная фунчеза с телятиной, перцем, помидорами и пекинской капустой.",Китайская кухня,250 с,https://nambafood.kg/dish_image/60888.png
Говядина с цветной капустой,350 г,Китайская кухня,285 с,https://nambafood.kg/dish_image/116638.png
Курица в остром соусе,350 г,Китайская кухня,280 с,https://nambafood.kg/dish_image/61004.png
Курица в кисло-сладком соусе,350 г,Китайская кухня,300 с,https://nambafood.kg/dish_image/61003.png
Форель в остром соусе,350 г,Китайская кухня,340 с,https://nambafood.kg/dish_image/61009.png
Форель в кисло-сладком соусе,350 г,Китайская кухня,340 с,https://nambafood.kg/dish_image/61008.png
Дапанджи,1 кг. С тестом,Китайская кухня,1100 с,https://nambafood.kg/dish_image/60999.png
Баклажаны с говядиной,350 г,Китайская кухня,329 с,https://nambafood.kg/dish_image/116631.png
Лазыру,,Китайская кухня,270 с,https://nambafood.kg/dish_image/60882.png
Лазыджи,,Китайская кухня,285 с,https://nambafood.kg/dish_image/60880.png
Чинсай-ру,,Китайская кухня,285 с,https://nambafood.kg/dish_image/134057.png
Филадельфия ролл,"250 г. Рис, нори, лосось, сыр филадельфия.",Роллы,340 с,https://nambafood.kg/dish_image/70263.png
Калифорния с лососем,"250 г. Рис, нори, огурцы, майонез, лосось, тобико.",Роллы,300 с,https://nambafood.kg/dish_image/70254.png
Калифорния с крабом,"250 г. Рис, нори, огурцы, майонез, снежный  краб, тобико.",Роллы,300 с,https://nambafood.kg/dish_image/70253.png
Цезарь ролл,"180 г. Нори, рис, соус цезарь, кур. грудка, лист салата.",Роллы,170 с,https://nambafood.kg/dish_image/70264.png
Овощной ролл,"200 г. Нори, рис, огурцы, помидоры, перец болгарский, лист салата.",Роллы,140 с,https://nambafood.kg/dish_image/70257.png
Дракон ролл,"250 г. Рис, нори, огурцы, сыр филадельфия, тобико, угорь.",Роллы,310 с,https://nambafood.kg/dish_image/70252.png
Эби маки,"120 г. Рис, нори, креветки.",Роллы,190 с,https://nambafood.kg/dish_image/70266.png
Каппа маки,"120 г. Рис, нори, огурцы свежие.",Роллы,120 с,https://nambafood.kg/dish_image/70255.png
Унаги маки,"120 г. Рис, нори, угорь.",Роллы,210 с,https://nambafood.kg/dish_image/70262.png
Сяке маки,"120 г. Рис, нори, лосось.",Роллы,170 с,https://nambafood.kg/dish_image/70258.png
Горячий ролл с крабом,"250 г. Рис, нори, лосось, крем краб, сыр моцарелла, тобико.",Роллы,250 с,https://nambafood.kg/dish_image/70251.png
Территория ролл,"200 г. Нори, огурцы, лосось, угорь, сыр филадельфия, тобико.",Роллы,310 с,https://nambafood.kg/dish_image/70260.png
Эби в кляре,"200 г. Рис, нори, креветки, соус спайс, огурцы.",Роллы,255 с,https://nambafood.kg/dish_image/70265.png
Сяке темпура,"200 г. Рис, нори, огурцы, угорь, лосось, сыр филадельфия.",Роллы,290 с,https://nambafood.kg/dish_image/70259.png
Мацури маки,"200 г. Лосось, зеленый лук, нори, рис, спайси соус, сыр филаделфия.",Роллы,265 с,https://nambafood.kg/dish_image/116621.png
Унаги хот,120 г,Роллы,245 с,https://nambafood.kg/dish_image/116623.png
Эби хот,120 г,Роллы,245 с,https://nambafood.kg/dish_image/116625.png
Сет «Киото»,"1200 г. Унаги маки, ролл дракон, ролл филадельфия, ролл цезарь, саки темпура, мацури маки.",Ассорти сеты,1450 с,https://nambafood.kg/dish_image/74881.png
Сет «Токио»,"1020 гр. Сяки маки, горячий ролл с крабом, овощной ролл, калифорния с лососем, филадельфия ролл.",Ассорти сеты,1035 с,https://nambafood.kg/dish_image/74879.png
Сет «Чисай»,"570 гр. Сяке маки, ролл территория, калифорния с крабом.",Ассорти сеты,635 с,https://nambafood.kg/dish_image/74878.png
Фирменная пицца «Талисман» 30 см,"Куриная грудка, сыр, черри, пицца соус.",Средняя пицца 30 см,460 с,https://nambafood.kg/dish_image/70249.png
Пицца «Мясная» 30 см,"Говядина, красный лук, пицца соус, сыр.",Средняя пицца 30 см,480 с,https://nambafood.kg/dish_image/70247.png
Пепперони пицца 30 см,"Салями, сыр, пицца соус.",Средняя пицца 30 см,320 с,https://nambafood.kg/dish_image/61089.png
Пицца «Цезарь» 30 см,"Куриная грудка, соус цезарь, сыр, черри, листья салата.",Средняя пицца 30 см,410 с,https://nambafood.kg/dish_image/61098.png
Пицца «Маргарита» 30 см,"Помидоры, пицца соус, сыр.",Средняя пицца 30 см,190 с,https://nambafood.kg/dish_image/61051.png
Пицца «Четыре сыра» 30 см,"Пицца соус, сыр сулугуни, пармезан, чеддер, дор-блю.",Средняя пицца 30 см,350 с,https://nambafood.kg/dish_image/61107.png
Детская пицца 30 см,"Сосиски, фри, пицца соус, сыр.",Средняя пицца 30 см,310 с,https://nambafood.kg/dish_image/70243.png
Охотничья пицца 30 см,"Пицца соус, охотничьи колбаски, маринованные огурцы, сыр, маслины, помидоры.",Средняя пицца 30 см,330 с,https://nambafood.kg/dish_image/61081.png
Альфредо,"Курина грудка, шампиньоны, сливочный соус, сыр моцарелла",Средняя пицца 30 см,400 с,https://nambafood.kg/dish_image/134052.png
Гасконская пицца 30 см,"Утиная грудка, сыр, шампиньоны, болгарский перец, помидоры, пицца соус.",Средняя пицца 30 см,360 с,https://nambafood.kg/dish_image/61042.png
Ассорти пицца 30 см,,Средняя пицца 30 см,340 с,https://nambafood.kg/dish_image/116614.png
Пицца «Чили» 30 см,"Фарш говяжий, пицца соус, сыр.",Средняя пицца 30 см,365 с,https://nambafood.kg/dish_image/61113.png
Обжорка пицца 30 см,,Средняя пицца 30 см,450 с,https://nambafood.kg/dish_image/116610.png
Восточная,"Говядина жареная, сыр моцарелла, перец, лук красный, пицца соус",Средняя пицца 30 см,380 с,https://nambafood.kg/dish_image/134053.png
Фирменная пицца «Талисман» 40 см,"Куриная грудка, сыр, черри, пицца соус.",Большая пицца 40 см,560 с,https://nambafood.kg/dish_image/70250.png
Пицца «Маргарита» 40 см,"Помидоры, пицца соус, сыр.",Большая пицца 40 см,290 с,https://nambafood.kg/dish_image/61053.png
Пицца «Мясная» 40 см,"Говядина, красный лук, пицца соус, сыр.",Большая пицца 40 см,640 с,https://nambafood.kg/dish_image/70248.png
Пицца «Четыре сыра» 40 см,"Пицца соус, сыр сулугуни, пармезан, чеддер",Большая пицца 40 см,480 с,https://nambafood.kg/dish_image/61108.png
Пепперони пицца 40 см,"Салями, сыр, пицца соус.",Большая пицца 40 см,420 с,https://nambafood.kg/dish_image/61091.png
Детская пицца 40 см,"Сосиски, фри, пицца соус, сыр.",Большая пицца 40 см,410 с,https://nambafood.kg/dish_image/70244.png
Пицца «Цезарь» 40 см,"Куриная грудка, соус цезарь, сыр, черри, листья салата.",Большая пицца 40 см,590 с,https://nambafood.kg/dish_image/61101.png
Охотничья пицца 40 см,"Пицца соус, охотничьи колбаски, маринованные огурцы, сыр, маслины, помидоры.",Большая пицца 40 см,500 с,https://nambafood.kg/dish_image/61083.png
Альфредо,"Куриная грудка, шампиньоны, сливочный соус, моцарелла",Большая пицца 40 см,550 с,https://nambafood.kg/dish_image/134055.png
Гасконская пицца 40 см,"Утиная грудка, сыр, шампиньоны, болгарский перец, помидоры, пицца соус.",Большая пицца 40 см,530 с,https://nambafood.kg/dish_image/61044.png
Ассорти пицца 40 см,,Большая пицца 40 см,440 с,https://nambafood.kg/dish_image/116616.png
Пицца «Чили» 40 см,"Фарш говяжий, пицца соус, сыр.",Большая пицца 40 см,550 с,https://nambafood.kg/dish_image/61114.png
Обжорка пицца 40 см,,Большая пицца 40 см,650 с,https://nambafood.kg/dish_image/116612.png
Восточная,"Говядина жареная, сыр моцарелла, перец, лук красный, пицца соус",Большая пицца 40 см,500 с,https://nambafood.kg/dish_image/134056.png
Пицца «Купидона» 37 см,На выбор любая пицца,Пицца,300 с,https://nambafood.kg/dish_image/74891.png
Пицца «Купидона» 1 метр,Любые 2 вида пиццы. Метровая пицца в форме сердца.,Пицца,2500 с,https://nambafood.kg/dish_image/74604.png
Хлебная корзина,Порция,Выпечка,100 с,https://nambafood.kg/dish_image/71174.png
Тандырная самса,1 шт.,Выпечка,90 с,https://nambafood.kg/dish_image/89686.png
Боорсоки 200 г,,Выпечка,50 с,https://nambafood.kg/dish_image/60931.png
Чизкейк,1 пор,Десерты,220 с,https://nambafood.kg/dish_image/70276.png
Тирамису,1 пор,Десерты,240 с,https://nambafood.kg/dish_image/60955.png
Шоколадный фондан,1 пор,Десерты,200 с,https://nambafood.kg/dish_image/70277.png
Вишневый лимонад 1 л,,Лимонады,250 с,https://nambafood.kg/dish_image/117959.png
Цитрусовый лимонад 1 л,,Лимонады,250 с,https://nambafood.kg/dish_image/117960.png
Ягодный лимонад 1 л,,Лимонады,250 с,https://nambafood.kg/dish_image/117961.png
Малиновый лимонад 1 л,,Лимонады,250 с,https://nambafood.kg/dish_image/117962.png
Coca cola 1 л,,Напитки,135 с,https://nambafood.kg/dish_image/53852.png
Fanta 1 л,,Напитки,135 с,https://nambafood.kg/dish_image/53853.png
Sprite 1 л,,Напитки,135 с,https://nambafood.kg/dish_image/53854.png
Натуральные соки в ассортименте 1 л,,Напитки,170 с,https://nambafood.kg/dish_image/117963.png
Минеральная вода без газа 1 л,,Напитки,90 с,https://nambafood.kg/dish_image/53857.png
Минеральная вода с газом 1 л,,Напитки,90 с,https://nambafood.kg/dish_image/53850.png
