Наименование,Описание,Категория,Цена,Фото
Дамский угодник,"250 г. Говядина, руккола, помидоры черри, брокколи, томаты вяленые, орешки кедровые, соус свит, специи.",Салаты,420 с,https://nambafood.kg/dish_image/99035.png
Норвежский,"310 гр. обжаренная семга в кунжуте, перепелиные яица, руккола, лук шалот, лист салата, тыквенные семечки, помидор, красная икра, огурец, цветная капуста, пармезан, бальзамический крем, специи",Салаты,580 с,https://nambafood.kg/dish_image/132576.png
Золотая коллекция,"3300 г. Фирменный стейк, New York, Филе Миньон, Цыпленок с бобами, Сёмга, Крылышки «баффало», овощи гриль, картофельные дольки, подается с соусами в ассортименте.",Сеты для компании,4500 с,https://nambafood.kg/dish_image/106519.png
Крылышки «Buffalo Original»,"750 г. Острый соус «Баффало», соус блю-чиз, морковь, сельдерей.",Сеты для компании,810 с,https://nambafood.kg/dish_image/99042.png
Мясной торт,"1350 г. Говяжий фарш, сыр сулугуни, моцарелла, чеддер, помидор, баклажан, перец болгарский, лук, бургер-соус, сальса.",Сеты для компании,1100 с,https://nambafood.kg/dish_image/99041.png
Mega Бургер,"1450 г. Булочка в виде ромашки, говяжья котлета с сыром внутри, лист салата, бургер-соус, соус BBQ, фри, сырный соус, кетчуп.",Сеты для компании,920 с,https://nambafood.kg/dish_image/94524.png
Family Бургер,"1580 г. Цветная булочка в виде ромашки, говяжья котлета с сыром внутри, соус-бургер, соус BBQ, сырный соус, кетчуп, лист салата, фри.",Сеты для компании,920 с,https://nambafood.kg/dish_image/79039.png
Запеченная баранья шейка,С соусом из рубленной зелени и пряностями,Сеты для компании,1400 с,https://nambafood.kg/dish_image/143401.png
Чесночные гарлики с сырным соусом,120 г,Блюда к пиву,240 с,https://nambafood.kg/dish_image/94529.png
Чечел жареный,55 г,Блюда к пиву,260 с,https://nambafood.kg/dish_image/77602.png
Сет к пиву,"450 г. Чечел жареный, картофельные чипсы, арахис, овощные чипсы, чесночные гарлики, форель.",Блюда к пиву,500 с,https://nambafood.kg/dish_image/94528.png
Крем-суп пюре из чечевицы,390 г. Подается с крутонами из багета с долькой лимона.,Супы,300 с,https://nambafood.kg/dish_image/79023.png
Грибной крем-суп,390 г. Подается со сливками и крутонами из багета.,Супы,330 с,https://nambafood.kg/dish_image/93134.png
Солянка Мясная,"390 г. Куриная грудка, ветчина, салями из говядины, говядина, маринованные огурцы, оливки, маслины, лимон, сметана.",Супы,390 с,https://nambafood.kg/dish_image/122635.png
Том-ям авторский,"400 г. Кисло-острый тайский суп, подается без риса.",Супы,500 с,https://nambafood.kg/dish_image/79031.png
Пельмени из говядины с бульоном,400 г,Супы,240 с,https://nambafood.kg/dish_image/99033.png
Похмельный супчик,"450 гр. Бонфиле, имбирь, чеснок, перец болг., перец чили, шампиньоны, рисовая лапша, кокосовое молоко, соль, специи",Супы,290 с,https://nambafood.kg/dish_image/132578.png
Суп с морепродуктами по-сицилийски,"400 г. Кальмары, креветки, лосось, мидии, специи, бланшированный помидор, лимон, брускетта с сыром.",Супы,390 с,https://nambafood.kg/dish_image/122697.png
Уха по-неополитански,"550 г. Лосось, судак, форель, мидии, креветки, картофель, лук порей, помидоры, маслины, оливки, специи.",Супы,360 с,https://nambafood.kg/dish_image/103082.png
Гаспачо,"Томаты, кремчиз, пряности и стебли сельдерея",Супы,290 с,https://nambafood.kg/dish_image/143395.png
Булка мясника,"600 гр. Булка домашняя, говядина, шампиньоны, перец болгарский, лук репчатый, чеснок, помидоры, масло слив., сыр фондю",Вторые блюда,720 с,https://nambafood.kg/dish_image/132584.png
Говядина по-деревенски,"420 гр. Бонфиле, картофель, шампиньоны, лук репчатый, зелень, соленые огурцы, каперсы, соус демиглас",Вторые блюда,760 с,https://nambafood.kg/dish_image/132634.png
Цыпленок Di funghi,"400 гр. Пол.цыпленка, соус di funghi, чеснок, морковь беби, лук зелёный, масло сливочное, специи",Вторые блюда,490 с,https://nambafood.kg/dish_image/132636.png
Солисберийский  Бифштекс,"460г. Рубленый бифштекс c сыром сулугуни , яицом ""пашот""и картофельным пюре, шпинат жареный с чесноком, соус демиглас.",Вторые блюда,420 с,https://nambafood.kg/dish_image/132630.png
Куриная грудка с фисташками,"370 г. Куриная грудка, картофельное пюре, зелень, сливки, помидоры черри, фисташки, масло сливочное, специи.",Вторые блюда,440 с,https://nambafood.kg/dish_image/103080.png
Спайси чикен,390 г. Половинка цыпленка под острым фирменным маринадом обжаренным в кляре.,Вторые блюда,600 с,https://nambafood.kg/dish_image/93132.png
Говяжьи щечки,"450 г. Говядина, кабачки, картофель, помидоры, чипсы, кинза, демиглас, специи.",Вторые блюда,600 с,https://nambafood.kg/dish_image/103076.png
Каре ягненка,"400 г. Бараньи ребрышки жареные на хоспере, стебли спаржи, черри, соус сицилийский, сыр креметте.",Вторые блюда,780 с,https://nambafood.kg/dish_image/117093.png
Говядины по-андалузски,"450 г. Соус сальса, лимон, чесночная брускетта, зелень.",Вторые блюда,600 с,https://nambafood.kg/dish_image/106512.png
Болоньезе спагетти,"380 г. Спагетти, говяжий фарш, томатный соус, сыр пармезан.",Паста,360 с,https://nambafood.kg/dish_image/79014.png
Тальятелле с грибами и курицей,"380 г. Тальятелле, шампиньоны, курица, сливочный соус, пармезан.",Паста,420 с,https://nambafood.kg/dish_image/106527.png
Спагетти Алио Олио - пеперончини с креветками,"380 г. Спагетти, чили перец, чеснок, креветки, масло сливочное, масло оливковое, зелень, специи.",Паста,420 с,https://nambafood.kg/dish_image/106516.png
Заморская 30 см,"Лосось, сулугуни, моцарелла, помидоры вяленые, зелень, крем бальзамический, соус крем чиз",Пицца на Josper,620 с,https://nambafood.kg/dish_image/132585.png
Пепперони 30 см,"Пицца-соус, сыр моцарелла, колбаса салями.",Пицца на Josper,350 с,https://nambafood.kg/dish_image/94530.png
4 сыра 30 см,"Сырно-сливочный соус, дорблю, пармезан, чеддер, моцарелла.",Пицца на Josper,540 с,https://nambafood.kg/dish_image/77613.png
Пицца с курицей 30 см,"Куриное филе, овощной соус, сулугуни, моцарелла.",Пицца на Josper,420 с,https://nambafood.kg/dish_image/99032.png
Пицца «Поло-Верди» 30 см,"Куриное филе, шпинат, сметана, сыр виола, сулугуни, моцарелла.",Пицца на Josper,440 с,https://nambafood.kg/dish_image/106509.png
Пицца «Диабло» 30 см,"Рубленая говядина, перец чили и халапеньо, томатный соус, сыр моцарелла.",Пицца на Josper,560 с,https://nambafood.kg/dish_image/83859.png
«Rotolo di»‎‎ форель,"Филе форели, авокадо, соус песто, апельсиновый соус, лимон, крем бальзамический, масло оливковое",Блюда из рыбы,950 с,https://nambafood.kg/dish_image/143397.png
Семга с киноа под луковым соусом,"360 г. Филе семги на хоспере, креветки, икра красная, киноа, лимон, зелень, молочно-луковый соус.",Блюда из рыбы,900 с,https://nambafood.kg/dish_image/117088.png
Стейк из форели с ризотто из булгура,"440 г. Сырно-сливочный соус, микс-салат, помидоры, лук красный, морковь, лимон, сливки, булгур.",Блюда из рыбы,640 с,https://nambafood.kg/dish_image/94518.png
Стейк из лосося,"340 г. Микс-салат, лимон, помидоры, лук красный, морковь, соус сырно-сливочный.",Блюда из рыбы,820 с,https://nambafood.kg/dish_image/132631.png
Неяпонское терияки,"520 г. Стейк из форели, картофельное пюре, огурец, помидор, зелень, лимон, соус терияки, соус чимичурри, брокколи.",Блюда из рыбы,700 с,https://nambafood.kg/dish_image/127750.png
Fish ball с морепродуктами,"Мидии, креветки, картофельное пюре, сливки, специи и лимон",Блюда из рыбы,950 с,https://nambafood.kg/dish_image/143398.png
Стейк из тунца с авокадо и спаржей,,Блюда из рыбы,1000 с,https://nambafood.kg/dish_image/143399.png
Фирменный SB-Burger,"Фирменный классический бургер, подается с микс салатом и картофелем фри.",Бургеры,440 с,https://nambafood.kg/dish_image/79052.png
Бургер от шефа,"Котлета говяжья, сыр чеддер, лист салата, помидор, огурец свежий, бургер-соус, карри соус, фри, кетчуп.",Бургеры,450 с,https://nambafood.kg/dish_image/106510.png
Fish Burger,"Рыбная котлета, огурцы, помидоры, руккола, картофельные фри, сыр, бургер соус.",Бургеры,400 с,https://nambafood.kg/dish_image/94526.png
Big chicken burger,"Куриное филе в панировке, свежие огурцы, помидоры, лук красный, лист салата, бургер соус, картофель фри, кетчуп.",Бургеры,420 с,https://nambafood.kg/dish_image/122640.png
Big cheese,"Моцарелла в панировке, говяжья котлета,",Бургеры,570 с,https://nambafood.kg/dish_image/143400.png
Chicken Burger,"Куриная котлета, соус кисло-сладкий, соус бургер, сыр чеддер, картофель фри.",Бургеры,300 с,https://nambafood.kg/dish_image/79053.png
Мексиканец  Burger,"Котлета из говядины, сыр чеддер, помидоры, соус-бургер, халапеньо + фри.",Бургеры,370 с,https://nambafood.kg/dish_image/94533.png
Ribs Burger,"Сочное говяжье ребро, соус BBQ с салатом коул слоу + фри.",Бургеры,350 с,https://nambafood.kg/dish_image/79048.png
London Burger,Фирменный чизбургер + фри,Бургеры,350 с,https://nambafood.kg/dish_image/79010.png
Black Burger,"Котлета из говядины, сыр чеддер, сыр моцарелла, помидоры, листья салата, соус бургер + фри.",Бургеры,350 с,https://nambafood.kg/dish_image/94527.png
Lamb Burger,"Котлета из баранины, сыр чеддер, помидоры, хрустящие листья айсберга, соус bbq и фирменный + фри.",Бургеры,350 с,https://nambafood.kg/dish_image/63564.png
Fresh Burger,"Котлета из говядины, лук, айсберг, помидоры, сыр чеддер, руккола, картофель фри.",Бургеры,320 с,https://nambafood.kg/dish_image/96479.png
Стейк T-Bone,500 г,Стейки,1050 с,https://nambafood.kg/dish_image/103078.png
Филе миньон,340 г,Стейки,780 с,https://nambafood.kg/dish_image/127751.png
Рибай стейк,390 г.,Стейки,1100 с,https://nambafood.kg/dish_image/93135.png
Стейк Pepper,390 г,Стейки,1170 с,https://nambafood.kg/dish_image/79042.png
New York стейк,390 г.,Стейки,1100 с,https://nambafood.kg/dish_image/94532.png
Ребра говядины «Ribs BBQ»,590 г,Стейки,1200 с,https://nambafood.kg/dish_image/132492.png
Оссобуко,"600 г. Стейк из баранины, картофель, шампиньоны, соус чимичурри.",Стейки,1000 с,https://nambafood.kg/dish_image/127752.png
Фирменный SB стейк,800 г. Томагавк подается с фирменными соусами.,Стейки,1300 с,https://nambafood.kg/dish_image/122694.png
Мини фирменный SB-Steak,500 г. Томагавк подается с фирменными соусами.,Стейки,1100 с,https://nambafood.kg/dish_image/127747.png
Японский стейк,"430 гр. Говядина, чука салат, соус острый соевый",Стейки,690 с,https://nambafood.kg/dish_image/132582.png
Клаб стейк,630 гр.,Стейки,1150 с,https://nambafood.kg/dish_image/132485.png
Овощи на гриле,180 г,Гарниры,210 с,https://nambafood.kg/dish_image/64126.png
Грибы запеченные с сыром,160 г,Гарниры,280 с,https://nambafood.kg/dish_image/83864.png
Картофельные дольки с чесноком и зеленью,180 г,Гарниры,190 с,https://nambafood.kg/dish_image/69280.png
Картофель фри,180 г,Гарниры,160 с,https://nambafood.kg/dish_image/106521.png
Рис со шпинатом,150 г,Гарниры,180 с,https://nambafood.kg/dish_image/64123.png
Рис,160 г,Гарниры,100 с,https://nambafood.kg/dish_image/83865.png
Брокколи,120 г,Гарниры,180 с,https://nambafood.kg/dish_image/64124.png
Пюре картофельное,160 г,Гарниры,100 с,https://nambafood.kg/dish_image/64125.png
Картофель по-домашнему с грибами,"350 г. Картофель, шампиньоны, лук репчатый, лук зеленый, специи.",Гарниры,260 с,https://nambafood.kg/dish_image/106520.png
Шоколадный фондан с мороженым,220 г,Десерты,390 с,https://nambafood.kg/dish_image/79029.png
Бельгийские вафли,"350 г. Соус шоколадный, сгущенка, банан, яблоко.",Десерты,280 с,https://nambafood.kg/dish_image/79030.png
Меренговый рулет с клубничным пюре,120 г,Десерты,200 с,https://nambafood.kg/dish_image/122618.png
Пища богов,110 г,Десерты,200 с,https://nambafood.kg/dish_image/122619.png
Хлебная корзина,,Дополнительно,90 с,https://nambafood.kg/dish_image/127679.png
Соус в ассортименте,"30 г. Чесночный, мексиканский, сырный, тар-тар, BBQ, тобаско, сметана, ренч, сицилийский.",Дополнительно,70 с,https://nambafood.kg/dish_image/127681.png
Coca-Cola 1л,,Напитки,170 с,https://nambafood.kg/dish_image/78062.png
Fanta 1 л,,Напитки,170 с,https://nambafood.kg/dish_image/78063.png
Sprite 1 л,,Напитки,170 с,https://nambafood.kg/dish_image/78064.png
"Coca-cola 0,5 л",,Напитки,100 с,https://nambafood.kg/dish_image/83868.png
"Fanta 0,5 л",,Напитки,100 с,https://nambafood.kg/dish_image/83869.png
"Sprite 0,5 л",,Напитки,100 с,https://nambafood.kg/dish_image/83870.png
Легенда 1л,без газа,Напитки,90 с,https://nambafood.kg/dish_image/83872.png
"Боржоми 0,5 л",,Напитки,190 с,https://nambafood.kg/dish_image/83871.png
