Наименование,Описание,Категория,Цена,Фото
Раф лавандовый,"Эспрессо, сливки, лавандовый соус",Авторский кофе,259 с,https://nambafood.kg/dish_image/144969.png
«Глясе Путешественника»‎‎,"Десерт на основе кофе и мороженого, с карамельно-лемонграссовым соусом",Авторский кофе,159 с,https://nambafood.kg/dish_image/144970.png
Берри-кейк,"Эспрессо, мороженое, клубничный соус, сливочное печенье, лёд, молоко, взбитые сливки",Авторский кофе,259 с,https://nambafood.kg/dish_image/144972.png
Бамбл-кофе,"Эспрессо, апельсиновый сок, карамельный сироп, лёд",Авторский кофе,229 с,https://nambafood.kg/dish_image/144971.png
Каша овсяная,,Завтраки,159 с,https://nambafood.kg/dish_image/144505.png
Каша овсяная на растительном молоке,,Завтраки,210 с,https://nambafood.kg/dish_image/145000.png
Рисовая каша на кокосовом молоке,"На кокосовом молоке, карамелизованный апельсин, кешью, кокосовые чипсы, лепестки миндаля",Завтраки,199 с,https://nambafood.kg/dish_image/144497.png
Каша из зелёной гречки,"Обжаренное куриное филе, шампиньоны, чеснок, лук, сливки,сыр «Пармезан»",Завтраки,279 с,https://nambafood.kg/dish_image/144506.png
Сырники,Подаются с маковым кремом и свежей ягодой,Завтраки,229 с,https://nambafood.kg/dish_image/144489.png
Кокосовый пудинг с чиа,"С кокосовыми чипсами, лепестками миндаля, гранолой и свежей ягодой",Завтраки,299 с,https://nambafood.kg/dish_image/144508.png
Вафли с бананом,"Карамелизованный банан, солёная карамель, грецкий орех. Подаётся с шариком мороженого",Завтраки,259 с,https://nambafood.kg/dish_image/144516.png
Тост-бенедикт с лососем,"Бриошь, яйцо пашот, лосось слабой соли, авокадо, сыр «Пармезан», шпинат,голландский соус с трюфельным маслом",Завтраки,429 с,https://nambafood.kg/dish_image/144483.png
Тост-Бенедикт с говяжьей ветчиной,"Бриошь, яйцо пашот, авокадо, говяжья ветчина, сыр «Пармезан», шпинат, голландский соус с трюфельным маслом",Завтраки,379 с,https://nambafood.kg/dish_image/144484.png
Фермерский йогурт с гранолой,"С малиновым конфитюром, кленовым сиропом и свежими ягодами",Завтраки,359 с,https://nambafood.kg/dish_image/145001.png
Деревенский завтрак,"Глазунья из трёх яиц, картофель, говяжья ветчина, шампиньоны, томатный соус, зелень.",Завтраки,259 с,https://nambafood.kg/dish_image/144512.png
Шакшука,"Два яйца пашот, томаты, сыр «Фета», лук зелёный, кинза",Завтраки,259 с,https://nambafood.kg/dish_image/144526.png
Кето-завтрак,"Скрэмбл из двух яиц, авокадо, томаты черри, лосось слабой соли, микс салатов, крем из трав",Завтраки,359 с,https://nambafood.kg/dish_image/144507.png
Баварский завтрак,"Глазунья из двух яиц, баварские сосиски, томаты черри, говяжья ветчина, микс салатов.",Завтраки,0 с,https://nambafood.kg/dish_image/144524.png
Норвежский омлет с лососем,"Омлет из трёх яиц, лосось слабой соли, подвяленные томаты, стручковая фасоль, лук, сыр «Чеддер», зелень",Завтраки,450 с,https://nambafood.kg/dish_image/144502.png
Блины с лососем,"Лосось слабой соли, малосольные огурцы, крем из трав, редис, укроп",Завтраки,359 с,https://nambafood.kg/dish_image/144522.png
Блины с рваным мясом,"Грибное рагу с томлёной говядиной, малосольные огурцы, укроп",Завтраки,359 с,https://nambafood.kg/dish_image/144521.png
Блины с ягодами,"Свежие ягоды, лепестки миндаля, крем-чиз, клубничный соус",Завтраки,259 с,https://nambafood.kg/dish_image/144520.png
Авокадо тост,"Цельнозерновой хлеб, омлет, авокадо, тыквенные семечки, крем из трав",Завтраки,350 с,https://nambafood.kg/dish_image/144525.png
Драники с тыквой и морковью,Подаётся со сметанным соусом и шпинатом,Завтраки,229 с,https://nambafood.kg/dish_image/144482.png
Грибной крем-суп,Из шампиньонов и белых грибов,Супы,229 с,https://nambafood.kg/dish_image/144513.png
Чеддер суп,"Сливки, чеддер красный, плавленый сыр, картофель, морковь, лук, посыпается копчёной паприкой. Подаётся с чесночными гренками",Супы,279 с,https://nambafood.kg/dish_image/144527.png
Том ям,"Кокосовое молоко, тигровые креветки, филе трески, кальмар, вешенки, томаты черри, лимонник",Супы,559 с,https://nambafood.kg/dish_image/144485.png
Куриный суп с лапшой,"Лапша яичная, яйцо перепелиное, лук, морковь, зелень",Супы,179 с,https://nambafood.kg/dish_image/144509.png
Цезарь с куриным филе,"Обжаренное куриное филе, томаты черри, сыр «Пармезан», микс салатов, крутоны с паприкой, соус «Цезарь»",Салаты,379 с,https://nambafood.kg/dish_image/144529.png
Цезарь с креветками,"Обжаренные тигровые креветки, томаты черри, сыр «Пармезан», микс салатов, крутоны с паприкой, соус «Цезарь»",Салаты,529 с,https://nambafood.kg/dish_image/144530.png
Зелёный салат с авокадо,"Соевые бобы «Эдамамэ», яблоко, авокадо, цукини, огурцы, микс салатов, кунжут, оригинальная заправка на основе растительных масел и лимонного фреша",Салаты,329 с,https://nambafood.kg/dish_image/144510.png
Фитнес-салат с ростбифом,"Запеченный болгарский перец, томаты черри, лук красный, микс салатов, кешью и медово-горчичный соус",Салаты,429 с,https://nambafood.kg/dish_image/144491.png
Поке боул с цыплёнком,"Обжаренное филе бедра цыплёнка, рис, яйцо пашот, соевые бобы «Эдамамэ», салат «Чука», битые огурцы, томаты, водоросли «Нори», кинза и оригинальный орехово-кокосовый соус",Салаты,399 с,https://nambafood.kg/dish_image/144493.png
Поке боул с лососем,"Лосось слабой соли, рис, соевые бобы «Эдамамэ», салат «Чука», битые огурцы, авокадо, водоросли «Нори», кинза, кунжут и фирменный соус",Салаты,499 с,https://nambafood.kg/dish_image/144498.png
Греческий салат,"Перец болгарский, томаты, огурцы, маслины, сыр «Фета», микс салатов, лук красный, орегано, оливковое масло",Салаты,329 с,https://nambafood.kg/dish_image/144492.png
Салат с печёной свеклой,"Перец болгарский, огурцы, томаты, творожный сыр, микс салатов, семена льна, заправка с оливковым маслом, зернистой горчицей и мёдом",Салаты,299 с,https://nambafood.kg/dish_image/144490.png
Клаб - сэндвич,"Американский двойной тост, ветчина, томаты, сыр «Гауда», обжаренное филе цыплёнка, огурцы, глазунья",Сэндвичи,359 с,https://nambafood.kg/dish_image/144488.png
Сэндвич с лососем,"Лосось слабой соли, чиабатта, салат «Айсберг», крем из трав, огурцы, томаты, укроп",Сэндвичи,329 с,https://nambafood.kg/dish_image/144487.png
Сэндвич с рваным мясом,"Томлёная говядина, бриошь, томаты, огурцы маринованные, микс салатов, сыр «Маасдам», медово-горчичный соус",Сэндвичи,359 с,https://nambafood.kg/dish_image/144486.png
Брускетта с томатами,"Цельнозерновой хлеб, сыр «Страчателла», бальзамический соус",Сэндвичи,259 с,https://nambafood.kg/dish_image/144517.png
Брускетта с ростбифом,"Цельнозерновой хлеб, лук красный маринованный, крем из трав, заправка на основе растительных масел и лимонного фреша",Сэндвичи,299 с,https://nambafood.kg/dish_image/144518.png
Ролл с цыпленком,"Обжаренное куриное филе, мексиканская лепёшка, томаты, микс салатов, сыр «Пармезан», медовогорчичный соус",Сэндвичи,259 с,https://nambafood.kg/dish_image/144494.png
Ролл с овощами и тунцом,"Тунец консервированный, мексиканская лепёшка, отварное яйцо, огурцы, томаты, микс салатов, соус «Устричный майонез»",Сэндвичи,299 с,https://nambafood.kg/dish_image/144495.png
Ролл с грибами и говядиной,"Обжаренная говядина, мексиканская лепёшка, вешенки, шампиньоны, лук, маринованные огурцы, микс салатов, горчица",Сэндвичи,299 с,https://nambafood.kg/dish_image/144496.png
Тёплая брускетта с тунцом,"Тунец консервированный, цельнозерновой хлеб, микс салатов, сыр «Моцарелла», конкассе из томатов, орегано, соус «Чесночный айоли»",Сэндвичи,299 с,https://nambafood.kg/dish_image/144481.png
Кесадилья с цыплёнком и овощами,"Обжаренное куриное филе, мексиканская лепёшка, запеченный перец болгарский, сыр «Чеддер», конкассе из томатов, кукуруза консервированная, кинза.",Сэндвичи,359 с,https://nambafood.kg/dish_image/145002.png
Хумус с томатами,"Нут, лепёшка «Пита», карри, паприка, кинза",Закуски,299 с,https://nambafood.kg/dish_image/144531.png
Запеченный камамбер с малиной,"Бриошь, фисташки, малиновый конфитюр, бальзамический соус",Закуски,499 с,https://nambafood.kg/dish_image/144511.png
Цыплёнок «Том ям»‎‎,"Обжаренное филе куриное, паста том ям, рис, кунжут, кинза",Горячие блюда,379 с,https://nambafood.kg/dish_image/144528.png
Бифштекс с глазуньей,"Фарш из мраморной говядины, мини картофель, томаты черри, шпинат",Горячие блюда,499 с,https://nambafood.kg/dish_image/144523.png
Паста «Карбонара»,"Спагетти, копчёная говядина, куриный желток, сливки, сыр «Пармезан», базилик",Горячие блюда,429 с,https://nambafood.kg/dish_image/144501.png
Паста песто,"Пенне, томаты черри, сыр «Страчателла», базилик, соус «Песто»",Горячие блюда,399 с,https://nambafood.kg/dish_image/144500.png
Паста с морепродуктами,"Фетучини, тигровые креветки, кальмары, чеснок, лук, сливки, брокколи, плавленый сыр, устричный соус, соус «Унаги», сыр «Пармезан»",Горячие блюда,599 с,https://nambafood.kg/dish_image/144499.png
Лапша «Wok по-сингапурски»‎‎,"Пшеничная лапша, тигровые креветки, филе куриное, лук красный, болгарский перец, чеснок, вешенки, кунжут, зелень, устричный соус",Горячие блюда,459 с,https://nambafood.kg/dish_image/144515.png
Лапша «Wok с говядиной»‎‎,"Пшеничная лапша, морковь, лук красный, болгарский перец, чеснок, вешенки, кунжут, зелень, устричный соус",Горячие блюда,399 с,https://nambafood.kg/dish_image/144514.png
Киноа с томатами,,Гарниры,129 с,https://nambafood.kg/dish_image/145004.png
Кускус с овощами,,Гарниры,129 с,https://nambafood.kg/dish_image/144504.png
Брокколи в арахисовой панировке,,Гарниры,159 с,https://nambafood.kg/dish_image/144519.png
Мятый картофель,,Гарниры,129 с,https://nambafood.kg/dish_image/144503.png
Картофель фри,,Гарниры,129 с,https://nambafood.kg/dish_image/145003.png
Наполеон,С классическим заварным кремом,Десерты,199 с,https://nambafood.kg/dish_image/144992.png
Медовик,Со сметанным кремом,Десерты,199 с,https://nambafood.kg/dish_image/144993.png
Морковный,"Бисквитные коржи с орехом, цедрой апельсина на основе сливочного сыра",Десерты,229 с,https://nambafood.kg/dish_image/144994.png
Шоколадный,Бисквит с муссом из темного шоколада,Десерты,259 с,https://nambafood.kg/dish_image/144995.png
Ореховая карамель,Ореховый бисквит с соленой карамелью и ореховошоколадным кремом,Десерты,229 с,https://nambafood.kg/dish_image/144996.png
Матча-шоколад,"Бисквит с добавлением матчи, со взбитым шоколадным муссом и начинкой из малинового крема",Десерты,259 с,https://nambafood.kg/dish_image/144997.png
Малина-шоколад,Миндально-шоколадный бисквит с ярким вкусом малины,Десерты,259 с,https://nambafood.kg/dish_image/144998.png
Фруктовый микс смузи,"Апельсиновый свежевыжатый сок, клубника, банан",Смузи,299 с,https://nambafood.kg/dish_image/144973.png
Смузи «Груша»‎‎,"Яблочный свежевыжатый сок, груша, мёд, пюре из груши, корень имбиря, лёд",Смузи,259 с,https://nambafood.kg/dish_image/144974.png
Смузи «Манго-Облепиха»‎‎,"Апельсиновый свежевыжатый сок, пюре манго, корень имбиря, банан, облепиховый соус, лёд",Смузи,299 с,https://nambafood.kg/dish_image/144975.png
Тропический молочный коктейль,"Молоко, мороженое, пюре манго, взбитые сливки",Молочные коктейли,229 с,https://nambafood.kg/dish_image/144976.png
Айсдрим «Кокос-Лемонграсс»,"Кокосовое молоко, мороженое, карамельно-лемонграссовый соус, взбитые сливки, лёд",Молочные коктейли,229 с,https://nambafood.kg/dish_image/144977.png
Клубничный молочный коктейль,"Молоко, мороженое, клубничный соус, взбитые сливки",Молочные коктейли,229 с,https://nambafood.kg/dish_image/144978.png
Молочный коктейль,"Молоко, мороженое, взбитые сливки",Молочные коктейли,229 с,https://nambafood.kg/dish_image/144979.png
Манго-маракуйя,"Содовая, пюре манго, пюре маракуйи, лёд",Лимонады и морсы,259 с,https://nambafood.kg/dish_image/144980.png
Домашний Лимонад kids,Без льда,Лимонады и морсы,199 с,https://nambafood.kg/dish_image/144981.png
Морс клюква,,Лимонады и морсы,159 с,https://nambafood.kg/dish_image/144982.png
Морс облепиха,,Лимонады и морсы,159 с,https://nambafood.kg/dish_image/144983.png
Эрл грей,С бергамотом,Чаи,199 с,https://nambafood.kg/dish_image/144984.png
Чай зеленый «Минти»‎‎,Травяная смесь с мятным ароматом,Чаи,199 с,https://nambafood.kg/dish_image/144985.png
Чай «Бора бора»‎‎,"Гибискус с добавлением цедры апельсина, изюма, шиповника,кубиков ананаса, клубники, цветков календулы, лепестков розы и синего василька",Чаи,199 с,https://nambafood.kg/dish_image/144986.png
Облепиховый чай,"Согревающий чай на основе облепихового соуса, корня имбиря, пюре из маракуйи и перца чили",Чаи,259 с,https://nambafood.kg/dish_image/144987.png
Имбирный чай,"Пряный чай с мёдом, лимоном и лаймом, корнем имбиря и лемонграссом",Чаи,259 с,https://nambafood.kg/dish_image/144988.png
Манго-Маракуйя,"На основе пюре, с экзотической кислинкой маракуйи и сладостью манго",Чаи,279 с,https://nambafood.kg/dish_image/144989.png
"Coca-Cola 0,25 л",,Напитки,99 с,https://nambafood.kg/dish_image/145316.png
"Fanta 0,25 л",,Напитки,99 с,https://nambafood.kg/dish_image/145317.png
"Sprite 0,25 л",,Напитки,99 с,https://nambafood.kg/dish_image/145318.png
"Bonaqua 0,25 л",,Напитки,89 с,https://nambafood.kg/dish_image/145319.png
Сок «Rich»‎‎ апельсин,,Напитки,129 с,https://nambafood.kg/dish_image/145320.png
Сок «Rich»‎‎ персик,,Напитки,129 с,https://nambafood.kg/dish_image/145321.png
Сок «Rich»‎‎ яблоко,,Напитки,129 с,https://nambafood.kg/dish_image/145322.png
