Наименование,Описание,Категория,Цена,Фото
Пицца с лососем и каперсами,"Тесто, соус сливочный, лосось, каперсы, руккола,  масло ароматное, сыр моцарелла, соус Айоли, винегрет из трав",Пицца,750 с,https://nambafood.kg/dish_image/134550.png
Пицца овощная,"Тесто, перец запеченный, баклажан запеченный, вяленные черри, каперсы, сыр моцарелла, соус томатный база, соус песто, кинза, оливки, масло ароматное, соус Айоли",Пицца,560 с,https://nambafood.kg/dish_image/134545.png
Пицца с салями и чили медом,"Тесто, соус томатный база, салями, сыр, масло ароматное, орегано, перец чили, мед",Пицца,620 с,https://nambafood.kg/dish_image/134543.png
Пицца с ветчиной,"Тесто, соус томатный база, сыр моцарелла, ветчина, масло ароматное, руккола, соус Айоли, фисташки",Пицца,630 с,https://nambafood.kg/dish_image/134541.png
Пицца груша-риккота,,Пицца,650 с,https://nambafood.kg/dish_image/139805.png
Пицца с персиками,,Пицца,620 с,https://nambafood.kg/dish_image/144448.png
Пицца с сыром страчателла,,Пицца,650 с,https://nambafood.kg/dish_image/144450.png
Ролл с креветкой темпура,,Суши и роллы (до 23:00),550 с,https://nambafood.kg/dish_image/134568.png
Ролл «Moqa»‎‎,,Суши и роллы (до 23:00),600 с,https://nambafood.kg/dish_image/134558.png
Ролл Филадельфия,,Суши и роллы (до 23:00),650 с,https://nambafood.kg/dish_image/134567.png
Ролл Калифорния,,Суши и роллы (до 23:00),550 с,https://nambafood.kg/dish_image/134566.png
Ролл рулет с лососем,,Суши и роллы (до 23:00),700 с,https://nambafood.kg/dish_image/134565.png
Ролл Фудзияма,,Суши и роллы (до 23:00),550 с,https://nambafood.kg/dish_image/139806.png
Запеченный ролл с лососем,,Суши и роллы (до 23:00),650 с,https://nambafood.kg/dish_image/134569.png
Ролл Спайси с тунцом,,Суши и роллы (до 23:00),650 с,https://nambafood.kg/dish_image/139808.png
Суши с тунцом,2 шт.,Суши и роллы (до 23:00),370 с,https://nambafood.kg/dish_image/140079.png
Суши с лососем,2 шт.,Суши и роллы (до 23:00),370 с,https://nambafood.kg/dish_image/140080.png
Суши с угрем,2 шт.,Суши и роллы (до 23:00),370 с,https://nambafood.kg/dish_image/134559.png
Сэндвич с курицей,"Соус ромеско, соус Айоли, айсберг, огурцы свежие, помидоры, тесто, куриная грудка, масло ароматное",Сэндвичи,370 с,https://nambafood.kg/dish_image/134574.png
Сэндвич с ветчиной,"Соус Айоли, айсберг, огурцы, помидоры, ветчина, тесто, масло ароматное",Сэндвичи,380 с,https://nambafood.kg/dish_image/134573.png
Сэндвич с овощами,"Соус песто, тесто, шпинат, руккола, баклажан запеченный, помидоры, оливки, лук маринованный",Сэндвичи,350 с,https://nambafood.kg/dish_image/134570.png
Сэндвич с ростбифом,"Ростбиф, огурцы маринованные, лук маринованный, руккола, соус Айоли, горчица зерновая, помидоры, тесто",Сэндвичи,410 с,https://nambafood.kg/dish_image/134571.png
Сэндвич с лососем,"Сузмо с твороженым сыром, шпинат, лосось, лук маринованный, огурцы, помидоры, винегрет из трав, тесто",Сэндвичи,440 с,https://nambafood.kg/dish_image/134572.png
Чизкейк классический,,Десерты,300 с,https://nambafood.kg/dish_image/139789.png
Чизкейк холодный,,Десерты,350 с,https://nambafood.kg/dish_image/144442.png
Медовик,,Десерты,220 с,https://nambafood.kg/dish_image/140070.png
Наполеон,,Десерты,260 с,https://nambafood.kg/dish_image/140071.png
Пирог вишневый,,Десерты,190 с,https://nambafood.kg/dish_image/140072.png
Яблочный Пирог,,Десерты,230 с,https://nambafood.kg/dish_image/140073.png
Брауни с Вишней,,Десерты,220 с,https://nambafood.kg/dish_image/140075.png
Рулет Фисташка Малина,,Десерты,280 с,https://nambafood.kg/dish_image/140076.png
Эспрессо,,Кофе,120 с,https://nambafood.kg/dish_image/134642.png
Эспрессо доппио,,Кофе,130 с,https://nambafood.kg/dish_image/134643.png
Американо,,Кофе,140 с,https://nambafood.kg/dish_image/134644.png
Американо доппио,,Кофе,170 с,https://nambafood.kg/dish_image/134645.png
Капучино,"Черный кофе, сливки",Кофе,180 с,https://nambafood.kg/dish_image/134640.png
Капучино грандэ,"Черный кофе, сливки",Кофе,200 с,https://nambafood.kg/dish_image/134641.png
Флэт уайт,,Кофе,200 с,https://nambafood.kg/dish_image/134646.png
Матча Кофе Зеленый,Японский зеленый чай,Кофе,220 с,https://nambafood.kg/dish_image/134638.png
Матча Кофе Голубой,,Кофе,220 с,https://nambafood.kg/dish_image/134639.png
Латте,,Кофе,180 с,https://nambafood.kg/dish_image/134628.png
Латте большой,,Кофе,200 с,https://nambafood.kg/dish_image/134629.png
"Латте соленая карамель 0,3 мл",,Кофе,190 с,https://nambafood.kg/dish_image/134630.png
"Латте соленая карамель 0,4 мл",,Кофе,210 с,https://nambafood.kg/dish_image/134631.png
"Латте сливочная карамель 0,3 мл",,Кофе,190 с,https://nambafood.kg/dish_image/134632.png
"Латте сливочная карамель 0,4 мл",,Кофе,210 с,https://nambafood.kg/dish_image/134633.png
"Латте ореховый 0,3 мл",,Кофе,190 с,https://nambafood.kg/dish_image/134634.png
"Латте ореховый 0,4 мл",,Кофе,210 с,https://nambafood.kg/dish_image/134635.png
"Латте ореховый 0,4 мл",,Кофе,210 с,https://nambafood.kg/dish_image/134636.png
"Латте Сингапур 0,4 мл",,Кофе,210 с,https://nambafood.kg/dish_image/134637.png
Синяя айс матча,,Кофе,250 с,https://nambafood.kg/dish_image/144432.png
Матча фраппучино,,Кофе,220 с,https://nambafood.kg/dish_image/144433.png
"Вишня-мята 0,33 л",,Лимонады,250 с,https://nambafood.kg/dish_image/134652.png
"Малина-маракуйя 0,33 л",,Лимонады,250 с,https://nambafood.kg/dish_image/134648.png
"Клюквенный 0,33 л",,Лимонады,250 с,https://nambafood.kg/dish_image/134650.png
"Домашний 0,33 л",,Лимонады,250 с,https://nambafood.kg/dish_image/134651.png
Гранатовый айс ти,,Лимонады,220 с,https://nambafood.kg/dish_image/144434.png
Цитрусовый айс ти,,Лимонады,220 с,https://nambafood.kg/dish_image/144435.png
"Лимонад карамель-манго 0,33",,Лимонады,250 с,https://nambafood.kg/dish_image/144436.png
"Pepsi 0,25 л",,Напитки,90 с,https://nambafood.kg/dish_image/134669.png
"Mirinda 0,25 л",,Напитки,90 с,https://nambafood.kg/dish_image/134670.png
"7up 0,25 л",,Напитки,90 с,https://nambafood.kg/dish_image/134671.png
"Asu 0,25 л",,Напитки,60 с,https://nambafood.kg/dish_image/134672.png
ASU1 л,,Напитки,90 с,https://nambafood.kg/dish_image/134673.png
"Borjomi 0,5 л",,Напитки,220 с,https://nambafood.kg/dish_image/134674.png
"Redbull 0,25 л",,Напитки,270 с,https://nambafood.kg/dish_image/134675.png
"Смузи пряная тыква 0,4 л",,Смузи,270 с,https://nambafood.kg/dish_image/144437.png
"Смузи малина-мята 0,4 л",,Смузи,280 с,https://nambafood.kg/dish_image/144438.png
"Смузи апельсин-шпинат 0,4 л",,Смузи,260 с,https://nambafood.kg/dish_image/144439.png
